basin.id,basin.name,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
156,Orinoco,810.08,705.46,737.44,731.19,715.91,843.7,751.39,655.16,726,770.44,756.97,655.38,679.26,666.64,651.45,762.58,679.3,590.09,655.12,719.56
157,"Colombia - Ecuador, Pacific Coast",120.8,103.27,110.39,125.47,155.99,102.96,136.23,101.19,116.68,137.57,117.89,100.02,107.22,121.53,151.92,99.21,131.41,98.14,112.83,155.99
158,Palau and East Indonesia,26.72,19.58,16.94,20.46,23,18.63,20.31,21.48,18.06,21.35,27.13,20.22,17.64,21.22,23.95,19.69,21.23,22.69,19.4,24.8
159,North Borneo Coast,197.08,172.85,178.97,174.63,198.53,170.44,207.04,168.25,184.01,211.5,196.12,172.56,178.04,174.62,197.89,170.56,207.18,168.45,183.7,225.83
160,Volta,92.24,83.04,92.74,84.1,64.86,63.12,58.92,76.06,71.73,96.92,85.15,76.9,85.53,76.84,59.73,57.73,53.75,68.99,65.73,84.57
161,"Northeast South America, South Atlantic Coast",466.99,315.43,322.49,451.58,415.31,368.24,306.45,399.51,349.32,394.04,435.11,287.87,289.71,411.92,373.61,327.95,270.41,356.49,309.38,358.99
162,Gulf of Guinea,291.02,283.24,277.06,271.42,279.27,278.14,240.07,253.22,284.35,297.56,285.39,276.69,271.2,264.58,272.05,271.58,235.33,247.9,277.79,283.7
163,Sumatra,263.49,234.08,250.32,261.22,246.76,262.09,270.48,255,228.77,261.36,262.07,233.88,249.72,260.47,248.05,262.16,271.57,256.03,231.04,262.61
164,Sulawesi,109.26,90.53,69.16,80.83,110.11,78.64,76.69,89.42,74.15,87.63,106.23,88.03,66.72,77.99,106.8,75.89,73.94,86.05,71.47,97.4
165,Kalimantan,518.17,469.51,426.51,436.3,515.85,439.38,466.25,447.26,433.75,540.71,517,469.68,426.69,436.25,515.44,440.49,467.9,448.92,436.2,580.04
166,Magdalena,124.51,100.97,104.24,126.95,129.82,140.17,125.22,110.32,107.59,119.18,111.78,88.84,91.67,111.01,114.41,122.29,107.47,96.39,92.21,121.89
167,Irian Jaya Coast,277.5,274.78,278.69,319.63,351.82,257.65,309.88,313.01,274.19,331.43,292.87,291.9,297.34,339.89,374.72,280.84,335.15,339.65,301.7,408.36
168,Amazon,3196.09,2883.77,2691.86,2829.27,3515.69,2840.02,2690.64,2507.79,2945.53,3005.54,2941.82,2626.96,2423.84,2545.31,3156.9,2524.3,2402.58,2216.63,2623.27,2906.38
169,"South Chile, Pacific Coast",65.87,74.12,73.87,67.07,59.73,71.53,56.56,59.07,71.39,61.05,64.35,72.28,71.93,65.04,58.02,69.39,54.52,57.28,69.46,60.23
170,Shebelli - Juba,29.48,41.95,53.5,45.44,39.06,47.26,36.84,48,45.34,39.13,29.66,42.13,53.98,46.11,39.02,47.79,37.59,49.71,46.47,40.03
171,"Africa, East Central Coast",173.45,162.32,206.48,161.52,157.6,198.23,164.3,158.16,181.58,174.68,180.72,170.57,216.15,172.44,168.03,211.67,178.41,171.18,198.71,207.07
172,"North Brazil, South Atlantic Coast",80.96,84.86,118.19,81.13,136.91,83.61,119.44,93.37,104.83,78.21,73.61,75.42,106.86,71.24,121.88,74.35,107.78,82.55,93.69,73.68
173,Papua New Guinea Coast,174.86,178.15,190.2,179.08,184.73,159.79,185.66,183.09,169.42,217.69,180.45,184.39,197.01,186.98,193.56,168.9,195.3,193.23,180.05,240.84
174,Tocantins,465.41,413.52,446.61,427.75,496.86,513.29,466.12,467.59,431.47,391.52,428.47,382.67,409.4,388.02,452.01,464.62,424.56,424.35,392.17,362.41
175,Java - Timor,111.76,105.82,90.52,105.65,118.53,115.16,112.05,96.6,92.02,102.07,107.68,102.02,87.26,101.18,113.13,109.92,106.94,92.07,87.94,101.52
176,Solomon Islands,0.83,0.84,1.05,0.85,0.9,0.92,0.87,0.89,0.86,0.89,0.86,0.87,1.1,0.92,0.99,1,0.97,1.02,1,1.04
177,Madasgacar,118.88,147.54,182.71,173.68,181.09,153.81,197.59,158.86,170.59,152.58,116.86,145.26,178.89,170.6,178.68,149.52,193.81,154.65,168.23,148.49
178,Sepik,50.88,61.02,63.59,66.91,73.45,60.38,63.87,70.05,58.02,77.59,54.73,65.49,68.43,72.22,79.38,66.49,70.5,77.03,65.14,94.41
179,Rift Valley,56.21,71.78,63.19,58.7,53.79,57.08,50.9,61.38,62.81,59.4,55.89,71.25,64.02,59.56,54.31,59.49,52.11,64.99,64.19,59.56
180,"Peru, Pacific Coast",9.14,9.84,9.05,10.71,14.83,7.92,10.11,6.49,7.79,19.01,9.92,11.34,10.52,12.38,16.44,10.04,12.35,8.64,10.2,27.07
181,Fly,62.29,60.98,64.32,71.3,73.56,50.93,70.92,68.76,54.6,74.83,63.97,62.9,66.49,73.8,76.11,53.57,73.73,71.66,57.68,94.35
182,"Angola, Coast",80.69,97.89,79.62,84.02,69.05,62.05,78.49,69.91,71.64,72.31,78.25,95.39,77.26,83.59,67.87,61.21,76.95,69.84,70.58,65.86
183,Congo,864.03,1007.61,989.72,941.26,865.15,969.46,845.28,878.07,866.26,981.7,842.64,986.88,963.82,917.07,842.21,952.96,834.57,864.26,862.77,960.83
184,"Australia, North Coast",133.32,81.55,110.75,114.65,224.87,148.94,111.28,93.92,118.11,134.47,132.88,81.61,111.41,116.63,224.06,148.45,114.13,96.48,120.6,190.61
185,South Pacific Islands,6.76,6.6,6.13,5.72,6.2,4.66,5.13,6.72,5.33,6.26,6.83,6.68,6.23,5.83,6.33,4.86,5.27,6.93,5.49,6.79
186,"East Brazil, South Atlantic Coast",32.31,32.24,60.18,36.37,60.55,30.89,59.36,45.8,40.97,33.77,30.39,30.19,55.59,33.79,56.29,28.85,54.67,42.74,38.53,32.6
187,Parnaiba,46.65,50.05,67.35,49.53,76.1,50.48,67.71,58.28,53.32,41.03,42.13,45.99,60.94,43.98,68.82,46.74,61.46,53.19,48.56,37.95
188,Zambezi,310.8,345.92,286.3,256.95,310.23,311.6,247.62,280.18,278.86,336.45,297.1,331.06,273.96,250.26,291.64,295.43,236.46,265.52,269.33,314.01
189,"Australia, East Coast",87.11,72.78,67.03,69.88,90.46,68.67,68.29,83.34,64.8,76.6,84.04,69.19,63.58,66.25,85.5,64.88,63.8,78.77,60.32,76.01
190,"Africa, Indian Ocean Coast",17.84,21.31,21.74,13.91,22.87,19.93,16.69,16.36,17.17,21.19,16.53,20.05,20.34,12.53,21.18,17.72,15.06,14.88,15.74,21.2
191,"Australia, West Coast",19.93,14.99,22.7,17.28,21.33,17.79,15.5,20.29,19.4,19.03,18.94,14.16,21.33,15.92,19.77,16.74,14.52,18.48,17.68,21.14
192,Sao Francisco,107.01,99.85,124.37,120.98,104.2,154.1,137.06,135.04,95.58,96.38,99.64,95.72,118.12,110.71,96.28,146.25,126.68,125.79,88.01,80.51
193,"Australia, Interior",39.11,17.13,21.83,24.2,73.36,37.34,25.01,34.28,27.8,26.34,38.44,17.15,21.96,25.07,70.32,36.56,26.06,34.94,27.82,34.6
194,Orange,37.41,34.52,34.43,31.9,45.1,31.75,26.66,34.61,33.19,28.72,34.42,28.56,28.5,24.1,39.82,23.74,19.22,28.04,25.51,25.62
195,"Uruguay - Brazil, South Atlantic Coast",117.67,124.46,133.75,125.94,121.5,133.73,162.17,125.97,118.83,120.61,113.69,119.72,127.51,119.04,116.04,125.99,154.38,118.25,112.1,120.62
196,"Namibia, Coast",1.1,0.39,0.88,0.73,1.52,0.98,0.57,0.67,0.75,0.63,1.06,0.4,0.84,0.77,1.48,0.97,0.59,0.64,0.78,0.74
197,"Africa, South Interior",48.38,42.66,40.76,40.1,56.12,40.19,30.98,42.17,36.47,44.56,43.52,37.43,36.33,35.7,48.88,35.24,25.91,36.2,31.96,38.78
198,"South Africa, South Coast",31.37,29.46,28.71,27.64,33.38,26.82,28.09,27.01,29.48,27.08,29.23,27.07,26.39,24.93,30.02,23.77,25.1,24.09,25.9,26.69
199,Limpopo,27.59,24.53,20.62,22.87,30.27,26.29,19.93,20.6,23.66,25.84,24.62,21.7,18.22,19.88,26.13,22.58,16.81,17.5,20.23,24.07
200,La Puna Region,11.42,11.96,12.26,10.87,12.22,13.43,15.65,11.94,10.79,12.96,10.6,11.28,11.37,10.11,11.25,12.49,14.75,11.27,10.45,11.09
201,New Zealand,130.3,119.61,121.61,127.15,132.18,130.44,119.84,123.19,130.96,121.94,131.1,120.45,122.57,128.43,133.31,131.81,121.31,124.5,132.58,123.31
202,"Australia, South Coast",10.26,8.39,9.92,11.9,12.47,10.75,10.53,14.01,9.51,11.35,9.52,7.87,9.27,11.11,11.47,9.99,9.73,12.96,8.76,9.48
203,Mar Chiquita,7.55,8.6,7.22,6.97,9.23,8.82,9.12,8.12,7.03,8.77,7.3,8.22,6.98,6.66,8.89,8.53,8.58,7.7,6.67,9.3
204,"South Africa, West Coast",2.67,1.87,1.87,1.8,2.6,1.54,2.06,1.95,2.11,1.73,2.49,1.66,1.66,1.61,2.33,1.36,1.82,1.74,1.87,1.2
205,Salinas Grandes,3.55,4.85,3.75,2.85,4.55,5.11,5.25,4.92,3.2,4.33,3.6,4.81,3.79,2.93,4.7,5.18,5.4,4.96,3.41,5.4
206,La Plata,802.23,800.97,797.12,799.56,816.68,833.03,871.16,810.24,794.95,784.4,788.99,785.87,781.28,781.22,797.49,812.59,851.02,789.16,776.53,787.05
207,"North Chile, Pacific Coast",6.97,5.92,7.05,5.76,6.15,7.02,9.24,6.67,5.9,6.53,7.37,6.31,7.51,6.4,6.9,7.85,10.14,7.73,7.02,6.95
208,Murray - Darling,62.62,61.38,55.63,59.21,67.77,53.34,60.69,66.34,54.25,65.3,59.94,58.4,52.56,56.05,63.86,50.54,57.35,62.71,50.62,60.85
209,Pampas Region,6.48,4.67,5.05,5.06,6.56,6.38,7.28,5.89,5.14,6.48,6.58,4.85,5.23,5.3,6.75,6.52,7.42,6.01,5.34,7.91
210,"North Argentina, South Atlantic Coast",9.95,8.49,9.08,9.26,11.73,10.29,10.14,10.16,10.91,8.13,10.17,8.73,9.41,9.67,12.02,10.61,10.44,10.42,11.21,8.98
211,Tasmania,31.3,28.1,25.6,33.88,32.52,30.91,28.19,30.02,32.11,27.78,31.61,28.73,26.26,34.59,33.35,31.8,29.25,31.22,33.14,26.78
212,"South America, Colorad",22.3,19.28,18.08,16,21.05,22.6,25.76,19.52,18.24,22.03,23.35,20.51,19.74,17.87,23.11,24.45,27.4,21.31,20.43,25.98
213,Negro,21.16,21.56,21.68,22.36,22.4,26.24,21.51,17.08,24.68,20.34,20.85,21.51,21.53,22.12,22.04,25.83,21.27,16.76,24.56,22.95
214,Central Patagonia Highlands,1.53,1.44,1.41,1.43,1.78,2.26,1.99,1.1,1.89,1.66,1.7,1.61,1.64,1.66,2.07,2.55,2.34,1.34,2.23,2.41
215,"South Argentina, South Atlantic Coast",21.57,23.83,27.65,24.05,25.38,28.01,22.83,22.11,27.85,23.05,22.21,24.47,28.32,25.17,26.32,29.07,24.22,23.35,28.64,25.72
216,Antarctica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,California River Basin,94.49,91.33,93.58,110.12,89.17,123.62,113.25,64.92,116.1,119.46,98.95,96.43,98.86,114.26,96.48,128.21,118.19,73.24,121.18,122.6
218,Upper Mississippi Basin,87.51,89.93,88.06,92.79,90.23,93.35,90.54,83.7,94.19,91.69,85.26,87.01,84.29,89,86.19,89.51,86.45,79.53,89.33,85.02
219,Lower Mississippi River Basin,51.41,59.61,49.35,53.2,65.52,57.37,61.35,61.71,52.75,49.13,49.21,57.03,46.7,49.93,62.06,54.05,57.42,57.49,49.43,44.7
220,Upper Colorado River Basin,27.42,29.07,30.49,32,26.68,32.16,36.85,27.09,34.3,29.86,28.27,29.7,30.8,32.72,27.46,32.98,36.68,28.43,34.68,29.76
221,Lower Colorado River Basin,13.26,21.85,23.89,20.55,16.97,30.87,35.22,21.37,21.26,20.49,12.98,21.06,22.95,20.03,16.62,29.27,33.12,20.98,21.21,16.57
222,Great Basin,26.67,25.45,30.67,33.17,29.28,34.34,34.81,27.31,32.74,32.34,28.62,27.19,32.04,35.08,31.08,36.87,37.56,30.39,36.75,36.06
223,Missouri River Basin,175.92,187.93,183.86,208.85,190.35,201.15,201.18,171.27,214.65,197.33,179,190.32,186.3,210.25,193.24,203.51,203.32,176.61,215.82,197.69
224,Arkansas White Red Basin,89.8,113.8,85.41,114.19,115.81,98.32,124.22,101.26,94.24,87.77,82.61,104.65,77.18,101.26,102.5,87.9,111,88.35,83.15,82.47
225,Texas Gulf Coast Basin,51.28,73.64,55.24,73.18,70.54,65.46,69.29,66.1,56.99,52.41,47.16,66.69,49.91,65.95,63.61,57.29,61.88,57.08,50.4,52.36
226,South Atlantic Gulf Basin,161.44,183.12,176.68,172.87,194.65,184.9,178.1,176.71,182.31,165.08,158.49,179.17,172.73,168.46,188.42,179.33,175.11,172.34,176.78,165.42
227,Great Lakes Basin,299.4,299.58,332.03,345.85,342.47,328.7,335.27,352.04,337.64,308.43,298.86,299.03,331.23,347.72,346.72,329.98,341.16,356.36,342.82,290.22
228,Ohio River Basin,85.68,87.03,80.55,86.59,95.05,92.33,86.83,88.37,89.55,87.65,83.92,85.11,78.87,84.4,93.08,89.86,84.29,86.2,87.91,80.1
229,Pacific Northwest Basin,298.68,295.01,278.09,310.4,274.31,281.02,274,255.42,318.84,289.25,309.84,307.21,290.89,324.66,291.59,298.08,293.63,275.58,336.03,334.11
230,Tennessee River Basin,47.9,46.86,40.14,44.72,59.31,47.83,41.06,51.4,49.55,44.26,46.55,44.87,38.35,42.75,56.86,46.31,38.85,48.85,47.37,37.48
231,Rio Grande River Basin,16.01,29.48,24.44,31.47,27.27,31.76,39.74,31.09,23.01,18.2,15.27,26.88,23.12,28.6,25.15,28.52,36.33,28.58,21.75,21.24
232,New England Basin,71.87,71.85,63.3,74.56,83.52,71.64,72.3,68.07,74.4,76.45,72.44,72.82,64.22,75.87,84.57,73.07,73.74,69.59,76.67,78.22
233,Mid Atlantic Basin,55.29,57.58,48,57.89,61.24,58.79,58.34,52.48,60.9,56.99,54.98,57.34,47.67,57.35,61.17,57.94,58.54,51.72,60.93,55.13
234,Hawaii,3.28,2.78,3.78,3.77,2.38,5.13,2.53,4.82,2.52,2.39,3.11,2.67,3.59,3.65,2.23,4.88,2.33,4.65,2.45,2.17
235,Narmada,38.2,43.79,30.76,35.43,40.33,37.71,35.61,36.56,38.62,36.13,40.9,46.89,33.68,38.85,44.33,41.57,39.65,40.93,43.43,44.08
