basin.id,basin.name,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
157,"Colombia - Ecuador, Pacific Coast",111.81,95.49,102.12,116.16,144.56,95.21,126.17,93.55,107.98,127.42,109.1,92.47,99.17,112.49,140.78,91.71,121.69,90.72,104.39,144.57
158,Palau and East Indonesia,23.31,16.96,14.6,17.73,19.99,16.11,17.6,18.64,15.6,18.53,23.68,17.52,15.23,18.41,20.84,17.05,18.42,19.72,16.79,21.6
159,North Borneo Coast,187.71,164.48,170.35,166.19,189.11,162.17,197.27,160.07,175.18,201.54,186.8,164.21,169.46,166.18,188.49,162.28,197.4,160.26,174.88,215.29
160,Volta,92.24,83.04,92.74,84.1,64.86,63.12,58.92,76.06,71.73,96.92,85.15,76.9,85.53,76.84,59.73,57.73,53.75,68.99,65.73,84.57
161,"Northeast South America, South Atlantic Coast",403.8,271.2,277.37,390.32,358.59,317.41,263.34,344.77,300.85,339.98,375.91,247.09,248.69,355.62,322.1,282.15,231.81,307.13,265.91,309.31
162,Gulf of Guinea,240.55,233.96,228.73,223.95,230.6,229.64,197.41,208.55,234.9,246.08,235.78,228.42,223.77,218.16,224.49,224.09,193.4,204.04,229.35,234.35
163,Sumatra,241.45,214.16,229.23,239.34,225.93,240.15,247.94,233.58,209.24,239.47,240.13,213.98,228.68,238.65,227.13,240.22,248.95,234.53,211.34,240.63
164,Sulawesi,101.97,84.34,64.22,75.2,102.78,73.14,71.31,83.29,68.92,81.61,99.12,81.99,61.93,72.53,99.66,70.56,68.72,80.12,66.4,90.81
165,Kalimantan,469.95,425.21,385.67,394.67,467.82,397.5,422.21,404.74,392.32,490.68,468.88,425.36,385.83,394.62,467.44,398.52,423.73,406.27,394.57,526.84
166,Magdalena,115.22,93.27,96.32,117.5,120.17,129.83,115.89,101.99,99.45,110.25,103.35,81.96,84.6,102.64,105.81,113.16,99.33,89.01,85.1,112.78
167,Irian Jaya Coast,245.84,243.38,246.92,283.98,313.11,227.88,275.16,277.98,242.85,294.66,259.75,258.88,263.81,302.31,333.84,248.87,298.02,302.1,267.75,364.29
168,Amazon,2941.29,2650.68,2472.12,2599.97,3238.66,2609.97,2470.98,2300.84,2708.14,2763.99,2704.69,2411.73,2222.73,2335.76,2904.82,2316.2,2202.95,2029.93,2408.29,2671.72
169,"South Chile, Pacific Coast",62.76,70.67,70.43,63.91,56.87,68.18,53.83,56.23,68.05,58.13,61.3,68.9,68.57,61.96,55.23,66.13,51.87,54.52,66.21,57.35
170,Shebelli - Juba,18.67,27.42,35.53,29.87,25.39,31.15,23.84,31.67,29.8,25.45,18.8,27.55,35.87,30.34,25.37,31.52,24.36,32.87,30.6,26.07
171,"Africa, East Central Coast",136.48,127.46,163.25,126.81,123.63,156.56,129.06,124.09,143.07,137.47,142.37,134.14,171.09,135.66,132.08,167.46,140.5,134.64,156.95,163.73
172,"North Brazil, South Atlantic Coast",66.21,69.5,97.7,66.35,113.53,68.45,98.75,76.71,86.4,63.88,59.99,61.53,88.11,57.98,100.82,60.62,88.9,67.55,76.97,60.05
173,Papua New Guinea Coast,159.69,162.74,173.92,163.61,168.85,145.71,169.71,167.32,154.65,199.42,164.88,168.53,180.23,170.93,177.04,154.17,178.65,176.74,164.5,220.89
174,Tocantins,411.38,366.19,395,378.58,438.76,453.07,412,413.28,381.82,347.03,379.21,339.33,362.6,343.99,399.71,410.69,375.8,375.62,347.6,322.29
175,Java - Timor,98.14,92.87,79.29,92.72,104.15,101.16,98.39,84.69,80.62,89.54,94.52,89.49,76.4,88.75,99.36,96.51,93.86,80.66,77,89.05
176,Solomon Islands,0.65,0.67,0.84,0.67,0.72,0.73,0.69,0.71,0.68,0.7,0.68,0.69,0.88,0.73,0.79,0.8,0.77,0.82,0.8,0.83
177,Madasgacar,86.39,108.86,136.43,129.35,135.16,113.78,148.09,117.73,126.92,112.81,84.81,107.07,133.43,126.94,133.27,110.41,145.13,114.43,125.08,109.6
178,Sepik,44.27,53.32,55.62,58.58,64.43,52.75,55.87,61.4,50.64,68.13,47.7,57.31,59.94,63.33,69.73,58.21,61.8,67.63,57.01,83.16
179,Rift Valley,48.09,61.53,54.11,50.23,46,48.83,43.51,52.54,53.78,50.84,47.81,61.07,54.82,50.98,46.44,50.92,44.55,55.66,54.97,50.97
180,"Peru, Pacific Coast",7.92,8.52,7.85,9.28,12.83,6.87,8.76,5.63,6.76,16.44,8.6,9.82,9.12,10.72,14.22,8.7,10.69,7.49,8.84,23.4
181,Fly,56.2,55,58.06,64.47,66.55,45.77,64.13,62.15,49.14,67.72,57.74,56.76,60.06,66.78,68.89,48.19,66.71,64.81,51.96,85.65
182,"Angola, Coast",73.37,88.92,72.4,76.38,62.85,56.53,71.39,63.63,65.2,65.8,71.17,86.66,70.27,76,61.78,55.77,69.99,63.56,64.23,59.97
183,Congo,789.14,921.87,905.33,860.53,790.18,886.6,771.82,802.12,791.21,897.92,769.37,902.7,881.39,838.17,768.98,871.35,761.92,789.36,787.98,878.62
184,"Australia, North Coast",85.88,50.14,70.3,72.99,149.07,96.66,70.66,58.68,75.38,86.67,85.58,50.19,70.75,74.36,148.52,96.32,72.64,60.45,77.1,125.43
185,South Pacific Islands,5.73,5.58,5.17,4.8,5.23,3.86,4.28,5.69,4.46,5.28,5.79,5.66,5.25,4.9,5.34,4.04,4.4,5.87,4.6,5.76
186,"East Brazil, South Atlantic Coast",26.63,26.57,48.08,29.75,48.37,25.53,47.46,37.01,33.3,27.75,25.15,25,44.55,27.76,45.09,23.96,43.84,34.66,31.42,26.85
187,Parnaiba,38.52,41.36,55.83,40.93,63.15,41.72,56.13,48.24,44.1,33.81,34.74,37.97,50.47,36.28,57.06,38.59,50.9,43.98,40.11,31.24
188,Zambezi,310.8,345.92,286.3,256.95,310.23,311.6,247.62,280.18,278.86,336.45,297.1,331.06,273.96,250.26,291.64,295.43,236.46,265.52,269.33,314.01
189,"Australia, East Coast",64.53,54.17,50.02,52.08,66.95,51.21,50.93,61.81,48.41,56.93,62.31,51.58,47.53,49.45,63.36,48.47,47.68,58.5,45.17,56.51
190,"Africa, Indian Ocean Coast",12.9,15.49,15.81,9.96,16.66,14.46,12.04,11.79,12.4,15.41,11.92,14.55,14.77,8.92,15.39,12.81,10.82,10.68,11.33,15.41
191,"Australia, West Coast",10.49,7.5,12.17,8.89,11.34,9.2,7.81,10.71,10.17,9.95,9.9,7,11.34,8.07,10.4,8.56,7.22,9.62,9.13,11.23
192,Sao Francisco,107.01,99.85,124.37,120.98,104.2,154.1,137.06,135.04,95.58,96.38,99.64,95.72,118.12,110.71,96.28,146.25,126.68,125.79,88.01,80.51
193,"Australia, Interior",18.36,5.86,8.54,9.88,37.83,17.35,10.35,15.61,11.93,11.1,17.98,5.88,8.61,10.38,36.1,16.91,10.94,15.99,11.94,15.79
194,Orange,31.97,29.87,29.81,28.83,37.55,28.78,26.66,29.93,29.23,27.85,29.8,27.8,27.78,24.1,33.72,23.74,19.22,27.64,25.51,25.62
195,"Uruguay - Brazil, South Atlantic Coast",97.55,103.19,110.89,104.42,100.73,110.88,134.46,104.44,98.52,99.99,94.25,99.26,105.72,98.7,96.2,104.45,128,98.04,92.94,100
196,"Namibia, Coast",0.49,0.12,0.38,0.3,0.71,0.43,0.21,0.26,0.31,0.25,0.47,0.12,0.36,0.32,0.69,0.42,0.22,0.25,0.32,0.3
197,"Africa, South Interior",35.29,30.92,29.46,28.96,41.21,29.03,21.98,30.55,26.18,32.37,31.58,26.92,26.08,25.6,35.68,25.24,18.11,25.98,22.73,27.95
198,"South Africa, South Coast",24.9,23.46,22.9,22.09,26.41,21.47,22.44,21.62,23.48,21.67,23.29,21.67,21.15,20.05,23.88,19.18,20.19,19.42,20.78,21.38
199,Limpopo,20.61,18.46,15.71,17.3,22.49,19.69,15.23,15.7,17.85,19.38,18.52,16.48,14.03,15.2,19.58,17.09,13.04,13.53,15.44,18.14
200,La Puna Region,9.2,9.65,9.9,8.75,9.87,10.87,12.72,9.63,8.68,10.48,8.52,9.09,9.16,8.11,9.06,10.09,11.97,9.08,8.39,8.93
201,New Zealand,112.87,103.51,105.27,110.11,114.51,112.99,103.72,106.65,113.45,105.55,113.57,104.25,106.11,111.23,115.5,114.19,105,107.79,114.86,106.75
202,"Australia, South Coast",5.85,4.62,5.62,6.92,7.3,6.17,6.03,8.31,5.35,6.56,5.36,4.28,5.2,6.4,6.64,5.67,5.5,7.62,4.86,5.33
203,Mar Chiquita,5.77,6.56,5.53,5.34,7.03,6.72,6.94,6.2,5.38,6.68,5.58,6.27,5.35,5.11,6.77,6.5,6.54,5.89,5.12,7.08
204,"South Africa, West Coast",1.77,1.25,1.25,1.2,1.73,1.03,1.37,1.3,1.41,1.16,1.65,1.11,1.11,1.08,1.55,0.92,1.22,1.16,1.25,0.81
205,Salinas Grandes,2.64,3.67,2.8,2.08,3.43,3.88,3.99,3.73,2.36,3.26,2.68,3.64,2.83,2.15,3.56,3.94,4.11,3.76,2.53,4.11
206,La Plata,691.48,690.47,687.39,689.34,703.06,716.16,746.71,697.9,685.65,677.2,680.87,678.38,674.7,674.65,687.69,699.78,730.57,681.01,670.89,679.32
207,"North Chile, Pacific Coast",7.16,6.07,7.23,5.91,6.31,7.21,9.49,6.85,6.05,6.7,7.57,6.48,7.71,6.57,7.08,8.05,10.41,7.94,7.2,7.13
208,Murray - Darling,49.69,48.78,44.52,47.17,53.51,42.83,48.27,52.45,43.5,51.68,47.71,46.57,42.25,44.83,50.62,40.75,45.79,49.76,40.81,48.38
209,Pampas Region,3.78,2.54,2.8,2.81,3.83,3.71,4.33,3.37,2.86,3.78,3.85,2.66,2.92,2.97,3.97,3.81,4.42,3.46,3,4.76
210,"North Argentina, South Atlantic Coast",4.9,3.95,4.33,4.45,6.05,5.11,5.02,5.03,5.52,3.72,5.04,4.1,4.55,4.71,6.24,5.32,5.21,5.2,5.72,4.27
211,Tasmania,31.3,28.1,25.6,33.88,32.52,30.91,28.19,30.02,32.11,27.78,31.61,28.73,26.26,34.59,33.35,31.8,29.25,31.22,33.14,26.78
212,"South America, Colorad",22.29,19.27,18.07,16,21.04,22.59,25.74,19.5,18.23,22.01,23.34,20.5,19.73,17.86,23.1,24.44,27.39,21.3,20.42,25.97
213,Negro,21.16,21.56,21.68,22.36,22.4,26.24,21.51,17.08,24.68,20.34,20.85,21.51,21.53,22.12,22.04,25.83,21.27,16.76,24.56,22.95
214,Central Patagonia Highlands,1.14,1.07,1.05,1.07,1.35,1.74,1.52,0.8,1.44,1.25,1.28,1.22,1.24,1.26,1.59,1.97,1.8,1,1.72,1.86
215,"South Argentina, South Atlantic Coast",14.55,16.16,18.89,16.32,17.27,19.15,15.45,14.94,19.03,15.6,15,16.62,19.37,17.12,17.94,19.9,16.44,15.82,19.6,17.51
216,Antarctica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,California River Basin,88.82,87.27,88.38,96.5,86.21,107.15,98.76,64.92,101.06,103.78,91.01,89.77,90.96,99.58,89.8,110.86,102.75,73.24,105.17,106.32
218,Upper Mississippi Basin,69.46,71.36,69.89,73.59,71.59,74.03,71.83,66.49,74.68,72.73,67.7,69.07,66.95,70.63,68.43,71.03,68.63,63.22,70.89,67.52
219,Lower Mississippi River Basin,38.09,43.58,36.72,39.29,47.53,42.08,44.74,44.98,38.99,36.57,36.62,41.85,34.94,37.1,45.21,39.86,42.11,42.16,36.77,33.61
220,Upper Colorado River Basin,27.42,29.07,30.49,32,26.68,32.16,35.33,27.09,33.63,29.86,28.27,29.7,30.8,32.57,27.46,32.75,35.21,28.43,33.88,29.76
221,Lower Colorado River Basin,13.26,21.85,23.89,20.55,16.97,30.87,35.22,21.37,21.26,20.49,12.98,21.06,22.95,20.03,16.62,29.27,33.12,20.98,21.21,16.57
222,Great Basin,23.66,22.73,27.13,29.29,25.92,30.31,30.72,24.22,28.93,28.58,25.35,24.11,28.32,30.95,27.49,32.5,33.1,26.89,32.4,31.8
223,Missouri River Basin,175.92,187.93,183.86,208.85,190.35,201.15,201.18,171.27,214.65,197.33,179,190.32,186.3,210.25,193.24,203.51,203.32,176.61,215.82,197.69
224,Arkansas White Red Basin,89.8,113.8,85.41,114.19,115.81,98.32,119.03,101.26,94.24,87.77,82.61,104.65,77.18,101.26,102.5,87.9,111,88.35,83.15,82.47
225,Texas Gulf Coast Basin,51.28,73.64,55.24,73.18,70.54,65.46,69.29,66.1,56.99,52.41,47.16,66.69,49.91,65.95,63.61,57.29,61.88,57.08,50.4,52.36
226,South Atlantic Gulf Basin,138.98,156.44,151.25,148.18,165.72,157.87,152.39,151.27,155.78,141.91,136.6,153.26,148.07,144.63,160.7,153.38,149.98,147.76,151.33,142.19
227,Great Lakes Basin,276.82,276.94,298.15,307.18,304.98,295.97,300.27,311.23,301.82,282.72,276.47,276.58,297.63,308.41,307.75,296.81,304.12,314.05,305.2,270.82
228,Ohio River Basin,69.88,70.9,66.01,70.57,76.95,74.9,70.75,71.91,72.8,71.37,68.55,69.45,64.74,68.91,75.47,73.04,68.83,70.27,71.56,65.66
229,Pacific Northwest Basin,276.82,274.53,263.98,284.13,261.62,265.81,261.42,249.84,289.4,270.94,283.79,282.15,271.97,293.03,272.4,276.45,273.67,262.41,302.82,301.14
230,Tennessee River Basin,47.9,46.86,40.14,44.72,54.16,47.83,41.06,50.62,49.55,44.26,46.55,44.87,38.35,42.75,53.06,46.31,38.85,48.85,47.37,37.48
231,Rio Grande River Basin,16.01,29.48,24.44,31.47,27.27,31.76,39.74,31.09,23.01,18.2,15.27,26.88,23.12,28.6,25.15,28.52,36.33,28.58,21.75,21.24
232,New England Basin,60,59.99,53.06,62.18,69.45,59.81,60.35,56.92,62.05,63.72,60.46,60.78,53.8,63.24,70.3,60.98,61.52,58.15,63.89,65.15
233,Mid Atlantic Basin,47.68,49.63,41.45,49.9,52.76,50.67,50.29,45.28,52.47,49.13,47.41,49.43,41.17,49.44,52.7,49.94,50.46,44.63,52.5,47.54
234,Hawaii,2.72,2.29,3.15,3.14,1.94,4.3,2.08,4.04,2.06,1.96,2.57,2.2,2.98,3.04,1.82,4.09,1.91,3.89,2.01,1.77
235,Narmada,32.03,36.27,26.39,29.92,33.64,31.66,30.06,30.78,32.34,30.45,34.08,38.61,28.6,32.52,36.68,34.59,33.13,34.1,35.99,36.48
