basin.id,basin.name,1905,1910,1915,1920,1925,1930,1935,1940,1945,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000
156,Orinoco,744.46,808.24,813.83,858,756.61,742.46,802.74,711.86,859.59,799.42,856.46,750.7,755.09,754.93,749.07,889.69,802.62,716.67,774.63,871.78
157,"Colombia - Ecuador, Pacific Coast",114.58,119.15,118.17,119.64,112.24,90.77,122.4,99.35,136.83,101.93,135.44,95.96,109.28,125.46,152.18,98.76,148.92,98.76,109.72,117.85
158,Palau and East Indonesia,14.46,16.55,12.65,11.06,12.65,13.66,13.85,15.81,15.57,19.24,23.01,17.63,15.27,18.67,20.73,17.35,17.9,18.73,15.98,20.96
159,North Borneo Coast,136.61,162.89,183.23,178.06,209.25,186.48,221.82,160.22,186.26,197.55,208.56,179.34,175,176.44,206.16,161.11,193.37,167.53,180.4,219.7
160,Volta,67.93,81.3,89.32,78.71,83.15,99.67,91.74,77.56,89.87,100.74,102.96,89.95,98.24,87.12,70.28,67.21,62.88,77.65,71.14,78.34
161,"Northeast South America, South Atlantic Coast",492.24,384.88,376.91,385.43,348.11,368.53,346.9,382.37,432.8,454.86,478.41,301.83,326.95,430.06,408.51,363.42,304.02,400.93,380.08,403.29
162,Gulf of Guinea,226.46,280.02,251.1,246.96,290.85,240.45,260.52,224.51,244.11,283.2,275.59,259.74,260.4,257.26,255.89,240.93,227.49,226.89,271.83,287.6
163,Sumatra,252.94,229.55,249.67,175.96,163.69,230.73,204.82,243.79,293.08,245.4,259.67,223.04,236.23,245.15,235.19,252.19,253.73,260.21,217.15,240.78
164,Sulawesi,62.86,65.5,68.4,75,63.94,68.81,82,54.59,78.24,81.74,116.88,86.75,71.99,79.71,103.28,75.9,80.07,93.91,81.09,102.96
165,Kalimantan,338.56,455.83,507.65,477.9,472.93,427.6,549.11,390.65,458.34,515.38,514.2,461.42,403.43,423.53,500.84,409.53,439.61,455.24,411.76,530.03
166,Magdalena,128.44,137.84,141.66,148.29,121.17,111.17,153.36,113.14,124.33,116.57,133.77,102.14,108.56,132.91,136.01,147.6,140.57,123.03,130.15,147.86
167,Irian Jaya Coast,251.26,302.07,232.7,218.4,205.92,213.59,253.33,235.48,272.37,281.63,236.06,317.87,291.61,304.8,249.25,244.08,247.54,236.31,203.36,294.13
168,Amazon,3001.34,2806.58,2792.51,2997.43,2969.78,2827.84,2667.75,2608.59,2959.34,3124.07,3224.55,2954.76,2729.16,2909.19,3574.87,2862.26,2712.18,2605.82,2965.26,3264.18
169,"South Chile, Pacific Coast",82.87,59.15,79.11,85.89,66.96,77.29,77.72,78.77,72.16,79.76,75.78,82.74,82.07,73.65,63.22,73.73,54.74,55.84,67.09,67.39
170,Shebelli - Juba,41.43,30.21,38.94,22.24,45.15,36.01,36.52,27.02,21.8,30.06,25.74,39.01,46.86,43.31,42.4,39.88,29.88,35.02,38.32,32.01
171,"Africa, East Central Coast",159.68,130.69,150.87,109.59,158.06,128.63,171.32,148.97,161.04,148.49,153.23,145.07,201.9,143.74,135.15,164.72,130.24,137.05,163.02,161.01
172,"North Brazil, South Atlantic Coast",91.01,90.66,91.3,98.09,122.47,93.96,112.01,70.3,77.88,84.46,79.71,91.95,111.12,79.9,131.64,83.31,125.01,89.13,103.54,82.61
173,Papua New Guinea Coast,148.85,165.83,153.81,174.5,149.07,144.39,179.37,140.16,184.2,172.38,162.75,174.26,180.53,176.82,172.99,139.82,159.44,156.93,135.12,151.37
174,Tocantins,442.79,439.02,466.64,492.38,559.14,488.98,443.94,404.74,466.82,429.07,448.29,404.82,437.56,421.16,493.74,515.2,474.83,503.3,452.88,460.39
175,Java - Timor,98.72,105.54,113.44,94.19,97.96,101.5,107.12,102.5,98.41,92.96,102.72,101.63,84.16,103.81,118,107.24,105.39,105.75,99.34,105.23
176,Solomon Islands,0.74,0.75,0.77,0.78,0.75,0.75,0.75,0.71,0.71,0.76,0.68,0.74,0.81,0.75,0.72,0.69,0.75,0.68,0.65,0.75
177,Madasgacar,166,125.08,162.14,147.1,122.44,145.51,137.35,152.71,114.69,139.17,105.15,143.22,156.32,153.96,163.29,144.44,176.7,138.22,169.13,134.65
178,Sepik,56.91,59.94,62.59,62.68,44.94,49.32,61.16,52.44,60.09,65.08,54.19,66.55,60.73,60.16,66.74,47.72,54.43,54.59,48.12,70.97
179,Rift Valley,61.98,56.25,71.6,46.52,58.39,54.95,57.53,50.52,56.11,53.26,59.19,72.14,64.27,55.76,54.01,54.13,47.74,55.9,58.79,51.82
180,"Peru, Pacific Coast",13.27,12.38,13.13,19.87,15.48,12.16,10.73,10.33,9.53,10.72,8.08,20.95,20.51,18.1,14.79,6.4,9.18,4.02,7.54,20.63
181,Fly,57.01,66.63,57.1,54.12,40.79,45.92,58.5,46.45,59.66,59.55,51.04,66.52,63.57,62.69,66.55,40.18,57.29,52.46,42.85,59.99
182,"Angola, Coast",60.59,92.22,86.64,62.13,101.59,41.58,98.94,52.05,102.01,73.56,96.23,99.01,80.63,95.27,80.9,61.02,72.58,63.7,68.1,64.89
183,Congo,794.66,898.77,813.08,832.07,979.64,780.26,865.81,860.94,911.1,923.72,891.14,1048.42,934.85,960.01,865.61,904.77,809.34,813.32,812.78,852.95
184,"Australia, North Coast",90.87,89.36,92.99,108.06,70.64,65.34,70.5,97.82,82.96,71.39,113.69,70.09,94.78,92.78,197.27,133.78,96.32,83.33,109.53,158.04
185,South Pacific Islands,4.96,6.25,6.62,5.9,5.48,5.76,6.35,6.17,6.13,7.63,7.24,7.07,6.46,5.81,6.1,4.26,5.22,6.2,4.97,5.7
186,"East Brazil, South Atlantic Coast",29.36,32.59,45.25,43.49,53.17,26.65,44.36,31.97,36.64,36.67,31.1,34.08,56.31,38.57,60.01,31.65,53.62,41.57,34.9,31.43
187,Parnaiba,38.61,49.42,48.47,51.24,86.65,47.61,62.11,42.46,58.45,43.25,47.78,58.19,63.15,50.65,71.86,51.15,64.51,54.01,45.44,39.02
188,Zambezi,253.94,281.36,261.64,283.38,354.62,259.98,294.5,290.68,295.65,337.84,337.51,366.39,302.83,278.67,332.91,322.83,239.73,269.12,255.02,304.76
189,"Australia, East Coast",61.63,66.5,63.84,61.79,56.22,61.75,65.83,60.94,60.26,76.45,85.89,67.68,60.58,66.74,87.95,63.08,61.88,74.82,54.29,65.4
190,"Africa, Indian Ocean Coast",15.08,16.24,16.39,19.9,19.41,16.59,11.43,16.63,16.17,18.11,16.22,20.71,19.94,14.77,22.85,18.27,14.25,13.1,16.22,23.41
191,"Australia, West Coast",16.51,17.52,18.84,15.42,15.49,17.43,14.14,15.84,17.14,12.01,15.42,12.49,18.14,13.47,17.46,14.7,13.01,16.87,16.73,17.09
192,Sao Francisco,116.63,113.69,117.05,121.85,144.07,115.15,112.25,117.88,155.36,101.51,110.65,111.77,131.87,133.38,109.62,167.68,141.22,142.45,100.78,97.58
193,"Australia, Interior",15.41,16.76,16.06,29.14,5.32,9.31,7.81,20.17,9.79,17.28,25.58,9.17,13.03,14.29,57.1,25.36,17.79,23.31,21.15,31.28
194,Orange,34.45,36.75,34.22,35.11,37.1,32.1,35.67,34.93,33.26,34.69,37.44,35.16,34.6,34.12,45.82,32.97,28.22,33.82,33.4,35.93
195,"Uruguay - Brazil, South Atlantic Coast",134.15,119.58,112.17,119.59,114.85,113.76,116.45,122.87,122.86,114.07,117.64,126.21,133.08,122.06,116.86,139.99,160.56,131.99,138.11,145.62
196,"Namibia, Coast",0.79,0.94,0.86,0.58,0.79,0.25,1.17,0.63,0.46,0.94,0.95,0.31,0.93,0.72,1.67,0.82,0.36,0.35,0.62,0.72
197,"Africa, South Interior",38.49,56.15,40.11,44.16,50.35,29.87,59.77,40.04,52.45,45.75,51.04,45.89,42.8,40.85,64.37,39.6,25.96,32.76,33.63,43.5
198,"South Africa, South Coast",26.32,29.11,31.06,30.64,26.48,27.41,27.8,28.4,26,25.32,30.18,28.25,28.06,27.83,31.6,26.55,27.69,24.42,27.27,28.77
199,Limpopo,21.43,22.43,25.97,28.13,28.06,24.96,23.07,25.06,22.68,23.76,27.88,24.86,20.32,23.76,30.6,25.73,19.87,19.36,23.87,27.24
200,La Puna Region,15.53,14.95,14.4,26.63,21.44,14.21,8.16,8.79,16,19.7,8.94,9.12,10.24,10.02,16.04,13.61,16.99,9.77,11.54,9.49
201,New Zealand,119.89,117.57,114.48,116.97,120.1,112.43,116.89,122.65,134.51,119.48,129.21,117.46,115.86,121.34,127.74,125.44,115.36,122.87,124.78,119.01
202,"Australia, South Coast",8.25,9.18,8.25,8.24,6.64,7.17,6.83,6.76,7.05,7.74,8.08,6.17,7.28,8.91,9.66,7.92,7.88,10.54,7.39,8.44
203,Mar Chiquita,8.28,6.84,6.27,8.6,8.44,8.44,6.51,8.74,8.03,6.17,7.48,8.96,7.35,6.96,9.34,9.23,9.27,8.06,7.17,10.93
204,"South Africa, West Coast",1.47,1.76,2.2,1.82,1.5,1.41,1.55,1.66,1.71,1.56,2.36,1.7,1.71,1.61,2.34,1.32,1.83,1.78,2.01,1.69
205,Salinas Grandes,4.23,2.57,2.52,4.67,3.77,4.16,2.64,4.27,4.87,2.5,3.57,4.64,3.61,2.48,4.59,5.6,5.79,5.4,4.28,7.23
206,La Plata,755.99,747.37,723.64,749.14,717.3,781.92,710.27,808.42,753.1,744.78,773.84,748.67,753.37,754.18,780.05,813.06,862.3,829.06,826.1,880.21
207,"North Chile, Pacific Coast",8.89,5.39,7.52,11.27,8.74,8.74,7.63,8.55,6.75,8.22,6.94,5.23,7.49,5.55,6.16,7.55,8.73,5.47,6.36,6.7
208,Murray - Darling,52.64,51.21,56.38,51,48.33,52.72,49.4,47.64,48.23,67.38,59.77,58.15,51.82,55.55,64.41,50.44,57.58,61.78,51.48,56.93
209,Pampas Region,4.95,2.47,4.92,5.81,5.03,4.28,2.84,4.97,5.4,2.92,6.25,4.01,4.38,4.15,5.78,5.88,7.08,6.08,5.93,9.31
210,"North Argentina, South Atlantic Coast",7.42,4.35,7.14,7.88,6.18,6.86,6.07,7.24,7.81,6.26,7.8,6.96,7.31,7.52,9.87,9.83,8.69,8.27,9.03,9.86
211,Tasmania,26.3,24.42,28.85,26.32,29.28,31.4,24.62,26.41,31.84,29.3,33.1,28.9,25.62,34.68,32.88,29.13,26.74,27.2,27,23.68
212,"South America, Colorad",19.69,13.6,18.13,22.44,18.88,30.3,23.47,21.94,27.9,18.22,30.6,18.79,16.44,14.65,20.29,22.72,25.8,19.58,19.19,28.52
213,Negro,22.85,13.52,21.33,24.5,19.53,25.61,24.43,25.95,25.28,24.68,24.03,22.11,21.48,22.46,23.55,26.07,21.7,17.56,26.42,29.01
214,Central Patagonia Highlands,1.17,0.26,1.01,1.43,0.97,1.27,1.12,1.4,1.47,1.32,1.59,1.36,1.09,1.23,1.63,2.13,1.95,1.13,2.07,2.87
215,"South Argentina, South Atlantic Coast",22.58,20.4,23.29,22.86,19.02,19.35,20.61,22.48,22.35,21.14,19.08,20.68,23.15,20.4,22.28,23.68,19.22,18.4,23.18,23.84
216,Antarctica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,California River Basin,110.33,95.35,99.95,83.36,70.89,51.97,90.03,113.13,75.5,100.04,95.38,89.98,92.97,101.97,86.52,114.58,104.09,57.55,111.79,104.66
218,Upper Mississippi Basin,87.68,79.96,82.44,79.33,80.04,78.82,74.3,80.92,82.84,83.64,80.93,83.47,81.42,86.43,83.99,88.12,85.89,80,91.55,88.99
219,Lower Mississippi River Basin,52.99,49.01,46.4,51.21,50.57,49.58,49.84,47.52,53.67,55.57,46.99,52.53,43.88,47.99,59.95,52.9,58.11,60.24,50.87,51.43
220,Upper Colorado River Basin,28.34,32.2,26.66,29.95,30.98,27.64,24.73,32.51,29.51,28.38,26.77,27.4,28.88,30.94,25.15,31.44,36.37,26.16,35.2,27.73
221,Lower Colorado River Basin,26.75,23.26,24.41,25.61,22.9,17.76,23.2,30.05,19.05,19.87,12.74,21.08,23.47,20.31,16.93,30.04,35.27,21.6,22.89,17.41
222,Great Basin,27.28,27.79,24.84,26.55,25.86,22.54,23.72,30.28,27.49,25.79,23.25,22.5,26.69,29.07,25.05,31.12,31.15,22.17,28.66,25
223,Missouri River Basin,188.93,198.67,195.75,185.3,201.7,187.59,139.6,180.64,190.39,191.44,168.9,179.56,175.1,202.87,186.97,196.91,204.69,172.09,228.21,193.99
224,Arkansas White Red Basin,110.74,97.07,98.45,105.96,113.26,104.8,87.43,114.38,114.72,97.64,90.73,114.83,87.03,113.7,120.81,105,136.24,121.9,119.07,117.53
225,Texas Gulf Coast Basin,74.19,48.74,69.35,73.11,65.72,72.76,58.6,74.47,74.42,50.52,53.18,73.94,56.3,75.34,76.21,72.88,78.48,84.38,77.99,91.28
226,South Atlantic Gulf Basin,167.99,175.34,164.84,174.07,161.3,176.83,171.38,153.76,180.68,175.88,156.67,175.62,167.93,167.48,184.85,179.57,170.54,173.2,179.96,171.45
227,Great Lakes Basin,279.78,278.74,295.91,297.21,291.81,295.97,300.23,308.12,299.57,318.68,300.42,297.37,318.74,331.2,329.73,320.66,318.58,331.55,329.54,292.03
228,Ohio River Basin,88.26,84.92,86.41,85.31,88.84,82.79,84.85,79.6,80.25,99.45,80.09,81.24,76.5,83.72,89.6,88.87,84.98,86.86,88.83,81.97
229,Pacific Northwest Basin,277.48,263.37,248.85,251.63,246.08,211.29,257.83,241.29,236.31,282.89,289.41,279,268.47,299.73,265.25,271.93,260.34,240.07,297.53,248.79
230,Tennessee River Basin,38.87,43.73,49.21,46.54,46.51,43.57,44.39,33.44,46.39,58.99,47.2,44.45,40.62,45.03,58.81,49.9,43.47,55.69,51.62,43.72
231,Rio Grande River Basin,34.07,21.79,29.4,27.46,27.07,33.97,22.67,34.94,24.74,17.14,15.95,32.4,26.06,33.49,29.36,33.15,43.07,35.28,26.72,23.92
232,New England Basin,68.38,63,62.98,63.35,66.12,57.25,68.39,63.5,59.2,65.3,67.2,66.21,58.75,68.83,78.19,67.63,67.23,64.47,71.13,64.9
233,Mid Atlantic Basin,57.92,53.45,54.87,52.19,55.03,51.54,55.85,52.8,51.25,57.88,53.23,54.39,46.56,55.64,59.21,57.01,56.8,51.53,63.6,55.99
234,Hawaii,3.02,2.27,4.78,3.14,3.29,4.16,3.43,4.41,2.71,3.27,3.16,2.48,4.28,3.54,2.15,4.59,2.6,4.14,1.98,2.16
235,Narmada,32.08,29.57,32.7,31.97,33,35.44,39.4,35.49,41.6,31.44,36.69,40.79,29.11,33.25,36.64,32.4,30.98,29.88,31.48,27.64
