basin.id,basin.name,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
156,Orinoco,830.85,729.09,765.48,763.5,752.87,891.39,804.41,710.47,789.76,843.11,836.02,737.97,773.61,772.99,764.31,904.05,819.5,721.57,803.13,875.63
157,"Colombia - Ecuador, Pacific Coast",119.44,101.82,109.12,124.27,154.19,103.3,136.19,102.19,118.22,139.57,121.02,104.34,112.75,128.14,158.3,106.86,140.07,106.11,122.58,166.48
158,Palau and East Indonesia,26.13,19.27,16.89,20.24,22.92,18.81,20.71,22.16,18.97,22.45,28.42,21.79,19.63,23.04,26.19,22.19,24.34,26.25,22.79,28.78
159,North Borneo Coast,200.97,173.23,180,175.49,199.79,171.95,208.57,171.05,187.67,215.59,201.91,178.13,185.63,181.35,205.96,178.54,215.26,178.24,195.34,237.26
160,Volta,87.41,78.01,86.84,78.17,59.69,56.68,51.74,66.54,61.54,85.31,70.17,61.83,69.35,60.63,46.84,40.5,37.69,47.67,44.17,59.36
161,"Northeast South America, South Atlantic Coast",450.1,306.18,314.8,438.24,406.99,363.55,308.18,399.68,355.98,402.79,445.55,307.06,314.24,435.56,405.75,362.11,310.52,399.23,355.38,409.47
162,Gulf of Guinea,260.38,251.62,245,238.58,244.69,242.74,207.9,216.85,243.9,253.75,239.44,231.53,224.26,215.36,219.19,215.95,184.77,191.42,215.99,217.78
163,Sumatra,259.65,225.85,241.71,252.52,238.34,254.62,263.1,248.7,223.71,256.85,258.75,232.9,248.05,259.64,245.3,263.15,272.67,257.42,234.11,263.09
164,Sulawesi,110.23,91.92,71.23,83.18,112.63,82.09,81.29,95.12,81.13,95.8,115.36,97.98,77.43,90.34,120.4,90.23,90.04,104.61,91.18,118.69
165,Kalimantan,514.33,457.33,416.7,426.44,504.19,431.94,457.75,441.12,430.06,534.28,514.92,470.49,431.22,441.66,519.66,450.44,474.93,460.41,450.37,589.08
166,Magdalena,130.33,107.08,110.62,136.06,139.58,153.04,139.84,124.06,125.03,139.93,132.27,110.68,114.49,140.45,145.7,159.13,145.86,129.92,130.86,169.27
167,Irian Jaya Coast,267.67,262.61,266.73,306.54,338.23,248.73,299.77,303.64,268.22,324.05,287.77,288,294.01,337.12,372.65,282.56,337.38,342.61,308.67,413.71
168,Amazon,3186.25,2837.65,2672.88,2819.19,3501.94,2858.24,2747.1,2575.61,3048.39,3124.45,3094.06,2796.64,2635.83,2781.54,3443.74,2807.45,2702.76,2528.91,3000.29,3289.98
169,"South Chile, Pacific Coast",70.91,79.5,79.36,72.44,64.86,77.91,62.39,65.55,78.53,68.58,72.4,81.45,81.44,74.78,67.56,81.19,65.37,69.06,81.65,73.6
170,Shebelli - Juba,25.73,36.31,46.69,39.4,34.23,41.23,32.23,41.14,39.85,34.03,25.17,36.2,46.46,39.11,33.72,41.09,32.14,40.82,39.86,33.95
171,"Africa, East Central Coast",165.76,153.09,194.12,153.56,151.8,191.45,161.01,156.37,178.94,175.95,181.71,176.4,221.19,181.74,182.52,228.3,196.02,192.89,220.27,231.99
172,"North Brazil, South Atlantic Coast",81.18,84.67,116.11,82.46,136.67,86.48,122.16,97.7,112.17,86.15,82.64,88.61,120.24,86.87,141.79,91.55,127.48,103.24,118.45,95.53
173,Papua New Guinea Coast,169.07,169.23,180.71,169.88,175.64,151.31,175.79,173.12,160.12,206.51,169.8,174.19,186.09,175.6,182.87,158.24,183.28,180.7,168.19,228.03
174,Tocantins,465.97,406.13,440.19,423.08,493.01,510.37,466.34,473.01,442.58,405.36,448.3,403,435.54,417.41,484.76,505.73,459.88,464.76,436.85,404.4
175,Java - Timor,111.86,102.93,88.61,103.48,116.29,113.54,111.2,97.46,93.41,103.73,110.36,105.37,91.29,106.56,119.32,116.79,114.17,101.18,97.16,112.3
176,Solomon Islands,0.76,0.74,0.93,0.75,0.8,0.8,0.76,0.78,0.75,0.77,0.75,0.76,0.95,0.79,0.84,0.84,0.81,0.86,0.83,0.86
177,Madasgacar,115.68,131.03,163.28,154.43,161.38,137.43,176.82,142.13,152.1,135.62,104.32,130.2,162.04,152.59,160.22,135.18,174.81,139.49,151.13,130.42
178,Sepik,47.69,56.29,58.75,61.85,67.88,55.86,58.81,64.58,53.18,71.5,49.95,59.88,62.68,66.26,72.77,61.1,64.03,70.25,58.55,86.64
179,Rift Valley,54.11,68.75,61.07,57.11,52.66,56.27,50.55,61.5,62.8,60.91,55.35,72.09,66.29,62.5,56.18,64.25,56.32,69.17,68.34,67.8
180,"Peru, Pacific Coast",8.86,9.07,8.57,9.59,13.42,7.05,8.9,5.65,6.64,17.01,8.77,9.68,8.87,10.05,13.75,7.97,9.65,6.42,7.57,22.7
181,Fly,57.9,55.94,59.17,65.65,67.87,46.89,65.59,63.56,50.59,69.51,59.53,58.65,62.14,69.15,71.56,50.71,69.63,67.6,54.79,89.37
182,"Angola, Coast",81.52,96.77,79.11,83.54,68.92,62.39,79.02,69.46,70.33,71.79,80.28,95.75,78.22,83.09,68.5,61.74,77.61,67.99,68.89,63.39
183,Congo,842.69,972.32,951.5,902.27,825.96,939.77,815.47,845.37,844.01,959.37,813.73,976.67,947.62,896.77,816.17,956.16,834.18,862.72,877.59,967.86
184,"Australia, North Coast",114.86,67.38,92.91,96.4,190.74,126.49,94.67,77.75,99.99,113.01,111.43,67.3,94.66,99.82,191.03,129.03,99.42,79.55,103.48,167.08
185,South Pacific Islands,7.05,6.69,6.23,5.79,6.31,4.73,5.24,6.79,5.43,6.35,6.91,6.8,6.32,5.84,6.45,4.93,5.45,6.91,5.55,6.88
186,"East Brazil, South Atlantic Coast",31.41,31.65,58.51,35.31,59.35,30.59,59.15,45.52,41.22,34,31.56,31.78,58.96,35.14,60.18,30.59,59.64,46.15,42.62,35.19
187,Parnaiba,46.01,48.71,65.52,48.52,74.71,51.16,67.66,59.34,55.19,42.98,44.03,49.6,66.45,48.5,75.15,51.98,68.58,60.46,56.74,44.21
188,Zambezi,350.11,367.68,309.49,278.63,336.73,339.55,277.12,318.36,321.44,393.16,354.53,399.62,343.93,317.43,371.69,380.79,316.53,364.76,376.69,446.97
189,"Australia, East Coast",78.13,64.74,60.1,62,79.82,60.8,60.79,73.73,57.42,67.3,73.95,60.5,56.76,57.11,73.7,56.24,56.61,68.51,52.41,65.4
190,"Africa, Indian Ocean Coast",18.5,20.07,20.35,13.38,21.98,19.29,16.62,16.53,17.53,21.98,17.98,21.71,21.47,14.55,23.56,20.81,18.23,18.25,19.67,27.22
191,"Australia, West Coast",15.34,11.31,17.77,13.1,16.35,13.43,11.72,15.36,14.94,14.03,13.47,10.09,16.07,11,14.69,11.54,10.28,12.97,12.9,14.68
192,Sao Francisco,116.67,100.28,125.27,122.46,105.42,156.53,138.34,136.65,96.8,96.56,102.76,95.99,120.56,113.6,99.22,152.09,130.71,127.85,88.61,78.72
193,"Australia, Interior",26.98,10.25,14.2,15.69,53.5,25.85,16.39,22.8,18.07,17.41,25.36,9,13.5,14.92,50.88,24.91,15.48,21.46,16.33,23.08
194,Orange,36.49,33.38,33.35,32.13,43.31,31.91,27.44,33.71,32.67,30.2,33.76,29.83,29.55,24.64,38.77,23.99,20.04,29.29,27.24,27.98
195,"Uruguay - Brazil, South Atlantic Coast",113.88,116.62,125.6,117.7,113.53,125.26,151.34,116.77,108.8,109.8,103.14,107.49,115.39,105.68,103.91,113.57,138.66,103.89,96.37,104.43
196,"Namibia, Coast",0.99,0.33,0.77,0.63,1.35,0.87,0.5,0.65,0.63,0.59,0.99,0.35,0.72,0.66,1.36,0.89,0.5,0.59,0.63,0.72
197,"Africa, South Interior",46.21,38.84,36.92,35.69,51.87,37.16,27.12,39.15,32.74,39.99,39.92,35.38,34.31,31.66,46.15,33.89,23.41,35.37,30.13,34.21
198,"South Africa, South Coast",29.77,27.47,26.83,25.85,30.98,25.18,26.17,25.63,27.84,25.52,27.67,25.5,25.04,23.91,28.34,22.89,23.73,23.48,25.11,25.44
199,Limpopo,26.6,22.39,18.94,20.69,27.47,23.81,18.1,18.8,21.5,23.88,22.2,20.07,17.24,18.03,24.03,20.64,15.74,16.51,19.05,23.44
200,La Puna Region,10.95,10.82,11.08,9.57,10.84,11.93,13.49,10.54,9.21,10.82,8.4,8.95,9.02,7.45,8.48,9.68,10.47,8.15,6.88,6.92
201,New Zealand,128.91,116.78,118.8,124.24,129.17,127.49,117.3,120.68,128.28,119.62,128.61,118.34,120.45,126.41,131.17,129.82,119.75,122.91,131.02,122.22
202,"Australia, South Coast",7.54,5.96,7.19,8.79,9.16,7.69,7.38,10.36,6.55,7.86,6.44,4.93,6.06,7.51,7.6,6.33,5.77,8.84,5.04,5.32
203,Mar Chiquita,7.82,8.54,7.12,6.8,9.12,8.6,8.85,7.94,6.8,8.61,7.12,8.16,6.71,6.11,8.39,7.96,8.01,7.39,6.17,8.93
204,"South Africa, West Coast",2.31,1.63,1.64,1.57,2.26,1.35,1.8,1.69,1.84,1.55,2.17,1.48,1.45,1.4,2.03,1.23,1.62,1.53,1.67,1.13
205,Salinas Grandes,3.77,4.86,3.67,2.73,4.47,4.96,5.08,4.73,2.9,4.01,3.14,4.34,3.12,2.24,3.91,4.38,4.46,4.03,2.4,4.27
206,La Plata,763.82,751.54,746.51,748.41,763.55,776.68,807.01,751.29,735.19,724.64,725.04,722.57,713.68,712.06,726.51,736.16,762.91,707.09,693.93,697.58
207,"North Chile, Pacific Coast",6.94,5.89,6.96,5.71,6,6.82,8.98,6.27,5.62,5.99,6.69,5.69,6.68,5.49,5.67,6.48,8.6,5.96,5.37,4.94
208,Murray - Darling,57.99,56.4,51.17,54.51,62.28,49.39,55.73,60.97,50.07,60.02,54.91,52.66,47.99,51.1,58.11,46.11,52.27,56.91,46.27,56.39
209,Pampas Region,5.84,4.05,4.42,4.44,5.76,5.58,6.28,5.06,4.2,5.44,5.44,3.72,4.16,4.29,5.35,5.1,5.83,4.81,3.76,6.26
210,"North Argentina, South Atlantic Coast",8.47,6.98,7.45,7.64,9.7,8.53,8.4,8.29,8.88,6.43,8.16,6.81,7.46,7.71,9.36,8.4,8.2,8.16,8.67,6.87
211,Tasmania,30.94,27.6,25.04,33.33,31.78,30.17,27.2,29.04,31.05,26.53,30.22,26.89,24.28,32.6,30.91,29.5,26.1,28.06,30.07,23.41
212,"South America, Colorad",21.45,18.27,17.01,14.72,19.74,20.94,23.81,17.48,16.02,19.63,20.42,17.31,15.67,13.6,18.79,19.5,22.5,16.42,14.82,20.13
213,Negro,21.74,22.05,22.4,23.2,23.17,27.43,22.6,18.24,25.97,21.89,22.49,23.05,23.57,24.59,24.27,28.93,23.95,19.62,27.61,26.76
214,Central Patagonia Highlands,1.59,1.51,1.52,1.56,1.96,2.37,2.24,1.35,2.04,1.94,1.97,1.84,2.01,2,2.56,2.92,2.86,1.81,2.74,2.85
215,"South Argentina, South Atlantic Coast",20.19,22.16,25.76,22.69,24.02,26.67,22.23,21.47,26.89,22.84,22.29,24.57,28.58,26.02,27.45,30.43,26.07,25.27,30.54,27.72
216,Antarctica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,California River Basin,99.76,91.32,93.62,104.66,89.32,116.94,107.06,64.91,109.39,112.88,98.48,95.84,97.82,107.59,94.97,120.38,110.51,71.04,112.79,113.97
218,Upper Mississippi Basin,81.44,81.66,79.63,84.7,81.49,84.31,82.36,74.9,84.84,81.88,75.16,76.19,73.42,79.78,75.43,78.31,77.05,67.66,77.34,71.97
219,Lower Mississippi River Basin,48.18,52.95,44.18,47.66,58.4,51.21,54.7,55.28,47.49,44.24,44.53,51.2,42.42,45.46,56.48,49.56,51.91,52.52,45.19,40.86
220,Upper Colorado River Basin,28.54,28.99,30.29,31.67,26.86,32.11,36.45,26.98,33.18,29.11,28.1,29.03,29.96,30.99,27.3,32.45,36.13,27.59,32.25,27.42
221,Lower Colorado River Basin,13.55,20.64,22.52,19.02,15.6,29.36,32.58,19.28,19.68,18.43,12.02,17.48,19.23,16.27,13.67,25.28,26.86,16.22,16.99,12.05
222,Great Basin,26.54,24.53,29.61,31.81,28.12,33.21,33.33,26.84,31.31,31.94,29,27.25,32.3,33.65,30.87,35.06,34.68,29.94,33.2,33.67
223,Missouri River Basin,176.07,183.38,178.1,203.86,185.44,194.73,194.25,163.74,205.21,187.26,168.46,179.37,173.73,198.34,181.52,190.82,189.06,163.92,196.84,182.81
224,Arkansas White Red Basin,90.46,111.92,82.13,110.93,111.74,96.41,119.34,96.78,89.92,82.09,77.86,98.79,68.86,92.91,91.51,83.22,99.42,77.92,73.12,69.64
225,Texas Gulf Coast Basin,53.02,74.14,54.62,73.58,70.59,65.61,69.23,65.48,56.4,51.49,46.21,66.49,48.76,67.07,62.82,57.1,61.7,55.14,50.11,49.67
226,South Atlantic Gulf Basin,156.85,174.5,168.16,165.17,185.59,176.52,170.28,168.89,175.31,159.38,151.67,173.69,166.23,162.95,183.24,174.09,170.46,166.89,174.24,163.44
227,Great Lakes Basin,302.85,295.81,318.39,328.36,323.75,313.84,318.56,329.5,320.2,299.9,292.38,292.86,313.63,325.23,321.19,308.65,317.46,326.27,320.04,281.54
228,Ohio River Basin,82.67,81.8,75.71,81.87,89.36,86.22,81.42,82.91,84.03,82.3,78.55,79.53,73.66,79.9,87.69,82.21,78.34,80.83,82.41,76.24
229,Pacific Northwest Basin,307.14,295.34,281.84,306.32,278.75,285.89,279.64,261.83,314.7,294.78,309.64,308.27,297.5,319.88,299.74,303.23,302.33,290.24,335.02,334.11
230,Tennessee River Basin,49.3,46.95,40.02,44.98,58.31,48,40.96,51.58,49.95,44.95,46.56,45.96,38.28,43.58,57.54,46.66,38.98,49.13,48.98,38.74
231,Rio Grande River Basin,15.82,27.74,23.3,30.59,26.56,30.1,37.37,30.05,21.41,15.81,13.36,23.14,20.91,24.91,23.24,24.46,30.25,25.16,17.95,16.15
232,New England Basin,71.45,67.52,59.87,70.29,78.87,67.91,68.37,64.39,70.3,72.16,69.07,68.38,61.04,71.51,80.73,70.3,70.62,66.4,73.25,74.62
233,Mid Atlantic Basin,55.1,55.12,46.08,55.39,58.27,56.49,55.62,50.67,57.29,54,52.5,53.95,45.27,54.23,56.82,55.14,54.7,49.58,55.72,51.18
234,Hawaii,2.91,2.46,3.34,3.37,2.09,4.52,2.12,4.22,2.09,1.94,2.45,2.18,2.82,3.03,1.74,3.86,1.61,3.68,1.86,1.47
235,Narmada,36.29,41.47,29.38,33.69,38.29,35.88,33.89,34.65,36.38,34.17,38.5,43.95,31.73,36.41,41.62,39.19,37.22,38.2,40.24,40.71
