INPUT_TABLE
Variable ID
Supplysector_relative-cost-logit

region,supplysector,logit.type
Europe_Eastern,water_td_dom_W,relative-cost-logit
Europe_Eastern,water_td_pri_W,relative-cost-logit
Europe_Eastern,water_td_elec_W,relative-cost-logit
Europe_Eastern,water_td_ind_C,relative-cost-logit
Europe_Eastern,water_td_an_W,relative-cost-logit
Europe_Eastern,water_td_pri_C,relative-cost-logit
Europe_Eastern,water_td_irr_DonR_W,relative-cost-logit
Europe_Eastern,water_td_pri_W,relative-cost-logit
Europe_Eastern,water_td_pri_C,relative-cost-logit
Europe_Eastern,water_td_ind_C,relative-cost-logit
Europe_Eastern,water_td_elec_C,relative-cost-logit
Europe_Eastern,water_td_an_W,relative-cost-logit
Europe_Eastern,water_td_ind_W,relative-cost-logit
Europe_Eastern,water_td_an_C,relative-cost-logit
Europe_Eastern,water_td_dom_C,relative-cost-logit
Europe_Eastern,water_td_irr_DonR_C,relative-cost-logit
Europe_Eastern,water_td_dom_W,relative-cost-logit
Europe_Eastern,water_td_elec_W,relative-cost-logit
Europe_Eastern,water_td_dom_W,relative-cost-logit
Europe_Eastern,water_td_pri_W,relative-cost-logit
Europe_Eastern,water_td_elec_W,relative-cost-logit
Europe_Eastern,water_td_irr_DanubeR_W,relative-cost-logit
Europe_Eastern,water_td_ind_C,relative-cost-logit
Europe_Eastern,water_td_dom_C,relative-cost-logit
Europe_Eastern,water_td_irr_DanubeR_C,relative-cost-logit
Europe_Eastern,water_td_pri_C,relative-cost-logit
Europe_Eastern,water_td_elec_C,relative-cost-logit
Europe_Eastern,water_td_ind_W,relative-cost-logit
Europe_Eastern,water_td_an_C,relative-cost-logit
Europe_Eastern,water_td_an_W,relative-cost-logit
Europe_Non_EU,water_td_an_W,relative-cost-logit
Europe_Non_EU,water_td_irr_DanubeR_C,relative-cost-logit
Europe_Non_EU,water_td_an_C,relative-cost-logit
Europe_Non_EU,water_td_elec_W,relative-cost-logit
Europe_Non_EU,water_td_dom_C,relative-cost-logit
Europe_Non_EU,water_td_elec_C,relative-cost-logit
Europe_Non_EU,water_td_ind_W,relative-cost-logit
Europe_Non_EU,water_td_irr_DanubeR_W,relative-cost-logit
Europe_Non_EU,water_td_pri_W,relative-cost-logit
Europe_Non_EU,water_td_dom_W,relative-cost-logit
Europe_Non_EU,water_td_pri_C,relative-cost-logit
Europe_Non_EU,water_td_ind_C,relative-cost-logit
Europe_Non_EU,water_td_pri_C,relative-cost-logit
Europe_Non_EU,water_td_ind_W,relative-cost-logit
Europe_Non_EU,water_td_an_C,relative-cost-logit
Europe_Non_EU,water_td_pri_W,relative-cost-logit
Europe_Non_EU,water_td_elec_C,relative-cost-logit
Europe_Non_EU,water_td_dom_C,relative-cost-logit
Europe_Non_EU,water_td_ind_C,relative-cost-logit
Europe_Non_EU,water_td_elec_W,relative-cost-logit
Europe_Non_EU,water_td_dom_W,relative-cost-logit
Europe_Non_EU,water_td_irr_AdrBlkSea_W,relative-cost-logit
Europe_Non_EU,water_td_irr_AdrBlkSea_C,relative-cost-logit
Europe_Non_EU,water_td_an_W,relative-cost-logit
Europe_Non_EU,water_td_ind_W,relative-cost-logit
Europe_Non_EU,water_td_irr_BlackSeaS_C,relative-cost-logit
Europe_Non_EU,water_td_irr_BlackSeaS_W,relative-cost-logit
Europe_Non_EU,water_td_pri_C,relative-cost-logit
Europe_Non_EU,water_td_dom_W,relative-cost-logit
Europe_Non_EU,water_td_dom_C,relative-cost-logit
Europe_Non_EU,water_td_ind_C,relative-cost-logit
Europe_Non_EU,water_td_an_C,relative-cost-logit
Europe_Non_EU,water_td_elec_W,relative-cost-logit
Europe_Non_EU,water_td_pri_W,relative-cost-logit
Europe_Non_EU,water_td_elec_C,relative-cost-logit
Europe_Non_EU,water_td_an_W,relative-cost-logit
Europe_Non_EU,water_td_ind_W,relative-cost-logit
Europe_Non_EU,water_td_dom_W,relative-cost-logit
Europe_Non_EU,water_td_ind_C,relative-cost-logit
Europe_Non_EU,water_td_irr_CaspianSW_C,relative-cost-logit
Europe_Non_EU,water_td_an_C,relative-cost-logit
Europe_Non_EU,water_td_pri_W,relative-cost-logit
Europe_Non_EU,water_td_elec_W,relative-cost-logit
Europe_Non_EU,water_td_irr_CaspianSW_W,relative-cost-logit
Europe_Non_EU,water_td_dom_C,relative-cost-logit
Europe_Non_EU,water_td_an_W,relative-cost-logit
Europe_Non_EU,water_td_elec_C,relative-cost-logit
Europe_Non_EU,water_td_pri_C,relative-cost-logit
Europe_Non_EU,water_td_elec_C,relative-cost-logit
Europe_Non_EU,water_td_ind_C,relative-cost-logit
Europe_Non_EU,water_td_an_C,relative-cost-logit
Europe_Non_EU,water_td_irr_MeditE_W,relative-cost-logit
Europe_Non_EU,water_td_ind_W,relative-cost-logit
Europe_Non_EU,water_td_an_W,relative-cost-logit
Europe_Non_EU,water_td_dom_C,relative-cost-logit
Europe_Non_EU,water_td_pri_C,relative-cost-logit
Europe_Non_EU,water_td_pri_W,relative-cost-logit
Europe_Non_EU,water_td_dom_W,relative-cost-logit
Europe_Non_EU,water_td_irr_MeditE_C,relative-cost-logit
Europe_Non_EU,water_td_elec_W,relative-cost-logit
Europe_Non_EU,water_td_an_W,relative-cost-logit
Europe_Non_EU,water_td_pri_C,relative-cost-logit
Europe_Non_EU,water_td_irr_TigrEuphR_W,relative-cost-logit
Europe_Non_EU,water_td_elec_C,relative-cost-logit
Europe_Non_EU,water_td_pri_W,relative-cost-logit
Europe_Non_EU,water_td_dom_C,relative-cost-logit
Europe_Non_EU,water_td_an_C,relative-cost-logit
Europe_Non_EU,water_td_ind_C,relative-cost-logit
Europe_Non_EU,water_td_elec_W,relative-cost-logit
Europe_Non_EU,water_td_ind_W,relative-cost-logit
Europe_Non_EU,water_td_dom_W,relative-cost-logit
Europe_Non_EU,water_td_irr_TigrEuphR_C,relative-cost-logit
Europe_Non_EU,water_td_irr_EJrdnSyr_C,relative-cost-logit
Europe_Non_EU,water_td_irr_EJrdnSyr_W,relative-cost-logit
European Free Trade Association,water_td_irr_ScndnvN_W,relative-cost-logit
European Free Trade Association,water_td_dom_C,relative-cost-logit
European Free Trade Association,water_td_an_C,relative-cost-logit
European Free Trade Association,water_td_pri_W,relative-cost-logit
European Free Trade Association,water_td_ind_W,relative-cost-logit
European Free Trade Association,water_td_ind_C,relative-cost-logit
European Free Trade Association,water_td_dom_W,relative-cost-logit
European Free Trade Association,water_td_elec_W,relative-cost-logit
European Free Trade Association,water_td_elec_C,relative-cost-logit
European Free Trade Association,water_td_irr_ScndnvN_C,relative-cost-logit
European Free Trade Association,water_td_pri_C,relative-cost-logit
European Free Trade Association,water_td_an_W,relative-cost-logit
European Free Trade Association,water_td_pri_C,relative-cost-logit
European Free Trade Association,water_td_irr_Iceland_W,relative-cost-logit
European Free Trade Association,water_td_dom_C,relative-cost-logit
European Free Trade Association,water_td_an_C,relative-cost-logit
European Free Trade Association,water_td_elec_W,relative-cost-logit
European Free Trade Association,water_td_pri_W,relative-cost-logit
European Free Trade Association,water_td_ind_W,relative-cost-logit
European Free Trade Association,water_td_irr_Iceland_C,relative-cost-logit
European Free Trade Association,water_td_dom_W,relative-cost-logit
European Free Trade Association,water_td_an_W,relative-cost-logit
European Free Trade Association,water_td_ind_C,relative-cost-logit
European Free Trade Association,water_td_elec_C,relative-cost-logit
European Free Trade Association,water_td_an_C,relative-cost-logit
European Free Trade Association,water_td_dom_C,relative-cost-logit
European Free Trade Association,water_td_pri_C,relative-cost-logit
European Free Trade Association,water_td_dom_W,relative-cost-logit
European Free Trade Association,water_td_irr_Sweden_W,relative-cost-logit
European Free Trade Association,water_td_pri_W,relative-cost-logit
European Free Trade Association,water_td_irr_Sweden_C,relative-cost-logit
European Free Trade Association,water_td_ind_W,relative-cost-logit
European Free Trade Association,water_td_elec_W,relative-cost-logit
European Free Trade Association,water_td_elec_C,relative-cost-logit
European Free Trade Association,water_td_an_W,relative-cost-logit
European Free Trade Association,water_td_ind_C,relative-cost-logit
European Free Trade Association,water_td_irr_RhineR_C,relative-cost-logit
European Free Trade Association,water_td_dom_C,relative-cost-logit
European Free Trade Association,water_td_elec_C,relative-cost-logit
European Free Trade Association,water_td_dom_W,relative-cost-logit
European Free Trade Association,water_td_irr_RhineR_W,relative-cost-logit
European Free Trade Association,water_td_an_C,relative-cost-logit
European Free Trade Association,water_td_ind_C,relative-cost-logit
European Free Trade Association,water_td_pri_W,relative-cost-logit
European Free Trade Association,water_td_an_W,relative-cost-logit
European Free Trade Association,water_td_ind_W,relative-cost-logit
European Free Trade Association,water_td_elec_W,relative-cost-logit
European Free Trade Association,water_td_pri_C,relative-cost-logit
European Free Trade Association,water_td_elec_C,relative-cost-logit
European Free Trade Association,water_td_an_W,relative-cost-logit
European Free Trade Association,water_td_dom_W,relative-cost-logit
European Free Trade Association,water_td_an_C,relative-cost-logit
European Free Trade Association,water_td_ind_W,relative-cost-logit
European Free Trade Association,water_td_elec_W,relative-cost-logit
European Free Trade Association,water_td_irr_DanubeR_C,relative-cost-logit
European Free Trade Association,water_td_ind_C,relative-cost-logit
European Free Trade Association,water_td_irr_DanubeR_W,relative-cost-logit
European Free Trade Association,water_td_dom_C,relative-cost-logit
European Free Trade Association,water_td_pri_W,relative-cost-logit
European Free Trade Association,water_td_pri_C,relative-cost-logit
European Free Trade Association,water_td_irr_PoR_C,relative-cost-logit
European Free Trade Association,water_td_ind_C,relative-cost-logit
European Free Trade Association,water_td_elec_C,relative-cost-logit
European Free Trade Association,water_td_pri_W,relative-cost-logit
European Free Trade Association,water_td_ind_W,relative-cost-logit
European Free Trade Association,water_td_an_W,relative-cost-logit
European Free Trade Association,water_td_an_C,relative-cost-logit
European Free Trade Association,water_td_irr_PoR_W,relative-cost-logit
European Free Trade Association,water_td_dom_C,relative-cost-logit
European Free Trade Association,water_td_elec_W,relative-cost-logit
European Free Trade Association,water_td_pri_C,relative-cost-logit
European Free Trade Association,water_td_dom_W,relative-cost-logit
European Free Trade Association,water_td_pri_W,relative-cost-logit
European Free Trade Association,water_td_ind_C,relative-cost-logit
European Free Trade Association,water_td_an_C,relative-cost-logit
European Free Trade Association,water_td_elec_C,relative-cost-logit
European Free Trade Association,water_td_elec_W,relative-cost-logit
European Free Trade Association,water_td_dom_W,relative-cost-logit
European Free Trade Association,water_td_pri_C,relative-cost-logit
European Free Trade Association,water_td_ind_W,relative-cost-logit
European Free Trade Association,water_td_irr_RhoneR_W,relative-cost-logit
European Free Trade Association,water_td_dom_C,relative-cost-logit
European Free Trade Association,water_td_irr_RhoneR_C,relative-cost-logit
European Free Trade Association,water_td_an_W,relative-cost-logit
India,water_td_elec_C,relative-cost-logit
India,water_td_dom_C,relative-cost-logit
India,water_td_pri_C,relative-cost-logit
India,water_td_an_C,relative-cost-logit
India,water_td_irr_IndusR_C,relative-cost-logit
India,water_td_irr_IndusR_W,relative-cost-logit
India,water_td_an_W,relative-cost-logit
India,water_td_ind_C,relative-cost-logit
India,water_td_dom_W,relative-cost-logit
India,water_td_ind_W,relative-cost-logit
India,water_td_elec_W,relative-cost-logit
India,water_td_pri_W,relative-cost-logit
India,water_td_ind_C,relative-cost-logit
India,water_td_ind_W,relative-cost-logit
India,water_td_pri_W,relative-cost-logit
India,water_td_an_W,relative-cost-logit
India,water_td_irr_SabarmatiR_W,relative-cost-logit
India,water_td_elec_C,relative-cost-logit
India,water_td_dom_W,relative-cost-logit
India,water_td_elec_W,relative-cost-logit
India,water_td_pri_C,relative-cost-logit
India,water_td_dom_C,relative-cost-logit
India,water_td_an_C,relative-cost-logit
India,water_td_irr_SabarmatiR_C,relative-cost-logit
India,water_td_dom_C,relative-cost-logit
India,water_td_an_W,relative-cost-logit
India,water_td_irr_GangesR_W,relative-cost-logit
India,water_td_elec_C,relative-cost-logit
India,water_td_ind_C,relative-cost-logit
India,water_td_irr_GangesR_C,relative-cost-logit
India,water_td_dom_W,relative-cost-logit
India,water_td_ind_W,relative-cost-logit
India,water_td_pri_W,relative-cost-logit
India,water_td_an_C,relative-cost-logit
India,water_td_pri_C,relative-cost-logit
India,water_td_elec_W,relative-cost-logit
India,water_td_elec_W,relative-cost-logit
India,water_td_elec_C,relative-cost-logit
India,water_td_irr_MahiR_C,relative-cost-logit
India,water_td_ind_W,relative-cost-logit
India,water_td_an_W,relative-cost-logit
India,water_td_pri_W,relative-cost-logit
India,water_td_irr_MahiR_W,relative-cost-logit
India,water_td_dom_W,relative-cost-logit
India,water_td_ind_C,relative-cost-logit
India,water_td_an_C,relative-cost-logit
India,water_td_dom_C,relative-cost-logit
India,water_td_pri_C,relative-cost-logit
India,water_td_pri_W,relative-cost-logit
India,water_td_an_C,relative-cost-logit
India,water_td_an_W,relative-cost-logit
India,water_td_irr_BengalBay_W,relative-cost-logit
India,water_td_dom_C,relative-cost-logit
India,water_td_pri_C,relative-cost-logit
India,water_td_elec_W,relative-cost-logit
India,water_td_ind_C,relative-cost-logit
India,water_td_irr_BengalBay_C,relative-cost-logit
India,water_td_ind_W,relative-cost-logit
India,water_td_elec_C,relative-cost-logit
India,water_td_dom_W,relative-cost-logit
India,water_td_elec_C,relative-cost-logit
India,water_td_ind_W,relative-cost-logit
India,water_td_dom_W,relative-cost-logit
India,water_td_pri_C,relative-cost-logit
India,water_td_dom_C,relative-cost-logit
India,water_td_an_W,relative-cost-logit
India,water_td_pri_W,relative-cost-logit
India,water_td_elec_W,relative-cost-logit
India,water_td_an_C,relative-cost-logit
India,water_td_ind_C,relative-cost-logit
India,water_td_irr_TaptiR_W,relative-cost-logit
India,water_td_irr_TaptiR_C,relative-cost-logit
India,water_td_ind_C,relative-cost-logit
India,water_td_an_W,relative-cost-logit
India,water_td_pri_C,relative-cost-logit
India,water_td_dom_C,relative-cost-logit
India,water_td_ind_W,relative-cost-logit
India,water_td_elec_C,relative-cost-logit
India,water_td_an_C,relative-cost-logit
India,water_td_elec_W,relative-cost-logit
India,water_td_dom_W,relative-cost-logit
India,water_td_pri_W,relative-cost-logit
India,water_td_irr_BengalW_W,relative-cost-logit
India,water_td_irr_BengalW_C,relative-cost-logit
India,water_td_dom_C,relative-cost-logit
India,water_td_elec_W,relative-cost-logit
India,water_td_an_W,relative-cost-logit
India,water_td_elec_C,relative-cost-logit
India,water_td_dom_W,relative-cost-logit
India,water_td_irr_BrahmaniR_W,relative-cost-logit
India,water_td_pri_C,relative-cost-logit
India,water_td_ind_C,relative-cost-logit
India,water_td_ind_W,relative-cost-logit
India,water_td_pri_W,relative-cost-logit
India,water_td_an_C,relative-cost-logit
India,water_td_irr_BrahmaniR_C,relative-cost-logit
India,water_td_elec_C,relative-cost-logit
India,water_td_pri_C,relative-cost-logit
India,water_td_ind_C,relative-cost-logit
India,water_td_pri_W,relative-cost-logit
India,water_td_irr_MahanadiR_W,relative-cost-logit
India,water_td_an_C,relative-cost-logit
India,water_td_dom_C,relative-cost-logit
India,water_td_elec_W,relative-cost-logit
India,water_td_ind_W,relative-cost-logit
India,water_td_dom_W,relative-cost-logit
India,water_td_an_W,relative-cost-logit
India,water_td_irr_MahanadiR_C,relative-cost-logit
India,water_td_an_C,relative-cost-logit
India,water_td_dom_C,relative-cost-logit
India,water_td_dom_W,relative-cost-logit
India,water_td_irr_GodavariR_C,relative-cost-logit
India,water_td_an_W,relative-cost-logit
India,water_td_pri_W,relative-cost-logit
India,water_td_ind_C,relative-cost-logit
India,water_td_ind_W,relative-cost-logit
India,water_td_irr_GodavariR_W,relative-cost-logit
India,water_td_elec_W,relative-cost-logit
India,water_td_pri_C,relative-cost-logit
India,water_td_elec_C,relative-cost-logit
India,water_td_an_W,relative-cost-logit
India,water_td_dom_W,relative-cost-logit
India,water_td_ind_W,relative-cost-logit
India,water_td_elec_C,relative-cost-logit
India,water_td_dom_C,relative-cost-logit
India,water_td_pri_C,relative-cost-logit
India,water_td_pri_W,relative-cost-logit
India,water_td_irr_IndCstNE_W,relative-cost-logit
India,water_td_irr_IndCstNE_C,relative-cost-logit
India,water_td_elec_W,relative-cost-logit
India,water_td_an_C,relative-cost-logit
India,water_td_ind_C,relative-cost-logit
India,water_td_ind_W,relative-cost-logit
India,water_td_elec_W,relative-cost-logit
India,water_td_irr_IndCstW_C,relative-cost-logit
India,water_td_an_C,relative-cost-logit
India,water_td_dom_W,relative-cost-logit
India,water_td_elec_C,relative-cost-logit
India,water_td_pri_W,relative-cost-logit
India,water_td_pri_C,relative-cost-logit
India,water_td_irr_IndCstW_W,relative-cost-logit
India,water_td_an_W,relative-cost-logit
India,water_td_dom_C,relative-cost-logit
India,water_td_ind_C,relative-cost-logit
India,water_td_ind_C,relative-cost-logit
India,water_td_elec_C,relative-cost-logit
India,water_td_an_C,relative-cost-logit
India,water_td_irr_IrrawaddyR_W,relative-cost-logit
India,water_td_elec_W,relative-cost-logit
India,water_td_ind_W,relative-cost-logit
India,water_td_irr_IrrawaddyR_C,relative-cost-logit
India,water_td_pri_W,relative-cost-logit
India,water_td_an_W,relative-cost-logit
India,water_td_dom_C,relative-cost-logit
India,water_td_dom_W,relative-cost-logit
India,water_td_pri_C,relative-cost-logit
India,water_td_irr_KrishnaR_W,relative-cost-logit
India,water_td_an_C,relative-cost-logit
India,water_td_dom_C,relative-cost-logit
India,water_td_irr_KrishnaR_C,relative-cost-logit
India,water_td_dom_W,relative-cost-logit
India,water_td_ind_W,relative-cost-logit
India,water_td_elec_C,relative-cost-logit
India,water_td_pri_W,relative-cost-logit
India,water_td_elec_W,relative-cost-logit
India,water_td_ind_C,relative-cost-logit
India,water_td_pri_C,relative-cost-logit
India,water_td_an_W,relative-cost-logit
India,water_td_elec_W,relative-cost-logit
India,water_td_irr_IndCstE_C,relative-cost-logit
India,water_td_an_C,relative-cost-logit
India,water_td_dom_C,relative-cost-logit
India,water_td_pri_C,relative-cost-logit
India,water_td_pri_W,relative-cost-logit
India,water_td_ind_C,relative-cost-logit
India,water_td_an_W,relative-cost-logit
India,water_td_dom_W,relative-cost-logit
India,water_td_irr_IndCstE_W,relative-cost-logit
India,water_td_elec_C,relative-cost-logit
India,water_td_ind_W,relative-cost-logit
India,water_td_ind_W,relative-cost-logit
India,water_td_dom_W,relative-cost-logit
India,water_td_elec_W,relative-cost-logit
India,water_td_irr_PennarR_W,relative-cost-logit
India,water_td_dom_C,relative-cost-logit
India,water_td_an_C,relative-cost-logit
India,water_td_pri_W,relative-cost-logit
India,water_td_ind_C,relative-cost-logit
India,water_td_irr_PennarR_C,relative-cost-logit
India,water_td_pri_C,relative-cost-logit
India,water_td_elec_C,relative-cost-logit
India,water_td_an_W,relative-cost-logit
India,water_td_ind_C,relative-cost-logit
India,water_td_dom_C,relative-cost-logit
India,water_td_elec_W,relative-cost-logit
India,water_td_pri_W,relative-cost-logit
India,water_td_an_W,relative-cost-logit
India,water_td_elec_C,relative-cost-logit
India,water_td_dom_W,relative-cost-logit
India,water_td_irr_CauveryR_C,relative-cost-logit
India,water_td_irr_CauveryR_W,relative-cost-logit
India,water_td_ind_W,relative-cost-logit
India,water_td_pri_C,relative-cost-logit
India,water_td_an_C,relative-cost-logit
India,water_td_dom_W,relative-cost-logit
India,water_td_an_W,relative-cost-logit
India,water_td_irr_IndCstS_C,relative-cost-logit
India,water_td_pri_C,relative-cost-logit
India,water_td_ind_C,relative-cost-logit
India,water_td_an_C,relative-cost-logit
India,water_td_dom_C,relative-cost-logit
India,water_td_ind_W,relative-cost-logit
India,water_td_irr_IndCstS_W,relative-cost-logit
India,water_td_pri_W,relative-cost-logit
India,water_td_elec_C,relative-cost-logit
India,water_td_elec_W,relative-cost-logit
India,water_td_elec_C,relative-cost-logit
India,water_td_ind_W,relative-cost-logit
India,water_td_dom_C,relative-cost-logit
India,water_td_elec_W,relative-cost-logit
India,water_td_an_W,relative-cost-logit
India,water_td_irr_NarmadaR_W,relative-cost-logit
India,water_td_dom_W,relative-cost-logit
India,water_td_an_C,relative-cost-logit
India,water_td_pri_C,relative-cost-logit
India,water_td_ind_C,relative-cost-logit
India,water_td_irr_NarmadaR_C,relative-cost-logit
India,water_td_pri_W,relative-cost-logit
Indonesia,water_td_ind_W,relative-cost-logit
Indonesia,water_td_elec_W,relative-cost-logit
Indonesia,water_td_elec_C,relative-cost-logit
Indonesia,water_td_an_C,relative-cost-logit
Indonesia,water_td_pri_W,relative-cost-logit
Indonesia,water_td_irr_IdnE_C,relative-cost-logit
Indonesia,water_td_an_W,relative-cost-logit
Indonesia,water_td_pri_C,relative-cost-logit
Indonesia,water_td_dom_C,relative-cost-logit
Indonesia,water_td_ind_C,relative-cost-logit
Indonesia,water_td_dom_W,relative-cost-logit
Indonesia,water_td_irr_IdnE_W,relative-cost-logit
Indonesia,water_td_an_C,relative-cost-logit
Indonesia,water_td_ind_W,relative-cost-logit
Indonesia,water_td_dom_W,relative-cost-logit
Indonesia,water_td_elec_W,relative-cost-logit
Indonesia,water_td_irr_BorneoCstN_C,relative-cost-logit
Indonesia,water_td_elec_C,relative-cost-logit
Indonesia,water_td_ind_C,relative-cost-logit
Indonesia,water_td_dom_C,relative-cost-logit
Indonesia,water_td_irr_BorneoCstN_W,relative-cost-logit
Indonesia,water_td_pri_W,relative-cost-logit
Indonesia,water_td_an_W,relative-cost-logit
Indonesia,water_td_pri_C,relative-cost-logit
Indonesia,water_td_pri_C,relative-cost-logit
Indonesia,water_td_irr_Sumatra_W,relative-cost-logit
Indonesia,water_td_ind_C,relative-cost-logit
Indonesia,water_td_dom_C,relative-cost-logit
Indonesia,water_td_elec_C,relative-cost-logit
Indonesia,water_td_an_C,relative-cost-logit
Indonesia,water_td_elec_W,relative-cost-logit
Indonesia,water_td_irr_Sumatra_C,relative-cost-logit
Indonesia,water_td_pri_W,relative-cost-logit
Indonesia,water_td_dom_W,relative-cost-logit
Indonesia,water_td_ind_W,relative-cost-logit
Indonesia,water_td_an_W,relative-cost-logit
Indonesia,water_td_ind_W,relative-cost-logit
Indonesia,water_td_an_C,relative-cost-logit
Indonesia,water_td_dom_C,relative-cost-logit
Indonesia,water_td_ind_C,relative-cost-logit
Indonesia,water_td_irr_Sulawesi_W,relative-cost-logit
Indonesia,water_td_pri_C,relative-cost-logit
Indonesia,water_td_elec_W,relative-cost-logit
Indonesia,water_td_dom_W,relative-cost-logit
Indonesia,water_td_elec_C,relative-cost-logit
Indonesia,water_td_an_W,relative-cost-logit
Indonesia,water_td_irr_Sulawesi_C,relative-cost-logit
Indonesia,water_td_pri_W,relative-cost-logit
Indonesia,water_td_irr_Kalimantan_C,relative-cost-logit
Indonesia,water_td_ind_W,relative-cost-logit
Indonesia,water_td_pri_W,relative-cost-logit
Indonesia,water_td_dom_C,relative-cost-logit
Indonesia,water_td_elec_W,relative-cost-logit
Indonesia,water_td_dom_W,relative-cost-logit
Indonesia,water_td_ind_C,relative-cost-logit
Indonesia,water_td_an_W,relative-cost-logit
Indonesia,water_td_irr_Kalimantan_W,relative-cost-logit
Indonesia,water_td_an_C,relative-cost-logit
Indonesia,water_td_elec_C,relative-cost-logit
Indonesia,water_td_pri_C,relative-cost-logit
Indonesia,water_td_ind_W,relative-cost-logit
Indonesia,water_td_an_C,relative-cost-logit
Indonesia,water_td_elec_C,relative-cost-logit
Indonesia,water_td_dom_W,relative-cost-logit
Indonesia,water_td_pri_C,relative-cost-logit
Indonesia,water_td_ind_C,relative-cost-logit
Indonesia,water_td_irr_IrianJaya_W,relative-cost-logit
Indonesia,water_td_dom_C,relative-cost-logit
Indonesia,water_td_an_W,relative-cost-logit
Indonesia,water_td_pri_W,relative-cost-logit
Indonesia,water_td_irr_IrianJaya_C,relative-cost-logit
Indonesia,water_td_elec_W,relative-cost-logit
Indonesia,water_td_dom_C,relative-cost-logit
Indonesia,water_td_irr_JavaTimor_W,relative-cost-logit
Indonesia,water_td_ind_C,relative-cost-logit
Indonesia,water_td_ind_W,relative-cost-logit
Indonesia,water_td_irr_JavaTimor_C,relative-cost-logit
Indonesia,water_td_pri_C,relative-cost-logit
Indonesia,water_td_elec_W,relative-cost-logit
Indonesia,water_td_dom_W,relative-cost-logit
Indonesia,water_td_an_W,relative-cost-logit
Indonesia,water_td_elec_C,relative-cost-logit
Indonesia,water_td_pri_W,relative-cost-logit
Indonesia,water_td_an_C,relative-cost-logit
Indonesia,water_td_irr_SepikR_C,relative-cost-logit
Indonesia,water_td_irr_SepikR_W,relative-cost-logit
Indonesia,water_td_elec_C,relative-cost-logit
Indonesia,water_td_pri_C,relative-cost-logit
Indonesia,water_td_irr_FlyR_C,relative-cost-logit
Indonesia,water_td_pri_W,relative-cost-logit
Indonesia,water_td_irr_FlyR_W,relative-cost-logit
Indonesia,water_td_elec_W,relative-cost-logit
Indonesia,water_td_dom_C,relative-cost-logit
Indonesia,water_td_dom_W,relative-cost-logit
Indonesia,water_td_an_W,relative-cost-logit
Indonesia,water_td_ind_W,relative-cost-logit
Indonesia,water_td_an_C,relative-cost-logit
Indonesia,water_td_ind_C,relative-cost-logit
Japan,water_td_ind_W,relative-cost-logit
Japan,water_td_dom_W,relative-cost-logit
Japan,water_td_pri_W,relative-cost-logit
Japan,water_td_an_W,relative-cost-logit
Japan,water_td_elec_W,relative-cost-logit
Japan,water_td_ind_C,relative-cost-logit
Japan,water_td_elec_C,relative-cost-logit
Japan,water_td_an_C,relative-cost-logit
Japan,water_td_irr_Japan_C,relative-cost-logit
Japan,water_td_dom_C,relative-cost-logit
Japan,water_td_irr_Japan_W,relative-cost-logit
Japan,water_td_pri_C,relative-cost-logit
Japan,water_td_irr_Taiwan_W,relative-cost-logit
Japan,water_td_irr_Taiwan_C,relative-cost-logit
Mexico,water_td_irr_MexBaja_C,relative-cost-logit
Mexico,water_td_irr_MexBaja_W,relative-cost-logit
Mexico,water_td_dom_C,relative-cost-logit
Mexico,water_td_pri_C,relative-cost-logit
Mexico,water_td_ind_W,relative-cost-logit
Mexico,water_td_elec_W,relative-cost-logit
Mexico,water_td_an_C,relative-cost-logit
Mexico,water_td_elec_C,relative-cost-logit
Mexico,water_td_an_W,relative-cost-logit
Mexico,water_td_dom_W,relative-cost-logit
Mexico,water_td_ind_C,relative-cost-logit
Mexico,water_td_pri_W,relative-cost-logit
Mexico,water_td_an_W,relative-cost-logit
Mexico,water_td_irr_MexCstNW_W,relative-cost-logit
Mexico,water_td_pri_W,relative-cost-logit
Mexico,water_td_pri_C,relative-cost-logit
Mexico,water_td_elec_W,relative-cost-logit
Mexico,water_td_an_C,relative-cost-logit
Mexico,water_td_dom_C,relative-cost-logit
Mexico,water_td_elec_C,relative-cost-logit
Mexico,water_td_irr_MexCstNW_C,relative-cost-logit
Mexico,water_td_dom_W,relative-cost-logit
Mexico,water_td_ind_W,relative-cost-logit
Mexico,water_td_ind_C,relative-cost-logit
Mexico,water_td_elec_W,relative-cost-logit
Mexico,water_td_ind_W,relative-cost-logit
Mexico,water_td_irr_MexGulf_C,relative-cost-logit
Mexico,water_td_irr_MexGulf_W,relative-cost-logit
Mexico,water_td_pri_W,relative-cost-logit
Mexico,water_td_elec_C,relative-cost-logit
Mexico,water_td_dom_C,relative-cost-logit
Mexico,water_td_an_C,relative-cost-logit
Mexico,water_td_an_W,relative-cost-logit
Mexico,water_td_pri_C,relative-cost-logit
Mexico,water_td_ind_C,relative-cost-logit
Mexico,water_td_dom_W,relative-cost-logit
Mexico,water_td_irr_YucatanP_W,relative-cost-logit
Mexico,water_td_pri_C,relative-cost-logit
Mexico,water_td_ind_W,relative-cost-logit
Mexico,water_td_dom_W,relative-cost-logit
Mexico,water_td_dom_C,relative-cost-logit
Mexico,water_td_pri_W,relative-cost-logit
Mexico,water_td_irr_YucatanP_C,relative-cost-logit
Mexico,water_td_an_W,relative-cost-logit
Mexico,water_td_ind_C,relative-cost-logit
