INPUT_TABLE
Variable ID
SubsectorShrwtFllt

region,supplysector,subsector,year.fillout,share.weight
Africa_Western,water_td_ind_W,Gulf of Guinea,1975,0.0581952946908499
Africa_Western,water_td_pri_W,Gulf of Guinea,1975,0.0581940524574436
Africa_Western,water_td_elec_C,Gulf of Guinea,1975,0.0581966647790797
Africa_Western,water_td_dom_W,Gulf of Guinea,1975,0.0581943307016608
Africa_Western,water_td_pri_C,Gulf of Guinea,1975,0.0582080619419402
Africa_Western,water_td_ind_C,Gulf of Guinea,1975,0.0582229371034883
Africa_Western,water_td_irr_GuineaGulf_C,Gulf of Guinea,1975,1
Africa_Western,water_td_ind_C,Congo,1975,0.212124140819337
Africa_Western,water_td_dom_C,Congo,1975,0.212198659412776
Africa_Western,water_td_pri_W,Congo,1975,0.212223313762276
Africa_Western,water_td_ind_W,Congo,1975,0.21221841521789
Africa_Western,water_td_irr_CongoR_W,Congo,1975,1
Africa_Western,water_td_pri_C,Congo,1975,0.212140900659966
Africa_Western,water_td_irr_CongoR_C,Congo,1975,1
Africa_Western,water_td_dom_W,Congo,1975,0.212213852782674
Africa_Western,water_td_elec_W,Congo,1975,0.212211278209114
Africa_Western,water_td_an_W,Congo,1975,0.0474671423899752
Africa_Western,water_td_elec_C,Congo,1975,0.212274578559916
Africa_Western,water_td_an_C,Congo,1975,0.0474671423899752
Africa_Western,water_td_irr_ZambeziR_W,Zambezi,1975,1
Africa_Western,water_td_irr_ZambeziR_C,Zambezi,1975,1
Australia_NZ,water_td_ind_W,Australia-North Coast,1975,0.0231119252597356
Australia_NZ,water_td_pri_W,Australia-North Coast,1975,0.022978542525306
Australia_NZ,water_td_ind_C,Australia-North Coast,1975,0.0229014713383813
Australia_NZ,water_td_an_W,Australia-North Coast,1975,0.0710561645594742
Australia_NZ,water_td_elec_W,Australia-North Coast,1975,0.0230916854709538
Australia_NZ,water_td_pri_C,Australia-North Coast,1975,0.0228880224365552
Australia_NZ,water_td_irr_AusCstN_W,Australia-North Coast,1975,1
Australia_NZ,water_td_dom_C,Australia-North Coast,1975,0.0230171544154074
Australia_NZ,water_td_elec_C,Australia-North Coast,1975,0.0230652235058806
Australia_NZ,water_td_dom_W,Australia-North Coast,1975,0.0230957036617255
Australia_NZ,water_td_irr_AusCstN_C,Australia-North Coast,1975,1
Australia_NZ,water_td_an_C,Australia-North Coast,1975,0.0710561645594742
Australia_NZ,water_td_dom_W,Australia-East Coast,1975,0.523457833547273
Australia_NZ,water_td_dom_C,Australia-East Coast,1975,0.523655022472977
Australia_NZ,water_td_irr_AusCstE_W,Australia-East Coast,1975,1
Australia_NZ,water_td_ind_C,Australia-East Coast,1975,0.5239316069453
Australia_NZ,water_td_an_C,Australia-East Coast,1975,0.297131649914195
Australia_NZ,water_td_pri_W,Australia-East Coast,1975,0.523722407204444
Australia_NZ,water_td_pri_C,Australia-East Coast,1975,0.523797797386962
Australia_NZ,water_td_an_W,Australia-East Coast,1975,0.297131649914195
Australia_NZ,water_td_ind_W,Australia-East Coast,1975,0.523418044945207
Australia_NZ,water_td_irr_AusCstE_C,Australia-East Coast,1975,1
Australia_NZ,water_td_elec_C,Australia-East Coast,1975,0.523538174658569
Australia_NZ,water_td_elec_W,Australia-East Coast,1975,0.523467145620775
Australia_NZ,water_td_pri_W,Australia-West Coast,1975,0.0886344978184137
Australia_NZ,water_td_ind_W,Australia-West Coast,1975,0.0886668232412991
Australia_NZ,water_td_irr_AusCstW_W,Australia-West Coast,1975,1
Australia_NZ,water_td_an_C,Australia-West Coast,1975,0.048912548593843
Australia_NZ,water_td_dom_W,Australia-West Coast,1975,0.0886594110412364
Australia_NZ,water_td_irr_AusCstW_C,Australia-West Coast,1975,1
Australia_NZ,water_td_dom_C,Australia-West Coast,1975,0.088639274704232
Australia_NZ,water_td_an_W,Australia-West Coast,1975,0.048912548593843
Australia_NZ,water_td_pri_C,Australia-West Coast,1975,0.0887064778712634
Australia_NZ,water_td_elec_W,Australia-West Coast,1975,0.0886584342779998
Australia_NZ,water_td_ind_C,Australia-West Coast,1975,0.0886247855264291
Australia_NZ,water_td_elec_C,Australia-West Coast,1975,0.0886512558207369
Australia_NZ,water_td_irr_AusInt_W,Australia-Interior,1975,1
Australia_NZ,water_td_dom_W,Australia-Interior,1975,0.0411570080376957
Australia_NZ,water_td_irr_AusInt_C,Australia-Interior,1975,1
Australia_NZ,water_td_pri_W,Australia-Interior,1975,0.0409354775527894
Australia_NZ,water_td_ind_W,Australia-Interior,1975,0.0411860839189713
Australia_NZ,water_td_elec_C,Australia-Interior,1975,0.0410925796672674
Australia_NZ,water_td_an_W,Australia-Interior,1975,0.0882615953956969
Australia_NZ,water_td_dom_C,Australia-Interior,1975,0.0410314724356292
Australia_NZ,water_td_pri_C,Australia-Interior,1975,0.0407415007866475
Australia_NZ,water_td_ind_C,Australia-Interior,1975,0.0407913826340998
Australia_NZ,water_td_an_C,Australia-Interior,1975,0.0882615953956969
Australia_NZ,water_td_elec_W,Australia-Interior,1975,0.0411521423749893
Australia_NZ,water_td_ind_W,New Zealand,1975,0.14446851273782
Australia_NZ,water_td_dom_W,New Zealand,1975,0.144481641297219
Australia_NZ,water_td_pri_W,New Zealand,1975,0.144555618991261
Australia_NZ,water_td_dom_C,New Zealand,1975,0.144532944537565
Australia_NZ,water_td_ind_C,New Zealand,1975,0.144609840279296
Australia_NZ,water_td_an_W,New Zealand,1975,0.198437992505166
Australia_NZ,water_td_elec_C,New Zealand,1975,0.144503245028283
Australia_NZ,water_td_pri_C,New Zealand,1975,0.144565291743621
Australia_NZ,water_td_elec_W,New Zealand,1975,0.144485949073799
Australia_NZ,water_td_an_C,New Zealand,1975,0.198437992505166
Australia_NZ,water_td_irr_NewZealand_C,New Zealand,1975,1
Australia_NZ,water_td_irr_NewZealand_W,New Zealand,1975,1
Australia_NZ,water_td_elec_C,Australia-South Coast,1975,0.0700353150750575
Australia_NZ,water_td_ind_W,Australia-South Coast,1975,0.0700350339439892
Australia_NZ,water_td_an_C,Australia-South Coast,1975,0.0270981449701724
Australia_NZ,water_td_irr_AusCstS_C,Australia-South Coast,1975,1
Australia_NZ,water_td_pri_C,Australia-South Coast,1975,0.0700458307681784
Australia_NZ,water_td_ind_C,Australia-South Coast,1975,0.0700525336036197
Australia_NZ,water_td_irr_AusCstS_W,Australia-South Coast,1975,1
Australia_NZ,water_td_dom_W,Australia-South Coast,1975,0.0700353091905267
Australia_NZ,water_td_pri_W,Australia-South Coast,1975,0.0700232952580189
Australia_NZ,water_td_elec_W,Australia-South Coast,1975,0.0700359862027518
Australia_NZ,water_td_an_W,Australia-South Coast,1975,0.0270981449701724
Australia_NZ,water_td_dom_C,Australia-South Coast,1975,0.0700371426591269
Australia_NZ,water_td_dom_C,Murray-Darling,1975,0.0917965290736924
Australia_NZ,water_td_ind_W,Murray-Darling,1975,0.0918305779601818
Australia_NZ,water_td_dom_W,Murray-Darling,1975,0.0918290551524426
Australia_NZ,water_td_elec_C,Murray-Darling,1975,0.0918285708332899
Australia_NZ,water_td_elec_W,Murray-Darling,1975,0.0918243526310049
Australia_NZ,water_td_an_C,Murray-Darling,1975,0.256283636278733
Australia_NZ,water_td_irr_MurrayDrlg_W,Murray-Darling,1975,1
Australia_NZ,water_td_an_W,Murray-Darling,1975,0.256283636278733
Australia_NZ,water_td_pri_W,Murray-Darling,1975,0.0918683297008289
Australia_NZ,water_td_ind_C,Murray-Darling,1975,0.0917913760094335
Australia_NZ,water_td_irr_MurrayDrlg_C,Murray-Darling,1975,1
Australia_NZ,water_td_pri_C,Murray-Darling,1975,0.0919351528832341
Australia_NZ,water_td_ind_C,Tasmania,1975,0.0172970036634405
Australia_NZ,water_td_elec_C,Tasmania,1975,0.0172856354109154
Australia_NZ,water_td_an_W,Tasmania,1975,0.0128182677827199
Australia_NZ,water_td_pri_C,Tasmania,1975,0.0173199261235379
Australia_NZ,water_td_elec_W,Tasmania,1975,0.0172843043477264
Australia_NZ,water_td_irr_Tasmania_C,Tasmania,1975,1
Australia_NZ,water_td_irr_Tasmania_W,Tasmania,1975,1
Australia_NZ,water_td_an_C,Tasmania,1975,0.0128182677827199
Australia_NZ,water_td_pri_W,Tasmania,1975,0.017281830948938
Australia_NZ,water_td_dom_W,Tasmania,1975,0.0172840380718813
Australia_NZ,water_td_ind_W,Tasmania,1975,0.0172829979927961
Australia_NZ,water_td_dom_C,Tasmania,1975,0.0172904597013699
Brazil,water_td_an_C,Orinoco,1975,0.0535744991666679
Brazil,water_td_ind_C,Orinoco,1975,0.0814384779338432
Brazil,water_td_elec_C,Orinoco,1975,0.0814962910396613
Brazil,water_td_ind_W,Orinoco,1975,0.0815060489798878
Brazil,water_td_pri_W,Orinoco,1975,0.0814735709496626
Brazil,water_td_irr_OrinocoR_C,Orinoco,1975,1
Brazil,water_td_irr_OrinocoR_W,Orinoco,1975,1
Brazil,water_td_an_W,Orinoco,1975,0.0535744991666679
Brazil,water_td_dom_C,Orinoco,1975,0.0815006082317453
Brazil,water_td_pri_C,Orinoco,1975,0.08140747814589
Brazil,water_td_elec_W,Orinoco,1975,0.0815038901513272
Brazil,water_td_dom_W,Orinoco,1975,0.0815021948994553
Brazil,water_td_ind_W,Northeast South America-South Atlantic Coast,1975,0.00183910648827103
Brazil,water_td_elec_C,Northeast South America-South Atlantic Coast,1975,0.00183855863068702
Brazil,water_td_irr_SAmerCstNE_C,Northeast South America-South Atlantic Coast,1975,1
Brazil,water_td_an_W,Northeast South America-South Atlantic Coast,1975,0.000178626149328381
Brazil,water_td_elec_W,Northeast South America-South Atlantic Coast,1975,0.00183919625906295
Brazil,water_td_dom_C,Northeast South America-South Atlantic Coast,1975,0.00183814627985704
Brazil,water_td_dom_W,Northeast South America-South Atlantic Coast,1975,0.00183885577883445
Brazil,water_td_ind_C,Northeast South America-South Atlantic Coast,1975,0.00183787353695593
Brazil,water_td_pri_C,Northeast South America-South Atlantic Coast,1975,0.00183647983545141
Brazil,water_td_an_C,Northeast South America-South Atlantic Coast,1975,0.000178626149328381
Brazil,water_td_pri_W,Northeast South America-South Atlantic Coast,1975,0.00183865160774597
Brazil,water_td_irr_SAmerCstNE_W,Northeast South America-South Atlantic Coast,1975,1
Brazil,water_td_pri_W,Amazon,1975,0.00407117210906946
Brazil,water_td_pri_C,Amazon,1975,0.00407551605083376
Brazil,water_td_elec_C,Amazon,1975,0.00406934310258728
Brazil,water_td_dom_W,Amazon,1975,0.00406897012824929
Brazil,water_td_irr_AmazonR_W,Amazon,1975,1
Brazil,water_td_dom_C,Amazon,1975,0.00406906303941743
Brazil,water_td_an_W,Amazon,1975,0.00125859574181951
Brazil,water_td_ind_W,Amazon,1975,0.00406935035840088
Brazil,water_td_irr_AmazonR_C,Amazon,1975,1
Brazil,water_td_elec_W,Amazon,1975,0.0040691397973295
Brazil,water_td_an_C,Amazon,1975,0.00125859574181951
Brazil,water_td_ind_C,Amazon,1975,0.00407100662768551
Brazil,water_td_pri_W,North Brazil-South Atlantic Coast,1975,0.0245460884790663
Brazil,water_td_dom_C,North Brazil-South Atlantic Coast,1975,0.0245439973860953
Brazil,water_td_ind_W,North Brazil-South Atlantic Coast,1975,0.0245452132884674
Brazil,water_td_an_C,North Brazil-South Atlantic Coast,1975,0.0244810217415742
Brazil,water_td_pri_C,North Brazil-South Atlantic Coast,1975,0.024544185704841
Brazil,water_td_elec_C,North Brazil-South Atlantic Coast,1975,0.0245454527074703
Brazil,water_td_irr_BrzCstN_W,North Brazil-South Atlantic Coast,1975,1
Brazil,water_td_elec_W,North Brazil-South Atlantic Coast,1975,0.0245468564350178
Brazil,water_td_ind_C,North Brazil-South Atlantic Coast,1975,0.0245444508560621
Brazil,water_td_an_W,North Brazil-South Atlantic Coast,1975,0.0244810217415742
Brazil,water_td_irr_BrzCstN_C,North Brazil-South Atlantic Coast,1975,1
Brazil,water_td_dom_W,North Brazil-South Atlantic Coast,1975,0.0245456467250473
Brazil,water_td_pri_C,Tocantins,1975,0.064617644898259
Brazil,water_td_irr_TocantinsR_W,Tocantins,1975,1
Brazil,water_td_ind_W,Tocantins,1975,0.0646417177106917
Brazil,water_td_dom_W,Tocantins,1975,0.0646406977287637
Brazil,water_td_elec_C,Tocantins,1975,0.064640183335254
Brazil,water_td_an_C,Tocantins,1975,0.159389447608899
Brazil,water_td_irr_TocantinsR_C,Tocantins,1975,1
Brazil,water_td_ind_C,Tocantins,1975,0.0646224353992455
Brazil,water_td_dom_C,Tocantins,1975,0.064640825336484
Brazil,water_td_an_W,Tocantins,1975,0.159389447608899
Brazil,water_td_pri_W,Tocantins,1975,0.0646311999663421
Brazil,water_td_elec_W,Tocantins,1975,0.0646421463386012
Brazil,water_td_irr_BrzCstE_W,East Brazil-South Atlantic Coast,1975,1
Brazil,water_td_an_C,East Brazil-South Atlantic Coast,1975,0.035893076850821
Brazil,water_td_elec_C,East Brazil-South Atlantic Coast,1975,0.0831779087892959
Brazil,water_td_pri_C,East Brazil-South Atlantic Coast,1975,0.0831940057298171
Brazil,water_td_an_W,East Brazil-South Atlantic Coast,1975,0.035893076850821
Brazil,water_td_ind_W,East Brazil-South Atlantic Coast,1975,0.0831748719741115
Brazil,water_td_ind_C,East Brazil-South Atlantic Coast,1975,0.0831829568083041
Brazil,water_td_pri_W,East Brazil-South Atlantic Coast,1975,0.0831842151669959
Brazil,water_td_dom_W,East Brazil-South Atlantic Coast,1975,0.0831763899443139
Brazil,water_td_dom_C,East Brazil-South Atlantic Coast,1975,0.0831792985011624
Brazil,water_td_elec_W,East Brazil-South Atlantic Coast,1975,0.0831767379281094
Brazil,water_td_irr_BrzCstE_C,East Brazil-South Atlantic Coast,1975,1
Brazil,water_td_ind_C,Parnaiba,1975,0.0246628619460112
Brazil,water_td_ind_W,Parnaiba,1975,0.0246577659790137
Brazil,water_td_elec_W,Parnaiba,1975,0.0246598360796438
Brazil,water_td_irr_ParnaibaR_C,Parnaiba,1975,1
Brazil,water_td_dom_C,Parnaiba,1975,0.0246594317985611
Brazil,water_td_pri_W,Parnaiba,1975,0.0246606685208343
Brazil,water_td_an_W,Parnaiba,1975,0.0199912432123347
Brazil,water_td_pri_C,Parnaiba,1975,0.0246646587820466
Brazil,water_td_elec_C,Parnaiba,1975,0.0246579143694161
Brazil,water_td_irr_ParnaibaR_W,Parnaiba,1975,1
Brazil,water_td_dom_W,Parnaiba,1975,0.0246584317547252
Brazil,water_td_an_C,Parnaiba,1975,0.0199912432123347
Brazil,water_td_dom_C,Sao Francisco,1975,0.0643096850939445
Brazil,water_td_elec_W,Sao Francisco,1975,0.0643116340633004
Brazil,water_td_dom_W,Sao Francisco,1975,0.0643123499445217
Brazil,water_td_pri_C,Sao Francisco,1975,0.0643061779181665
Brazil,water_td_ind_C,Sao Francisco,1975,0.0643222382697972
Brazil,water_td_irr_SaoFrancR_W,Sao Francisco,1975,1
Brazil,water_td_an_W,Sao Francisco,1975,0.0731977109161622
Brazil,water_td_irr_SaoFrancR_C,Sao Francisco,1975,1
Brazil,water_td_pri_W,Sao Francisco,1975,0.0643134193817511
Brazil,water_td_ind_W,Sao Francisco,1975,0.0643132339140276
Brazil,water_td_an_C,Sao Francisco,1975,0.0731977109161622
Brazil,water_td_elec_C,Sao Francisco,1975,0.0643101273116558
Brazil,water_td_elec_W,Uruguay-Brazil-South Atlantic Coast,1975,0.289681369313293
Brazil,water_td_pri_C,Uruguay-Brazil-South Atlantic Coast,1975,0.289723058840814
Brazil,water_td_irr_BrzCstS_C,Uruguay-Brazil-South Atlantic Coast,1975,1
Brazil,water_td_dom_C,Uruguay-Brazil-South Atlantic Coast,1975,0.289689016758044
Brazil,water_td_dom_W,Uruguay-Brazil-South Atlantic Coast,1975,0.289683345075238
Brazil,water_td_ind_C,Uruguay-Brazil-South Atlantic Coast,1975,0.289708575297779
Brazil,water_td_an_W,Uruguay-Brazil-South Atlantic Coast,1975,0.150450440739492
Brazil,water_td_pri_W,Uruguay-Brazil-South Atlantic Coast,1975,0.289694151852571
Brazil,water_td_elec_C,Uruguay-Brazil-South Atlantic Coast,1975,0.289686077802241
Brazil,water_td_an_C,Uruguay-Brazil-South Atlantic Coast,1975,0.150450440739492
Brazil,water_td_ind_W,Uruguay-Brazil-South Atlantic Coast,1975,0.289681088776102
Brazil,water_td_irr_BrzCstS_W,Uruguay-Brazil-South Atlantic Coast,1975,1
Brazil,water_td_ind_C,La Plata,1975,0.361609123324316
Brazil,water_td_dom_W,La Plata,1975,0.361573118020852
Brazil,water_td_elec_W,La Plata,1975,0.361569193634315
Brazil,water_td_pri_W,La Plata,1975,0.361586861965961
Brazil,water_td_elec_C,La Plata,1975,0.361578142911731
Brazil,water_td_irr_RioLaPlata_W,La Plata,1975,1
Brazil,water_td_an_C,La Plata,1975,0.481585337872901
Brazil,water_td_dom_C,La Plata,1975,0.361569927574689
Brazil,water_td_irr_RioLaPlata_C,La Plata,1975,1
Brazil,water_td_an_W,La Plata,1975,0.481585337872901
Brazil,water_td_pri_C,La Plata,1975,0.361630794093881
Brazil,water_td_ind_W,La Plata,1975,0.361571602531026
Canada,water_td_dom_C,Northwest Territories,1975,0.0130984196353363
Canada,water_td_irr_NWTerr_C,Northwest Territories,1975,1
Canada,water_td_irr_NWTerr_W,Northwest Territories,1975,1
Canada,water_td_elec_C,Northwest Territories,1975,0.0129985162174686
Canada,water_td_pri_W,Northwest Territories,1975,0.012995089314434
Canada,water_td_ind_C,Northwest Territories,1975,0.0133113936049865
Canada,water_td_an_C,Northwest Territories,1975,0.0318312288424657
Canada,water_td_pri_C,Northwest Territories,1975,0.0130014074595355
Canada,water_td_dom_W,Northwest Territories,1975,0.0130932021324113
Canada,water_td_an_W,Northwest Territories,1975,0.0318312288424657
Canada,water_td_elec_W,Northwest Territories,1975,0.0130268093914953
Canada,water_td_ind_W,Northwest Territories,1975,0.013299286860271
Canada,water_td_pri_C,Pacific and Arctic Coast,1975,0.0237543983110486
Canada,water_td_elec_C,Pacific and Arctic Coast,1975,0.0237623170903008
Canada,water_td_dom_C,Pacific and Arctic Coast,1975,0.0239440594844429
Canada,water_td_pri_W,Pacific and Arctic Coast,1975,0.0237503484656788
Canada,water_td_ind_W,Pacific and Arctic Coast,1975,0.0243151184302405
Canada,water_td_elec_W,Pacific and Arctic Coast,1975,0.0238153923214775
Canada,water_td_irr_PacArctic_C,Pacific and Arctic Coast,1975,1
Canada,water_td_an_C,Pacific and Arctic Coast,1975,0.00428621075800286
Canada,water_td_dom_W,Pacific and Arctic Coast,1975,0.0239372213389608
Canada,water_td_ind_C,Pacific and Arctic Coast,1975,0.0243229909573144
Canada,water_td_an_W,Pacific and Arctic Coast,1975,0.00428621075800286
Canada,water_td_irr_PacArctic_W,Pacific and Arctic Coast,1975,1
Canada,water_td_irr_Mackenzie_W,Mackenzie,1975,1
Canada,water_td_dom_C,Mackenzie,1975,0.0619096182131099
Canada,water_td_pri_W,Mackenzie,1975,0.0614050136169665
Canada,water_td_pri_C,Mackenzie,1975,0.061414496833216
Canada,water_td_elec_C,Mackenzie,1975,0.0614460340704886
Canada,water_td_an_W,Mackenzie,1975,0.0721383429226036
Canada,water_td_elec_W,Mackenzie,1975,0.0615865423894726
Canada,water_td_ind_C,Mackenzie,1975,0.0628844482799223
Canada,water_td_dom_W,Mackenzie,1975,0.061898688387054
Canada,water_td_ind_W,Mackenzie,1975,0.0628744293612026
Canada,water_td_irr_Mackenzie_C,Mackenzie,1975,1
Canada,water_td_an_C,Mackenzie,1975,0.0721383429226036
Canada,water_td_irr_HudsonBay_C,Hudson Bay Coast,1975,1
Canada,water_td_elec_C,Hudson Bay Coast,1975,0.0207652055418228
Canada,water_td_dom_C,Hudson Bay Coast,1975,0.0209260474298525
Canada,water_td_ind_C,Hudson Bay Coast,1975,0.0212615641893554
Canada,water_td_an_W,Hudson Bay Coast,1975,0.0340193844846893
Canada,water_td_pri_C,Hudson Bay Coast,1975,0.0207741027445461
Canada,water_td_an_C,Hudson Bay Coast,1975,0.0340193844846893
Canada,water_td_irr_HudsonBay_W,Hudson Bay Coast,1975,1
Canada,water_td_ind_W,Hudson Bay Coast,1975,0.0212479755236635
Canada,water_td_dom_W,Hudson Bay Coast,1975,0.0209180926695876
Canada,water_td_elec_W,Hudson Bay Coast,1975,0.0208119631688699
Canada,water_td_pri_W,Hudson Bay Coast,1975,0.0207524714258143
Canada,water_td_pri_C,Atlantic Ocean Seaboard,1975,0.0368156228008445
Canada,water_td_an_C,Atlantic Ocean Seaboard,1975,0.0165205750987888
Canada,water_td_dom_C,Atlantic Ocean Seaboard,1975,0.0371297679716835
Canada,water_td_elec_C,Atlantic Ocean Seaboard,1975,0.0368589986809028
Canada,water_td_elec_W,Atlantic Ocean Seaboard,1975,0.0369445952477488
Canada,water_td_irr_CanAtl_C,Atlantic Ocean Seaboard,1975,1
Canada,water_td_an_W,Atlantic Ocean Seaboard,1975,0.0165205750987888
Canada,water_td_irr_CanAtl_W,Atlantic Ocean Seaboard,1975,1
Canada,water_td_pri_W,Atlantic Ocean Seaboard,1975,0.0368247807346729
Canada,water_td_ind_C,Atlantic Ocean Seaboard,1975,0.0377148699787906
Canada,water_td_dom_W,Atlantic Ocean Seaboard,1975,0.0371317161601749
Canada,water_td_ind_W,Atlantic Ocean Seaboard,1975,0.037718616941374
Canada,water_td_pri_C,Saskatchewan-Nelson,1975,0.238173821252639
Canada,water_td_ind_W,Saskatchewan-Nelson,1975,0.24377325384978
Canada,water_td_ind_C,Saskatchewan-Nelson,1975,0.243762007604381
Canada,water_td_elec_C,Saskatchewan-Nelson,1975,0.238438524742356
Canada,water_td_dom_W,Saskatchewan-Nelson,1975,0.239975117178051
Canada,water_td_pri_W,Saskatchewan-Nelson,1975,0.238185405185169
Canada,water_td_dom_C,Saskatchewan-Nelson,1975,0.239970874619748
Canada,water_td_an_C,Saskatchewan-Nelson,1975,0.529623765944575
Canada,water_td_an_W,Saskatchewan-Nelson,1975,0.529623765944575
Canada,water_td_irr_NelsonR_C,Saskatchewan-Nelson,1975,1
Canada,water_td_elec_W,Saskatchewan-Nelson,1975,0.238969024619498
Canada,water_td_irr_NelsonR_W,Saskatchewan-Nelson,1975,1
Canada,water_td_dom_W,Fraser,1975,0.0483293499629645
Canada,water_td_irr_FraserR_W,Fraser,1975,1
Canada,water_td_irr_FraserR_C,Fraser,1975,1
Canada,water_td_an_W,Fraser,1975,0.0214696683013476
Canada,water_td_elec_C,Fraser,1975,0.0479759042758447
Canada,water_td_pri_W,Fraser,1975,0.0479317221709948
Canada,water_td_dom_C,Fraser,1975,0.0483325647064985
Canada,water_td_ind_C,Fraser,1975,0.0491020659414036
Canada,water_td_an_C,Fraser,1975,0.0214696683013476
Canada,water_td_pri_C,Fraser,1975,0.0479486277269529
Canada,water_td_elec_W,Fraser,1975,0.0480860197319443
Canada,water_td_ind_W,Fraser,1975,0.0490936886743938
Canada,water_td_irr_ChurchillR_C,Churchill,1975,1
Canada,water_td_elec_W,Churchill,1975,0.00105463050136181
Canada,water_td_elec_C,Churchill,1975,0.00105269446189068
Canada,water_td_dom_W,Churchill,1975,0.00105987331984543
Canada,water_td_an_C,Churchill,1975,0.00187280379966792
Canada,water_td_pri_C,Churchill,1975,0.00105207600281492
Canada,water_td_ind_C,Churchill,1975,0.00107910076923192
Canada,water_td_pri_W,Churchill,1975,0.00105397465314262
Canada,water_td_an_W,Churchill,1975,0.00187280379966792
Canada,water_td_ind_W,Churchill,1975,0.00107652035497569
Canada,water_td_irr_ChurchillR_W,Churchill,1975,1
Canada,water_td_dom_C,Churchill,1975,0.00106201436483539
Canada,water_td_an_C,St Lawrence,1975,0.0158190781428994
Canada,water_td_irr_StLwrncR_C,St Lawrence,1975,1
Canada,water_td_irr_StLwrncR_W,St Lawrence,1975,1
Canada,water_td_ind_C,St Lawrence,1975,0.042280181658566
Canada,water_td_elec_W,St Lawrence,1975,0.0414189865559809
Canada,water_td_pri_W,St Lawrence,1975,0.0412776360088349
Canada,water_td_an_W,St Lawrence,1975,0.0158190781428994
Canada,water_td_elec_C,St Lawrence,1975,0.041323747140207
Canada,water_td_dom_C,St Lawrence,1975,0.0416265986589523
Canada,water_td_ind_W,St Lawrence,1975,0.0422873277232395
Canada,water_td_pri_C,St Lawrence,1975,0.0412807881773399
Canada,water_td_dom_W,St Lawrence,1975,0.0416283836913676
Canada,water_td_pri_W,Missouri River,1975,0.00149036090322304
Canada,water_td_elec_C,Missouri River,1975,0.00149217825410946
Canada,water_td_irr_MissouriR_W,Missouri River,1975,1
Canada,water_td_elec_W,Missouri River,1975,0.00149547246484374
Canada,water_td_ind_C,Missouri River,1975,0.00152624197195232
Canada,water_td_irr_MissouriR_C,Missouri River,1975,1
Canada,water_td_an_W,Missouri River,1975,0.00600455651233734
Canada,water_td_dom_W,Missouri River,1975,0.00150301366978195
Canada,water_td_an_C,Missouri River,1975,0.00600455651233734
Canada,water_td_ind_W,Missouri River,1975,0.00152677069296347
Canada,water_td_dom_C,Missouri River,1975,0.001502823066952
Canada,water_td_pri_C,Missouri River,1975,0.00148838845883181
Canada,water_td_elec_W,Great Lakes,1975,0.488820321107958
Canada,water_td_irr_GreatLakes_W,Great Lakes,1975,1
Canada,water_td_elec_C,Great Lakes,1975,0.489305948208078
Canada,water_td_irr_GreatLakes_C,Great Lakes,1975,1
Canada,water_td_ind_C,Great Lakes,1975,0.478676581277602
Canada,water_td_dom_C,Great Lakes,1975,0.486262916931564
Canada,water_td_dom_W,Great Lakes,1975,0.486288609194368
Canada,water_td_pri_W,Great Lakes,1975,0.489533163210602
Canada,water_td_an_W,Great Lakes,1975,0.255911238109948
Canada,water_td_ind_W,Great Lakes,1975,0.478709519724305
Canada,water_td_an_C,Great Lakes,1975,0.255911238109948
Canada,water_td_pri_C,Great Lakes,1975,0.489496833216045
Canada,water_td_elec_C,Pacific Northwest,1975,0.0143003376049264
Canada,water_td_dom_W,Pacific Northwest,1975,0.0144055186683032
Canada,water_td_irr_UsaPacNW_W,Pacific Northwest,1975,1
Canada,water_td_irr_UsaPacNW_C,Pacific Northwest,1975,1
Canada,water_td_an_C,Pacific Northwest,1975,0.00570851192544825
Canada,water_td_ind_C,Pacific Northwest,1975,0.0146319506236875
Canada,water_td_dom_C,Pacific Northwest,1975,0.0144041153784044
Canada,water_td_pri_W,Pacific Northwest,1975,0.0142860206291682
Canada,water_td_pri_C,Pacific Northwest,1975,0.0142892329345531
Canada,water_td_ind_W,Pacific Northwest,1975,0.0146334360181468
Canada,water_td_elec_W,Pacific Northwest,1975,0.0143330714318984
Canada,water_td_an_W,Pacific Northwest,1975,0.00570851192544825
Canada,water_td_elec_W,New England,1975,0.00963717106745069
Canada,water_td_pri_W,New England,1975,0.0105140136812987
Canada,water_td_an_W,New England,1975,0.00479463515722542
Canada,water_td_irr_UsaCstNE_W,New England,1975,1
Canada,water_td_irr_UsaCstNE_C,New England,1975,1
Canada,water_td_dom_C,New England,1975,0.00983017953862022
Canada,water_td_ind_C,New England,1975,0.00944660314280647
Canada,water_td_dom_W,New England,1975,0.00983121362712985
Canada,water_td_pri_C,New England,1975,0.0105102040816327
Canada,water_td_ind_W,New England,1975,0.00944405584544352
Canada,water_td_elec_C,New England,1975,0.0102795937116037
Canada,water_td_an_C,New England,1975,0.00479463515722542
Central America and Caribbean,water_td_irr_Caribbean_W,Caribbean,1975,1
Central America and Caribbean,water_td_dom_C,Caribbean,1975,0.397303686150908
Central America and Caribbean,water_td_elec_W,Caribbean,1975,0.397306613550057
Central America and Caribbean,water_td_elec_C,Caribbean,1975,0.397306885087573
Central America and Caribbean,water_td_dom_W,Caribbean,1975,0.397306308962358
Central America and Caribbean,water_td_ind_W,Caribbean,1975,0.397307473714123
