INPUT_TABLE
Variable ID
DepRsrcCurves

region,depresource,subresource,grade,available,extractioncost
Brazil,Orinoco-water withdrawals,groundwater,grade4,980,0.06975
Brazil,Orinoco-water withdrawals,groundwater,grade5,52.609190846,0.072
Brazil,Orinoco-water withdrawals,groundwater,grade6,210,0.07425
Brazil,Orinoco-water withdrawals,groundwater,grade7,787,0.0765
Brazil,Orinoco-water withdrawals,groundwater,grade8,0,10
Brazil,Parnaiba-water withdrawals,groundwater,grade hist,0,0.05075
Brazil,Parnaiba-water withdrawals,groundwater,grade1,116,0.06075
Brazil,Parnaiba-water withdrawals,groundwater,grade2,344,0.063
Brazil,Parnaiba-water withdrawals,groundwater,grade3,328,0.06525
Brazil,Parnaiba-water withdrawals,groundwater,grade4,214,0.0675
Brazil,Parnaiba-water withdrawals,groundwater,grade5,248,0.06975
Brazil,Parnaiba-water withdrawals,groundwater,grade6,0,10
Brazil,Sao Francisco-water withdrawals,groundwater,grade hist,0,0.01475
Brazil,Sao Francisco-water withdrawals,groundwater,grade1,28,0.02475
Brazil,Sao Francisco-water withdrawals,groundwater,grade2,398,0.027
Brazil,Sao Francisco-water withdrawals,groundwater,grade3,1310,0.02925
Brazil,Sao Francisco-water withdrawals,groundwater,grade4,351,0.0315
Brazil,Sao Francisco-water withdrawals,groundwater,grade5,0,10
Brazil,Tocantins-water withdrawals,groundwater,grade hist,0,0.02375
Brazil,Tocantins-water withdrawals,groundwater,grade1,157,0.03375
Brazil,Tocantins-water withdrawals,groundwater,grade2,1330,0.036
Brazil,Tocantins-water withdrawals,groundwater,grade3,1540,0.03825
Brazil,Tocantins-water withdrawals,groundwater,grade4,0,10
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,groundwater,grade hist,0,0.02375
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,groundwater,grade1,101,0.03375
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,groundwater,grade2,582,0.036
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,groundwater,grade3,986,0.03825
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,groundwater,grade4,351,0.0405
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,groundwater,grade5,0,10
Canada,Atlantic Ocean Seaboard-water withdrawals,groundwater,grade hist,0,0.13175
Canada,Atlantic Ocean Seaboard-water withdrawals,groundwater,grade1,10.518,0.14175
Canada,Atlantic Ocean Seaboard-water withdrawals,groundwater,grade2,62.489380822,0.144
Canada,Atlantic Ocean Seaboard-water withdrawals,groundwater,grade3,177,0.14625
Canada,Atlantic Ocean Seaboard-water withdrawals,groundwater,grade4,216,0.1485
Canada,Atlantic Ocean Seaboard-water withdrawals,groundwater,grade5,132,0.15075
Canada,Atlantic Ocean Seaboard-water withdrawals,groundwater,grade6,80.208,0.153
Canada,Atlantic Ocean Seaboard-water withdrawals,groundwater,grade7,129,0.15525
Canada,Atlantic Ocean Seaboard-water withdrawals,groundwater,grade8,9.915,0.1575
Canada,Atlantic Ocean Seaboard-water withdrawals,groundwater,grade9,0,10
Canada,Churchill-water withdrawals,groundwater,grade hist,0,0.03275
Canada,Churchill-water withdrawals,groundwater,grade1,4.571881557,0.04275
Canada,Churchill-water withdrawals,groundwater,grade2,22.701706699,0.045
Canada,Churchill-water withdrawals,groundwater,grade3,39.525421823,0.04725
Canada,Churchill-water withdrawals,groundwater,grade4,5.210272148,0.0495
Canada,Churchill-water withdrawals,groundwater,grade5,0,10
Canada,Hudson Bay Coast-water withdrawals,groundwater,grade hist,0,0.17675
Canada,Hudson Bay Coast-water withdrawals,groundwater,grade1,27.57107046,0.18675
Canada,Hudson Bay Coast-water withdrawals,groundwater,grade2,110,0.189
Canada,Hudson Bay Coast-water withdrawals,groundwater,grade3,275,0.19125
Canada,Hudson Bay Coast-water withdrawals,groundwater,grade4,274,0.1935
Canada,Hudson Bay Coast-water withdrawals,groundwater,grade5,244,0.19575
Canada,Hudson Bay Coast-water withdrawals,groundwater,grade6,242,0.198
Canada,Hudson Bay Coast-water withdrawals,groundwater,grade7,185,0.20025
Canada,Hudson Bay Coast-water withdrawals,groundwater,grade8,290,0.2025
Canada,Hudson Bay Coast-water withdrawals,groundwater,grade9,129,0.20475
Canada,Hudson Bay Coast-water withdrawals,groundwater,grade10,361,0.207
Canada,Hudson Bay Coast-water withdrawals,groundwater,grade11,0,10
Canada,Mackenzie-water withdrawals,groundwater,grade hist,0,1.115
Canada,Mackenzie-water withdrawals,groundwater,grade1,7570,1.125
Canada,Mackenzie-water withdrawals,groundwater,grade2,0,10
Canada,Northwest Territories-water withdrawals,groundwater,grade hist,0,0.44
Canada,Northwest Territories-water withdrawals,groundwater,grade1,10200,0.45
Canada,Northwest Territories-water withdrawals,groundwater,grade2,0,10
Canada,St Lawrence-water withdrawals,groundwater,grade hist,0,0.044
Canada,St Lawrence-water withdrawals,groundwater,grade1,2.382178963,0.054
Canada,St Lawrence-water withdrawals,groundwater,grade2,25.865931968,0.05625
Canada,St Lawrence-water withdrawals,groundwater,grade3,51.117585603,0.0585
Canada,St Lawrence-water withdrawals,groundwater,grade4,13.464348645,0.06075
Canada,St Lawrence-water withdrawals,groundwater,grade5,0,10
Central America and Caribbean,Caribbean Coast-water withdrawals,groundwater,grade hist,0,0.08225
Central America and Caribbean,Caribbean Coast-water withdrawals,groundwater,grade1,30,0.09225
Central America and Caribbean,Caribbean Coast-water withdrawals,groundwater,grade2,90,0.0945
Central America and Caribbean,Caribbean Coast-water withdrawals,groundwater,grade3,253,0.09675
Central America and Caribbean,Caribbean Coast-water withdrawals,groundwater,grade4,204,0.099
Central America and Caribbean,Caribbean Coast-water withdrawals,groundwater,grade5,168,0.10125
Central America and Caribbean,Caribbean Coast-water withdrawals,groundwater,grade6,130,0.1035
Central America and Caribbean,Caribbean Coast-water withdrawals,groundwater,grade7,41.189336546,0.108
Central America and Caribbean,Caribbean Coast-water withdrawals,groundwater,grade8,124,0.11025
Central America and Caribbean,Caribbean Coast-water withdrawals,groundwater,grade9,110,0.1125
Central America and Caribbean,Caribbean Coast-water withdrawals,groundwater,grade10,1.208068156,0.16875
Central America and Caribbean,Caribbean Coast-water withdrawals,groundwater,grade11,3.212772855,0.171
Central America and Caribbean,Caribbean Coast-water withdrawals,groundwater,grade12,10.039943915,0.17325
Central America and Caribbean,Caribbean Coast-water withdrawals,groundwater,grade13,3.183354061,0.1755
Central America and Caribbean,Caribbean Coast-water withdrawals,groundwater,grade14,3.16054942,0.17775
Central America and Caribbean,Caribbean Coast-water withdrawals,groundwater,grade15,3.546024825,0.18
Central America and Caribbean,Caribbean Coast-water withdrawals,groundwater,grade16,2.312852426,0.18225
Central America and Caribbean,Caribbean Coast-water withdrawals,groundwater,grade17,5.011180256,0.1845
Central America and Caribbean,Caribbean Coast-water withdrawals,groundwater,grade18,0,10
Central America and Caribbean,Colombia-Ecuador-Pacific Coast-water withdrawals,groundwater,grade hist,0,0.02825
Central America and Caribbean,Colombia-Ecuador-Pacific Coast-water withdrawals,groundwater,grade1,4.297150101,0.03825
Central America and Caribbean,Colombia-Ecuador-Pacific Coast-water withdrawals,groundwater,grade2,9.419571596,0.0405
Central America and Caribbean,Colombia-Ecuador-Pacific Coast-water withdrawals,groundwater,grade3,18.83401903,0.04275
Central America and Caribbean,Colombia-Ecuador-Pacific Coast-water withdrawals,groundwater,grade4,33.319048162,0.045
Central America and Caribbean,Colombia-Ecuador-Pacific Coast-water withdrawals,groundwater,grade5,2.523298855,0.04725
Central America and Caribbean,Colombia-Ecuador-Pacific Coast-water withdrawals,groundwater,grade6,537,0.675
Central America and Caribbean,Colombia-Ecuador-Pacific Coast-water withdrawals,groundwater,grade7,0,10
Central America and Caribbean,Grijalva-Usumacinta-water withdrawals,groundwater,grade hist,0,0.02375
Central America and Caribbean,Grijalva-Usumacinta-water withdrawals,groundwater,grade1,13.351,0.03375
Central America and Caribbean,Grijalva-Usumacinta-water withdrawals,groundwater,grade2,66.401,0.036
Central America and Caribbean,Grijalva-Usumacinta-water withdrawals,groundwater,grade3,217,0.03825
Central America and Caribbean,Grijalva-Usumacinta-water withdrawals,groundwater,grade4,179,0.0405
Central America and Caribbean,Grijalva-Usumacinta-water withdrawals,groundwater,grade5,43.321913058,0.04275
Central America and Caribbean,Grijalva-Usumacinta-water withdrawals,groundwater,grade6,0,10
Central America and Caribbean,Southern Central America-water withdrawals,groundwater,grade hist,0,0.02375
Central America and Caribbean,Southern Central America-water withdrawals,groundwater,grade1,14.064,0.03375
Central America and Caribbean,Southern Central America-water withdrawals,groundwater,grade2,81.975606417,0.036
Central America and Caribbean,Southern Central America-water withdrawals,groundwater,grade3,274,0.03825
Central America and Caribbean,Southern Central America-water withdrawals,groundwater,grade4,570,0.0405
Central America and Caribbean,Southern Central America-water withdrawals,groundwater,grade5,144,0.04275
Central America and Caribbean,Southern Central America-water withdrawals,groundwater,grade6,0,10
Central America and Caribbean,Yucatan Peninsula-water withdrawals,groundwater,grade hist,0,0.01925
Central America and Caribbean,Yucatan Peninsula-water withdrawals,groundwater,grade1,10.786,0.02925
Central America and Caribbean,Yucatan Peninsula-water withdrawals,groundwater,grade2,73.954095234,0.0315
Central America and Caribbean,Yucatan Peninsula-water withdrawals,groundwater,grade3,212,0.03375
Central America and Caribbean,Yucatan Peninsula-water withdrawals,groundwater,grade4,465,0.036
Central America and Caribbean,Yucatan Peninsula-water withdrawals,groundwater,grade5,84.598,0.03825
Central America and Caribbean,Yucatan Peninsula-water withdrawals,groundwater,grade6,0,10
Central Asia,Amu Darya-water withdrawals,groundwater,grade hist,145.174273649107,0.12275
Central Asia,Amu Darya-water withdrawals,groundwater,grade1,106,0.13275
Central Asia,Amu Darya-water withdrawals,groundwater,grade2,266,0.135
Central Asia,Amu Darya-water withdrawals,groundwater,grade3,795,0.13725
Central Asia,Amu Darya-water withdrawals,groundwater,grade4,363,0.1395
Central Asia,Amu Darya-water withdrawals,groundwater,grade5,722,0.14175
Central Asia,Amu Darya-water withdrawals,groundwater,grade6,404,0.144
Central Asia,Amu Darya-water withdrawals,groundwater,grade7,455,0.14625
Central Asia,Amu Darya-water withdrawals,groundwater,grade8,48.734583154,0.153
Central Asia,Amu Darya-water withdrawals,groundwater,grade9,292,0.15525
Central Asia,Amu Darya-water withdrawals,groundwater,grade10,634,0.1575
Central Asia,Amu Darya-water withdrawals,groundwater,grade11,0,10
Central Asia,Amur-water withdrawals,groundwater,grade hist,0,0.044
Central Asia,Amur-water withdrawals,groundwater,grade1,924,0.054
Central Asia,Amur-water withdrawals,groundwater,grade2,2940,0.05625
Central Asia,Amur-water withdrawals,groundwater,grade3,2140,0.0585
Central Asia,Amur-water withdrawals,groundwater,grade4,0,10
Central Asia,Black Sea-North Coast-water withdrawals,groundwater,grade hist,0,0.11825
Central Asia,Black Sea-North Coast-water withdrawals,groundwater,grade1,0.510220214,0.12825
Central Asia,Black Sea-North Coast-water withdrawals,groundwater,grade2,2.295990964,0.1305
Central Asia,Black Sea-North Coast-water withdrawals,groundwater,grade3,3.040084305,0.13275
Central Asia,Black Sea-North Coast-water withdrawals,groundwater,grade4,3.224404471,0.135
Central Asia,Black Sea-North Coast-water withdrawals,groundwater,grade5,2.197760319,0.13725
Central Asia,Black Sea-North Coast-water withdrawals,groundwater,grade6,3.616907595,0.1395
Central Asia,Black Sea-North Coast-water withdrawals,groundwater,grade7,0.4149790959,0.1665
Central Asia,Black Sea-North Coast-water withdrawals,groundwater,grade8,3.319832766,0.16875
Central Asia,Black Sea-North Coast-water withdrawals,groundwater,grade9,0.414979097,0.171
Central Asia,Black Sea-North Coast-water withdrawals,groundwater,grade10,1090,0.45
Central Asia,Black Sea-North Coast-water withdrawals,groundwater,grade11,0,10
Central Asia,Black Sea-South Coast-water withdrawals,groundwater,grade hist,0,0.0845
Central Asia,Black Sea-South Coast-water withdrawals,groundwater,grade1,11.622,0.0945
Central Asia,Black Sea-South Coast-water withdrawals,groundwater,grade2,46.141,0.09675
Central Asia,Black Sea-South Coast-water withdrawals,groundwater,grade3,80.662,0.099
Central Asia,Black Sea-South Coast-water withdrawals,groundwater,grade4,183,0.10125
Central Asia,Black Sea-South Coast-water withdrawals,groundwater,grade5,179,0.1035
Central Asia,Black Sea-South Coast-water withdrawals,groundwater,grade6,121,0.10575
Central Asia,Black Sea-South Coast-water withdrawals,groundwater,grade7,54.683,0.108
Central Asia,Black Sea-South Coast-water withdrawals,groundwater,grade8,9.387109203,0.117
Central Asia,Black Sea-South Coast-water withdrawals,groundwater,grade9,46.935546016,0.11925
Central Asia,Black Sea-South Coast-water withdrawals,groundwater,grade10,93.871344781,0.1215
Central Asia,Black Sea-South Coast-water withdrawals,groundwater,grade11,37.548,0.12375
Central Asia,Black Sea-South Coast-water withdrawals,groundwater,grade12,0.027658787,0.13275
Central Asia,Black Sea-South Coast-water withdrawals,groundwater,grade13,0.2212702951,0.135
Central Asia,Black Sea-South Coast-water withdrawals,groundwater,grade14,0.3577856806,0.13725
Central Asia,Black Sea-South Coast-water withdrawals,groundwater,grade15,0.2409256122,0.1395
Central Asia,Black Sea-South Coast-water withdrawals,groundwater,grade16,0.292737157,0.14175
Central Asia,Black Sea-South Coast-water withdrawals,groundwater,grade17,0.25905772,0.144
Central Asia,Black Sea-South Coast-water withdrawals,groundwater,grade18,0.207246176,0.14625
Central Asia,Black Sea-South Coast-water withdrawals,groundwater,grade19,0.1334504406,0.19125
Central Asia,Black Sea-South Coast-water withdrawals,groundwater,grade20,0.2478365325,0.1935
Central Asia,Black Sea-South Coast-water withdrawals,groundwater,grade21,0,10
Central Asia,Caspian Sea Coast-water withdrawals,groundwater,grade hist,36.5495805441128,0.44
Central Asia,Caspian Sea Coast-water withdrawals,groundwater,grade1,2030,0.45
Central Asia,Caspian Sea Coast-water withdrawals,groundwater,grade2,1120,0.675
Central Asia,Caspian Sea Coast-water withdrawals,groundwater,grade3,0,10
Central Asia,Caspian Sea-East Coast-water withdrawals,groundwater,grade hist,353.979402031129,0.08
Central Asia,Caspian Sea-East Coast-water withdrawals,groundwater,grade1,58.51,0.09
Central Asia,Caspian Sea-East Coast-water withdrawals,groundwater,grade2,293,0.09225
Central Asia,Caspian Sea-East Coast-water withdrawals,groundwater,grade3,1050,0.0945
Central Asia,Caspian Sea-East Coast-water withdrawals,groundwater,grade4,1020,0.09675
Central Asia,Caspian Sea-East Coast-water withdrawals,groundwater,grade5,988,0.099
Central Asia,Caspian Sea-East Coast-water withdrawals,groundwater,grade6,1090,0.10125
Central Asia,Caspian Sea-East Coast-water withdrawals,groundwater,grade7,0,10
Central Asia,Caspian Sea-South West Coast-water withdrawals,groundwater,grade hist,514.11959579495,0.197
Central Asia,Caspian Sea-South West Coast-water withdrawals,groundwater,grade1,76.256,0.207
Central Asia,Caspian Sea-South West Coast-water withdrawals,groundwater,grade2,229,0.20925
Central Asia,Caspian Sea-South West Coast-water withdrawals,groundwater,grade3,29.632,0.21375
Central Asia,Caspian Sea-South West Coast-water withdrawals,groundwater,grade4,207,0.216
Central Asia,Caspian Sea-South West Coast-water withdrawals,groundwater,grade5,59.266,0.21825
Central Asia,Caspian Sea-South West Coast-water withdrawals,groundwater,grade6,86.356,0.22275
Central Asia,Caspian Sea-South West Coast-water withdrawals,groundwater,grade7,201,0.225
Central Asia,Caspian Sea-South West Coast-water withdrawals,groundwater,grade8,256,0.45
Central Asia,Caspian Sea-South West Coast-water withdrawals,groundwater,grade9,6.905268475,2.475
Central Asia,Caspian Sea-South West Coast-water withdrawals,groundwater,grade10,1.666914672,3.375
Central Asia,Caspian Sea-South West Coast-water withdrawals,groundwater,grade11,0,10
Central Asia,Gobi Interior-water withdrawals,groundwater,grade hist,275.881924231181,0.044
Central Asia,Gobi Interior-water withdrawals,groundwater,grade1,173,0.054
Central Asia,Gobi Interior-water withdrawals,groundwater,grade2,1890,0.05625
Central Asia,Gobi Interior-water withdrawals,groundwater,grade3,2900,0.0585
Central Asia,Gobi Interior-water withdrawals,groundwater,grade4,1720,0.06075
Central Asia,Gobi Interior-water withdrawals,groundwater,grade5,0,10
Central Asia,Lake Balkash-water withdrawals,groundwater,grade hist,54.6905183780218,0.02825
Central Asia,Lake Balkash-water withdrawals,groundwater,grade1,79.977,0.03825
Central Asia,Lake Balkash-water withdrawals,groundwater,grade2,634,0.0405
Central Asia,Lake Balkash-water withdrawals,groundwater,grade3,540,0.04275
Central Asia,Lake Balkash-water withdrawals,groundwater,grade4,304,0.045
Central Asia,Lake Balkash-water withdrawals,groundwater,grade5,0,10
Central Asia,Ob-water withdrawals,groundwater,grade hist,0,0.16775
Central Asia,Ob-water withdrawals,groundwater,grade1,0.42389662,0.17775
Central Asia,Ob-water withdrawals,groundwater,grade2,5.93455268,0.18
Central Asia,Ob-water withdrawals,groundwater,grade3,2.1194831,0.18225
Central Asia,Ob-water withdrawals,groundwater,grade4,0.818259248,0.1845
Central Asia,Ob-water withdrawals,groundwater,grade5,7.364333226,0.18675
Central Asia,Ob-water withdrawals,groundwater,grade6,0.789501675,0.19125
Central Asia,Ob-water withdrawals,groundwater,grade7,9.531457628,0.1935
Central Asia,Ob-water withdrawals,groundwater,grade8,5.660532662,0.19575
Central Asia,Ob-water withdrawals,groundwater,grade9,12500,0.45
Central Asia,Ob-water withdrawals,groundwater,grade10,0,10
Central Asia,Syr Darya-water withdrawals,groundwater,grade hist,176.398026385628,0.044
Central Asia,Syr Darya-water withdrawals,groundwater,grade1,0.1315822775,0.054
Central Asia,Syr Darya-water withdrawals,groundwater,grade2,1.704577014,0.05625
Central Asia,Syr Darya-water withdrawals,groundwater,grade3,0.878686443,0.0585
Central Asia,Syr Darya-water withdrawals,groundwater,grade4,0.689221096,0.06075
Central Asia,Syr Darya-water withdrawals,groundwater,grade5,241,0.117
Central Asia,Syr Darya-water withdrawals,groundwater,grade6,963,0.11925
Central Asia,Syr Darya-water withdrawals,groundwater,grade7,410,0.1215
Central Asia,Syr Darya-water withdrawals,groundwater,grade8,818,0.12375
Central Asia,Syr Darya-water withdrawals,groundwater,grade9,626,0.126
Central Asia,Syr Darya-water withdrawals,groundwater,grade10,455,0.12825
Central Asia,Syr Darya-water withdrawals,groundwater,grade11,287,0.1305
Central Asia,Syr Darya-water withdrawals,groundwater,grade12,860,0.13275
Central Asia,Syr Darya-water withdrawals,groundwater,grade13,0,10
Central Asia,Tarim Interior-water withdrawals,groundwater,grade hist,0,0.062
Central Asia,Tarim Interior-water withdrawals,groundwater,grade1,305,0.072
Central Asia,Tarim Interior-water withdrawals,groundwater,grade2,1370,0.07425
Central Asia,Tarim Interior-water withdrawals,groundwater,grade3,1400,0.0765
Central Asia,Tarim Interior-water withdrawals,groundwater,grade4,1360,0.07875
Central Asia,Tarim Interior-water withdrawals,groundwater,grade5,490,0.081
Central Asia,Tarim Interior-water withdrawals,groundwater,grade6,910,0.08325
Central Asia,Tarim Interior-water withdrawals,groundwater,grade7,0,10
Central Asia,Ural-water withdrawals,groundwater,grade hist,0,0.1835
Central Asia,Ural-water withdrawals,groundwater,grade1,38.192635652,0.1935
Central Asia,Ural-water withdrawals,groundwater,grade2,58,0.19575
Central Asia,Ural-water withdrawals,groundwater,grade3,5,0.198
Central Asia,Ural-water withdrawals,groundwater,grade4,42,0.20025
Central Asia,Ural-water withdrawals,groundwater,grade5,56.180736435,0.2025
Central Asia,Ural-water withdrawals,groundwater,grade6,73.445891478,0.20475
Central Asia,Ural-water withdrawals,groundwater,grade7,49.180736435,0.207
Central Asia,Ural-water withdrawals,groundwater,grade8,50,0.20925
Central Asia,Ural-water withdrawals,groundwater,grade9,533,0.45
Central Asia,Ural-water withdrawals,groundwater,grade10,0,10
Central Asia,Volga-water withdrawals,groundwater,grade hist,0,0.18575
Central Asia,Volga-water withdrawals,groundwater,grade1,80,0.19575
Central Asia,Volga-water withdrawals,groundwater,grade2,670,0.198
Central Asia,Volga-water withdrawals,groundwater,grade3,920,0.20025
Central Asia,Volga-water withdrawals,groundwater,grade4,244,0.2025
Central Asia,Volga-water withdrawals,groundwater,grade5,1720,0.20475
Central Asia,Volga-water withdrawals,groundwater,grade6,1300,0.207
Central Asia,Volga-water withdrawals,groundwater,grade7,470,0.2115
Central Asia,Volga-water withdrawals,groundwater,grade8,1100,0.21375
Central Asia,Volga-water withdrawals,groundwater,grade9,237,0.45
Central Asia,Volga-water withdrawals,groundwater,grade10,0,10
Central Asia,Yenisey-water withdrawals,groundwater,grade hist,0,0.44
Central Asia,Yenisey-water withdrawals,groundwater,grade1,5900,0.45
Central Asia,Yenisey-water withdrawals,groundwater,grade2,0,10
China,Bo Hai-Korean Bay-North Coast-water withdrawals,groundwater,grade hist,201.780040710995,0.0305
China,Bo Hai-Korean Bay-North Coast-water withdrawals,groundwater,grade1,13.272,0.0405
China,Bo Hai-Korean Bay-North Coast-water withdrawals,groundwater,grade2,276,0.04275
China,Bo Hai-Korean Bay-North Coast-water withdrawals,groundwater,grade3,512,0.045
China,Bo Hai-Korean Bay-North Coast-water withdrawals,groundwater,grade4,228,0.04725
China,Bo Hai-Korean Bay-North Coast-water withdrawals,groundwater,grade5,0,10
China,China Coast-water withdrawals,groundwater,grade hist,0,0.0845
China,China Coast-water withdrawals,groundwater,grade1,193,0.0945
China,China Coast-water withdrawals,groundwater,grade2,295,0.09675
China,China Coast-water withdrawals,groundwater,grade3,272,0.099
China,China Coast-water withdrawals,groundwater,grade4,315,0.10125
China,China Coast-water withdrawals,groundwater,grade5,272,0.1035
China,China Coast-water withdrawals,groundwater,grade6,0,10
China,Ganges-Bramaputra-water withdrawals,groundwater,grade hist,0,0.16775
China,Ganges-Bramaputra-water withdrawals,groundwater,grade1,168,0.17775
China,Ganges-Bramaputra-water withdrawals,groundwater,grade2,420,0.18
China,Ganges-Bramaputra-water withdrawals,groundwater,grade3,841,0.18225
China,Ganges-Bramaputra-water withdrawals,groundwater,grade4,498,0.1845
China,Ganges-Bramaputra-water withdrawals,groundwater,grade5,491,0.18675
China,Ganges-Bramaputra-water withdrawals,groundwater,grade6,979,0.189
China,Ganges-Bramaputra-water withdrawals,groundwater,grade7,239,0.19125
China,Ganges-Bramaputra-water withdrawals,groundwater,grade8,637,0.1935
China,Ganges-Bramaputra-water withdrawals,groundwater,grade9,637,0.19575
China,Ganges-Bramaputra-water withdrawals,groundwater,grade10,232,0.20025
China,Ganges-Bramaputra-water withdrawals,groundwater,grade11,542,0.2025
China,Ganges-Bramaputra-water withdrawals,groundwater,grade12,774,0.20475
China,Ganges-Bramaputra-water withdrawals,groundwater,grade13,0,10
China,Hainan-water withdrawals,groundwater,grade hist,0,0.02825
China,Hainan-water withdrawals,groundwater,grade1,14.500671018,0.03825
China,Hainan-water withdrawals,groundwater,grade2,45.311929269,0.0405
China,Hainan-water withdrawals,groundwater,grade3,20.623120324,0.04275
China,Hainan-water withdrawals,groundwater,grade4,0,10
China,Hong-Red River-water withdrawals,groundwater,grade hist,0,0.089
China,Hong-Red River-water withdrawals,groundwater,grade1,16.606,0.099
China,Hong-Red River-water withdrawals,groundwater,grade2,41.261,0.10125
China,Hong-Red River-water withdrawals,groundwater,grade3,98.874,0.1035
China,Hong-Red River-water withdrawals,groundwater,grade4,122,0.10575
China,Hong-Red River-water withdrawals,groundwater,grade5,111,0.108
China,Hong-Red River-water withdrawals,groundwater,grade6,93.654,0.11025
China,Hong-Red River-water withdrawals,groundwater,grade7,19.823143896,0.126
China,Hong-Red River-water withdrawals,groundwater,grade8,46.254002425,0.12825
China,Hong-Red River-water withdrawals,groundwater,grade9,66.076853679,0.1305
China,Hong-Red River-water withdrawals,groundwater,grade10,0,10
China,Huang He-water withdrawals,groundwater,grade hist,726.198612251302,0.0575
China,Huang He-water withdrawals,groundwater,grade1,49.8,0.0675
China,Huang He-water withdrawals,groundwater,grade2,994,0.06975
China,Huang He-water withdrawals,groundwater,grade3,964,0.072
China,Huang He-water withdrawals,groundwater,grade4,889,0.07425
China,Huang He-water withdrawals,groundwater,grade5,844,0.08325
China,Huang He-water withdrawals,groundwater,grade6,0,10
China,Indus-water withdrawals,groundwater,grade hist,3267.13676589111,0.0665
China,Indus-water withdrawals,groundwater,grade1,102,0.0765
China,Indus-water withdrawals,groundwater,grade2,252,0.07875
China,Indus-water withdrawals,groundwater,grade3,653,0.081
China,Indus-water withdrawals,groundwater,grade4,997,0.08325
China,Indus-water withdrawals,groundwater,grade5,685,0.0855
China,Indus-water withdrawals,groundwater,grade6,290,0.08775
China,Indus-water withdrawals,groundwater,grade7,135,0.0945
China,Indus-water withdrawals,groundwater,grade8,269,0.09675
China,Indus-water withdrawals,groundwater,grade9,493,0.099
China,Indus-water withdrawals,groundwater,grade10,0,10
China,Irrawaddy-water withdrawals,groundwater,grade hist,0,0.08225
China,Irrawaddy-water withdrawals,groundwater,grade1,18.32,0.09225
China,Irrawaddy-water withdrawals,groundwater,grade2,72.742,0.0945
China,Irrawaddy-water withdrawals,groundwater,grade3,163,0.09675
China,Irrawaddy-water withdrawals,groundwater,grade4,306,0.099
China,Irrawaddy-water withdrawals,groundwater,grade5,247,0.10125
China,Irrawaddy-water withdrawals,groundwater,grade6,191,0.1035
China,Irrawaddy-water withdrawals,groundwater,grade7,69.01,0.10575
China,Irrawaddy-water withdrawals,groundwater,grade8,33.345656294,0.108
China,Irrawaddy-water withdrawals,groundwater,grade9,83.364343706,0.11025
China,Irrawaddy-water withdrawals,groundwater,grade10,167,0.1125
China,Irrawaddy-water withdrawals,groundwater,grade11,50.019,0.11475
China,Irrawaddy-water withdrawals,groundwater,grade12,0,10
China,Mekong-water withdrawals,groundwater,grade hist,0,0.0665
China,Mekong-water withdrawals,groundwater,grade1,44.517,0.0765
China,Mekong-water withdrawals,groundwater,grade2,177,0.07875
China,Mekong-water withdrawals,groundwater,grade3,571,0.081
China,Mekong-water withdrawals,groundwater,grade4,870,0.08325
China,Mekong-water withdrawals,groundwater,grade5,681,0.0855
China,Mekong-water withdrawals,groundwater,grade6,252,0.08775
China,Mekong-water withdrawals,groundwater,grade7,40.044066843,0.09
China,Mekong-water withdrawals,groundwater,grade8,120,0.09225
China,Mekong-water withdrawals,groundwater,grade9,320,0.0945
China,Mekong-water withdrawals,groundwater,grade10,320,0.09675
China,Mekong-water withdrawals,groundwater,grade11,0,10
China,Plateau of Tibet Interior-water withdrawals,groundwater,grade hist,0,0.143
China,Plateau of Tibet Interior-water withdrawals,groundwater,grade1,27.561,0.153
China,Plateau of Tibet Interior-water withdrawals,groundwater,grade2,248,0.15525
China,Plateau of Tibet Interior-water withdrawals,groundwater,grade3,120,0.15975
China,Plateau of Tibet Interior-water withdrawals,groundwater,grade4,147,0.162
China,Plateau of Tibet Interior-water withdrawals,groundwater,grade5,259,0.1665
China,Plateau of Tibet Interior-water withdrawals,groundwater,grade6,12.734725023,0.16875
China,Plateau of Tibet Interior-water withdrawals,groundwater,grade7,242,0.171
China,Plateau of Tibet Interior-water withdrawals,groundwater,grade8,0,10
China,Russia-South East Coast-water withdrawals,groundwater,grade hist,0,0.035
China,Russia-South East Coast-water withdrawals,groundwater,grade1,24.721506658,0.045
China,Russia-South East Coast-water withdrawals,groundwater,grade2,128,0.04725
China,Russia-South East Coast-water withdrawals,groundwater,grade3,151,0.0495
China,Russia-South East Coast-water withdrawals,groundwater,grade4,77.639594673,0.05175
China,Russia-South East Coast-water withdrawals,groundwater,grade5,0,10
China,Salween-water withdrawals,groundwater,grade hist,0,0.06875
China,Salween-water withdrawals,groundwater,grade1,45.311,0.07875
China,Salween-water withdrawals,groundwater,grade2,135,0.081
China,Salween-water withdrawals,groundwater,grade3,221,0.08325
China,Salween-water withdrawals,groundwater,grade4,183,0.0855
China,Salween-water withdrawals,groundwater,grade5,74.238,0.08775
