INPUT_TABLE
Variable ID
SubsectorLogit_relative-cost-logit

region,supplysector,subsector,logit.type
Central America and Caribbean,water_td_an_W,Caribbean Coast,relative-cost-logit
Central America and Caribbean,water_td_irr_SAmerCstN_C,Caribbean Coast,relative-cost-logit
Central America and Caribbean,water_td_irr_SAmerCstN_W,Caribbean Coast,relative-cost-logit
Central America and Caribbean,water_td_ind_W,Caribbean Coast,relative-cost-logit
Central America and Caribbean,water_td_elec_W,Caribbean Coast,relative-cost-logit
Central America and Caribbean,water_td_pri_W,Caribbean Coast,relative-cost-logit
Central America and Caribbean,water_td_pri_C,Caribbean Coast,relative-cost-logit
Central America and Caribbean,water_td_ind_C,Caribbean Coast,relative-cost-logit
Central America and Caribbean,water_td_an_C,Caribbean Coast,relative-cost-logit
Central America and Caribbean,water_td_elec_C,Caribbean Coast,relative-cost-logit
Central America and Caribbean,water_td_dom_W,Caribbean Coast,relative-cost-logit
Central America and Caribbean,water_td_dom_C,Caribbean Coast,relative-cost-logit
Central America and Caribbean,water_td_an_W,Colombia-Ecuador-Pacific Coast,relative-cost-logit
Central America and Caribbean,water_td_irr_ColEcuaCst_W,Colombia-Ecuador-Pacific Coast,relative-cost-logit
Central America and Caribbean,water_td_pri_W,Colombia-Ecuador-Pacific Coast,relative-cost-logit
Central America and Caribbean,water_td_irr_ColEcuaCst_C,Colombia-Ecuador-Pacific Coast,relative-cost-logit
Central America and Caribbean,water_td_an_C,Colombia-Ecuador-Pacific Coast,relative-cost-logit
Central America and Caribbean,water_td_ind_C,Colombia-Ecuador-Pacific Coast,relative-cost-logit
Central America and Caribbean,water_td_ind_W,Colombia-Ecuador-Pacific Coast,relative-cost-logit
Central America and Caribbean,water_td_dom_C,Colombia-Ecuador-Pacific Coast,relative-cost-logit
Central America and Caribbean,water_td_elec_C,Colombia-Ecuador-Pacific Coast,relative-cost-logit
Central America and Caribbean,water_td_pri_C,Colombia-Ecuador-Pacific Coast,relative-cost-logit
Central America and Caribbean,water_td_elec_W,Colombia-Ecuador-Pacific Coast,relative-cost-logit
Central America and Caribbean,water_td_dom_W,Colombia-Ecuador-Pacific Coast,relative-cost-logit
Central Asia,water_td_irr_VolgaR_C,Volga,relative-cost-logit
Central Asia,water_td_an_W,Volga,relative-cost-logit
Central Asia,water_td_an_C,Volga,relative-cost-logit
Central Asia,water_td_ind_W,Volga,relative-cost-logit
Central Asia,water_td_elec_C,Volga,relative-cost-logit
Central Asia,water_td_pri_W,Volga,relative-cost-logit
Central Asia,water_td_irr_VolgaR_W,Volga,relative-cost-logit
Central Asia,water_td_elec_W,Volga,relative-cost-logit
Central Asia,water_td_dom_C,Volga,relative-cost-logit
Central Asia,water_td_ind_C,Volga,relative-cost-logit
Central Asia,water_td_pri_C,Volga,relative-cost-logit
Central Asia,water_td_dom_W,Volga,relative-cost-logit
Central Asia,water_td_ind_W,Ural,relative-cost-logit
Central Asia,water_td_elec_C,Ural,relative-cost-logit
Central Asia,water_td_ind_C,Ural,relative-cost-logit
Central Asia,water_td_pri_W,Ural,relative-cost-logit
Central Asia,water_td_irr_UralR_C,Ural,relative-cost-logit
Central Asia,water_td_pri_C,Ural,relative-cost-logit
Central Asia,water_td_dom_C,Ural,relative-cost-logit
Central Asia,water_td_dom_W,Ural,relative-cost-logit
Central Asia,water_td_an_W,Ural,relative-cost-logit
Central Asia,water_td_an_C,Ural,relative-cost-logit
Central Asia,water_td_elec_W,Ural,relative-cost-logit
Central Asia,water_td_irr_UralR_W,Ural,relative-cost-logit
Central Asia,water_td_pri_W,Gobi Interior,relative-cost-logit
Central Asia,water_td_irr_Gobi_W,Gobi Interior,relative-cost-logit
Central Asia,water_td_dom_C,Gobi Interior,relative-cost-logit
Central Asia,water_td_irr_Gobi_C,Gobi Interior,relative-cost-logit
Central Asia,water_td_ind_C,Gobi Interior,relative-cost-logit
Central Asia,water_td_elec_W,Gobi Interior,relative-cost-logit
Central Asia,water_td_pri_C,Gobi Interior,relative-cost-logit
Central Asia,water_td_an_W,Gobi Interior,relative-cost-logit
Central Asia,water_td_dom_W,Gobi Interior,relative-cost-logit
Central Asia,water_td_elec_C,Gobi Interior,relative-cost-logit
Central Asia,water_td_an_C,Gobi Interior,relative-cost-logit
Central Asia,water_td_ind_W,Gobi Interior,relative-cost-logit
Central Asia,water_td_dom_C,Amur,relative-cost-logit
Central Asia,water_td_elec_C,Amur,relative-cost-logit
Central Asia,water_td_pri_C,Amur,relative-cost-logit
Central Asia,water_td_pri_W,Amur,relative-cost-logit
Central Asia,water_td_ind_W,Amur,relative-cost-logit
Central Asia,water_td_elec_W,Amur,relative-cost-logit
Central Asia,water_td_irr_AmurR_C,Amur,relative-cost-logit
Central Asia,water_td_irr_AmurR_W,Amur,relative-cost-logit
Central Asia,water_td_an_W,Amur,relative-cost-logit
Central Asia,water_td_dom_W,Amur,relative-cost-logit
Central Asia,water_td_an_C,Amur,relative-cost-logit
Central Asia,water_td_ind_C,Amur,relative-cost-logit
Central Asia,water_td_ind_W,Caspian Sea Coast,relative-cost-logit
Central Asia,water_td_an_C,Caspian Sea Coast,relative-cost-logit
Central Asia,water_td_elec_C,Caspian Sea Coast,relative-cost-logit
Central Asia,water_td_an_W,Caspian Sea Coast,relative-cost-logit
Central Asia,water_td_irr_CaspianNE_C,Caspian Sea Coast,relative-cost-logit
Central Asia,water_td_elec_W,Caspian Sea Coast,relative-cost-logit
Central Asia,water_td_ind_C,Caspian Sea Coast,relative-cost-logit
Central Asia,water_td_dom_C,Caspian Sea Coast,relative-cost-logit
Central Asia,water_td_dom_W,Caspian Sea Coast,relative-cost-logit
Central Asia,water_td_pri_C,Caspian Sea Coast,relative-cost-logit
Central Asia,water_td_irr_CaspianNE_W,Caspian Sea Coast,relative-cost-logit
Central Asia,water_td_pri_W,Caspian Sea Coast,relative-cost-logit
Central Asia,water_td_irr_BlackSeaN_W,Black Sea-North Coast,relative-cost-logit
Central Asia,water_td_irr_BlackSeaN_C,Black Sea-North Coast,relative-cost-logit
Central Asia,water_td_elec_C,Yenisey,relative-cost-logit
Central Asia,water_td_pri_C,Yenisey,relative-cost-logit
Central Asia,water_td_pri_W,Yenisey,relative-cost-logit
Central Asia,water_td_ind_C,Yenisey,relative-cost-logit
Central Asia,water_td_ind_W,Yenisey,relative-cost-logit
Central Asia,water_td_irr_YeniseiR_W,Yenisey,relative-cost-logit
Central Asia,water_td_irr_YeniseiR_C,Yenisey,relative-cost-logit
Central Asia,water_td_dom_C,Yenisey,relative-cost-logit
Central Asia,water_td_dom_W,Yenisey,relative-cost-logit
Central Asia,water_td_an_C,Yenisey,relative-cost-logit
Central Asia,water_td_elec_W,Yenisey,relative-cost-logit
Central Asia,water_td_an_W,Yenisey,relative-cost-logit
Central Asia,water_td_elec_W,Caspian Sea-East Coast,relative-cost-logit
Central Asia,water_td_dom_C,Caspian Sea-East Coast,relative-cost-logit
Central Asia,water_td_elec_C,Caspian Sea-East Coast,relative-cost-logit
Central Asia,water_td_ind_C,Caspian Sea-East Coast,relative-cost-logit
Central Asia,water_td_pri_C,Caspian Sea-East Coast,relative-cost-logit
Central Asia,water_td_irr_CaspianE_C,Caspian Sea-East Coast,relative-cost-logit
Central Asia,water_td_an_W,Caspian Sea-East Coast,relative-cost-logit
Central Asia,water_td_irr_CaspianE_W,Caspian Sea-East Coast,relative-cost-logit
Central Asia,water_td_dom_W,Caspian Sea-East Coast,relative-cost-logit
Central Asia,water_td_an_C,Caspian Sea-East Coast,relative-cost-logit
Central Asia,water_td_pri_W,Caspian Sea-East Coast,relative-cost-logit
Central Asia,water_td_ind_W,Caspian Sea-East Coast,relative-cost-logit
Central Asia,water_td_an_W,Ob,relative-cost-logit
Central Asia,water_td_irr_ObR_C,Ob,relative-cost-logit
Central Asia,water_td_irr_ObR_W,Ob,relative-cost-logit
Central Asia,water_td_ind_C,Ob,relative-cost-logit
Central Asia,water_td_dom_C,Ob,relative-cost-logit
Central Asia,water_td_elec_W,Ob,relative-cost-logit
Central Asia,water_td_pri_W,Ob,relative-cost-logit
Central Asia,water_td_an_C,Ob,relative-cost-logit
Central Asia,water_td_pri_C,Ob,relative-cost-logit
Central Asia,water_td_elec_C,Ob,relative-cost-logit
Central Asia,water_td_dom_W,Ob,relative-cost-logit
Central Asia,water_td_ind_W,Ob,relative-cost-logit
Central Asia,water_td_dom_C,Amu Darya,relative-cost-logit
Central Asia,water_td_elec_C,Amu Darya,relative-cost-logit
Central Asia,water_td_irr_AmuDaryaR_W,Amu Darya,relative-cost-logit
Central Asia,water_td_an_W,Amu Darya,relative-cost-logit
Central Asia,water_td_pri_C,Amu Darya,relative-cost-logit
Central Asia,water_td_an_C,Amu Darya,relative-cost-logit
Central Asia,water_td_ind_W,Amu Darya,relative-cost-logit
Central Asia,water_td_irr_AmuDaryaR_C,Amu Darya,relative-cost-logit
Central Asia,water_td_ind_C,Amu Darya,relative-cost-logit
Central Asia,water_td_elec_W,Amu Darya,relative-cost-logit
Central Asia,water_td_dom_W,Amu Darya,relative-cost-logit
Central Asia,water_td_pri_W,Amu Darya,relative-cost-logit
Central Asia,water_td_ind_W,Lake Balkash,relative-cost-logit
Central Asia,water_td_an_W,Lake Balkash,relative-cost-logit
Central Asia,water_td_dom_C,Lake Balkash,relative-cost-logit
Central Asia,water_td_irr_LBalkash_C,Lake Balkash,relative-cost-logit
Central Asia,water_td_an_C,Lake Balkash,relative-cost-logit
Central Asia,water_td_elec_W,Lake Balkash,relative-cost-logit
Central Asia,water_td_dom_W,Lake Balkash,relative-cost-logit
Central Asia,water_td_irr_LBalkash_W,Lake Balkash,relative-cost-logit
Central Asia,water_td_pri_W,Lake Balkash,relative-cost-logit
Central Asia,water_td_ind_C,Lake Balkash,relative-cost-logit
Central Asia,water_td_pri_C,Lake Balkash,relative-cost-logit
Central Asia,water_td_elec_C,Lake Balkash,relative-cost-logit
Central Asia,water_td_elec_W,Black Sea-South Coast,relative-cost-logit
Central Asia,water_td_ind_C,Black Sea-South Coast,relative-cost-logit
Central Asia,water_td_an_W,Black Sea-South Coast,relative-cost-logit
Central Asia,water_td_elec_C,Black Sea-South Coast,relative-cost-logit
Central Asia,water_td_pri_W,Black Sea-South Coast,relative-cost-logit
Central Asia,water_td_an_C,Black Sea-South Coast,relative-cost-logit
Central Asia,water_td_pri_C,Black Sea-South Coast,relative-cost-logit
Central Asia,water_td_dom_W,Black Sea-South Coast,relative-cost-logit
Central Asia,water_td_irr_BlackSeaS_C,Black Sea-South Coast,relative-cost-logit
Central Asia,water_td_irr_BlackSeaS_W,Black Sea-South Coast,relative-cost-logit
Central Asia,water_td_dom_C,Black Sea-South Coast,relative-cost-logit
Central Asia,water_td_ind_W,Black Sea-South Coast,relative-cost-logit
Central Asia,water_td_dom_W,Caspian Sea-South West Coast,relative-cost-logit
Central Asia,water_td_an_C,Caspian Sea-South West Coast,relative-cost-logit
Central Asia,water_td_an_W,Caspian Sea-South West Coast,relative-cost-logit
Central Asia,water_td_elec_W,Caspian Sea-South West Coast,relative-cost-logit
Central Asia,water_td_irr_CaspianSW_C,Caspian Sea-South West Coast,relative-cost-logit
Central Asia,water_td_pri_C,Caspian Sea-South West Coast,relative-cost-logit
Central Asia,water_td_ind_W,Caspian Sea-South West Coast,relative-cost-logit
Central Asia,water_td_irr_CaspianSW_W,Caspian Sea-South West Coast,relative-cost-logit
Central Asia,water_td_dom_C,Caspian Sea-South West Coast,relative-cost-logit
Central Asia,water_td_ind_C,Caspian Sea-South West Coast,relative-cost-logit
Central Asia,water_td_pri_W,Caspian Sea-South West Coast,relative-cost-logit
Central Asia,water_td_elec_C,Caspian Sea-South West Coast,relative-cost-logit
Central Asia,water_td_elec_C,Syr Darya,relative-cost-logit
Central Asia,water_td_irr_SyrDaryaR_C,Syr Darya,relative-cost-logit
Central Asia,water_td_ind_W,Syr Darya,relative-cost-logit
Central Asia,water_td_irr_SyrDaryaR_W,Syr Darya,relative-cost-logit
Central Asia,water_td_an_W,Syr Darya,relative-cost-logit
Central Asia,water_td_pri_C,Syr Darya,relative-cost-logit
Central Asia,water_td_elec_W,Syr Darya,relative-cost-logit
Central Asia,water_td_pri_W,Syr Darya,relative-cost-logit
Central Asia,water_td_dom_C,Syr Darya,relative-cost-logit
Central Asia,water_td_dom_W,Syr Darya,relative-cost-logit
Central Asia,water_td_ind_C,Syr Darya,relative-cost-logit
Central Asia,water_td_an_C,Syr Darya,relative-cost-logit
Central Asia,water_td_dom_C,Tarim Interior,relative-cost-logit
Central Asia,water_td_dom_W,Tarim Interior,relative-cost-logit
Central Asia,water_td_an_W,Tarim Interior,relative-cost-logit
Central Asia,water_td_an_C,Tarim Interior,relative-cost-logit
Central Asia,water_td_pri_W,Tarim Interior,relative-cost-logit
Central Asia,water_td_elec_W,Tarim Interior,relative-cost-logit
Central Asia,water_td_pri_C,Tarim Interior,relative-cost-logit
Central Asia,water_td_ind_C,Tarim Interior,relative-cost-logit
Central Asia,water_td_irr_Tarim_C,Tarim Interior,relative-cost-logit
Central Asia,water_td_elec_C,Tarim Interior,relative-cost-logit
Central Asia,water_td_irr_Tarim_W,Tarim Interior,relative-cost-logit
Central Asia,water_td_ind_W,Tarim Interior,relative-cost-logit
China,water_td_elec_W,Russia-South East Coast,relative-cost-logit
China,water_td_irr_RusCstSE_W,Russia-South East Coast,relative-cost-logit
China,water_td_ind_W,Russia-South East Coast,relative-cost-logit
China,water_td_ind_C,Russia-South East Coast,relative-cost-logit
China,water_td_dom_W,Russia-South East Coast,relative-cost-logit
China,water_td_elec_C,Russia-South East Coast,relative-cost-logit
China,water_td_pri_C,Russia-South East Coast,relative-cost-logit
China,water_td_irr_RusCstSE_C,Russia-South East Coast,relative-cost-logit
China,water_td_an_W,Russia-South East Coast,relative-cost-logit
China,water_td_pri_W,Russia-South East Coast,relative-cost-logit
China,water_td_an_C,Russia-South East Coast,relative-cost-logit
China,water_td_dom_C,Russia-South East Coast,relative-cost-logit
China,water_td_ind_C,Gobi Interior,relative-cost-logit
China,water_td_dom_C,Gobi Interior,relative-cost-logit
China,water_td_pri_C,Gobi Interior,relative-cost-logit
China,water_td_pri_W,Gobi Interior,relative-cost-logit
China,water_td_an_W,Gobi Interior,relative-cost-logit
China,water_td_dom_W,Gobi Interior,relative-cost-logit
China,water_td_irr_Gobi_C,Gobi Interior,relative-cost-logit
China,water_td_an_C,Gobi Interior,relative-cost-logit
China,water_td_elec_C,Gobi Interior,relative-cost-logit
China,water_td_irr_Gobi_W,Gobi Interior,relative-cost-logit
China,water_td_elec_W,Gobi Interior,relative-cost-logit
China,water_td_ind_W,Gobi Interior,relative-cost-logit
China,water_td_an_W,Amur,relative-cost-logit
China,water_td_dom_C,Amur,relative-cost-logit
China,water_td_irr_AmurR_C,Amur,relative-cost-logit
China,water_td_elec_W,Amur,relative-cost-logit
China,water_td_ind_C,Amur,relative-cost-logit
China,water_td_ind_W,Amur,relative-cost-logit
China,water_td_an_C,Amur,relative-cost-logit
China,water_td_pri_W,Amur,relative-cost-logit
China,water_td_irr_AmurR_W,Amur,relative-cost-logit
China,water_td_pri_C,Amur,relative-cost-logit
China,water_td_elec_C,Amur,relative-cost-logit
China,water_td_dom_W,Amur,relative-cost-logit
China,water_td_pri_W,Ob,relative-cost-logit
China,water_td_pri_C,Ob,relative-cost-logit
China,water_td_ind_C,Ob,relative-cost-logit
China,water_td_elec_C,Ob,relative-cost-logit
China,water_td_irr_ObR_C,Ob,relative-cost-logit
China,water_td_dom_C,Ob,relative-cost-logit
China,water_td_elec_W,Ob,relative-cost-logit
China,water_td_an_W,Ob,relative-cost-logit
China,water_td_an_C,Ob,relative-cost-logit
China,water_td_ind_W,Ob,relative-cost-logit
China,water_td_irr_ObR_W,Ob,relative-cost-logit
China,water_td_dom_W,Ob,relative-cost-logit
China,water_td_irr_AmuDaryaR_C,Amu Darya,relative-cost-logit
China,water_td_irr_AmuDaryaR_W,Amu Darya,relative-cost-logit
China,water_td_ind_C,Bo Hai-Korean Bay-North Coast,relative-cost-logit
China,water_td_dom_W,Bo Hai-Korean Bay-North Coast,relative-cost-logit
China,water_td_dom_C,Bo Hai-Korean Bay-North Coast,relative-cost-logit
China,water_td_pri_W,Bo Hai-Korean Bay-North Coast,relative-cost-logit
China,water_td_pri_C,Bo Hai-Korean Bay-North Coast,relative-cost-logit
China,water_td_elec_W,Bo Hai-Korean Bay-North Coast,relative-cost-logit
China,water_td_an_C,Bo Hai-Korean Bay-North Coast,relative-cost-logit
China,water_td_ind_W,Bo Hai-Korean Bay-North Coast,relative-cost-logit
China,water_td_elec_C,Bo Hai-Korean Bay-North Coast,relative-cost-logit
China,water_td_irr_BoHai_W,Bo Hai-Korean Bay-North Coast,relative-cost-logit
China,water_td_irr_BoHai_C,Bo Hai-Korean Bay-North Coast,relative-cost-logit
China,water_td_an_W,Bo Hai-Korean Bay-North Coast,relative-cost-logit
China,water_td_dom_C,Lake Balkash,relative-cost-logit
China,water_td_elec_C,Lake Balkash,relative-cost-logit
China,water_td_ind_C,Lake Balkash,relative-cost-logit
China,water_td_pri_W,Lake Balkash,relative-cost-logit
China,water_td_elec_W,Lake Balkash,relative-cost-logit
China,water_td_irr_LBalkash_C,Lake Balkash,relative-cost-logit
China,water_td_an_W,Lake Balkash,relative-cost-logit
China,water_td_an_C,Lake Balkash,relative-cost-logit
China,water_td_dom_W,Lake Balkash,relative-cost-logit
China,water_td_ind_W,Lake Balkash,relative-cost-logit
China,water_td_pri_C,Lake Balkash,relative-cost-logit
China,water_td_irr_LBalkash_W,Lake Balkash,relative-cost-logit
China,water_td_irr_SyrDaryaR_W,Syr Darya,relative-cost-logit
China,water_td_irr_SyrDaryaR_C,Syr Darya,relative-cost-logit
China,water_td_ind_W,Ziya He-Interior,relative-cost-logit
China,water_td_elec_C,Ziya He-Interior,relative-cost-logit
China,water_td_elec_W,Ziya He-Interior,relative-cost-logit
China,water_td_irr_ZiyaHe_W,Ziya He-Interior,relative-cost-logit
China,water_td_ind_C,Ziya He-Interior,relative-cost-logit
China,water_td_dom_W,Ziya He-Interior,relative-cost-logit
China,water_td_pri_C,Ziya He-Interior,relative-cost-logit
China,water_td_an_C,Ziya He-Interior,relative-cost-logit
China,water_td_pri_W,Ziya He-Interior,relative-cost-logit
China,water_td_an_W,Ziya He-Interior,relative-cost-logit
China,water_td_dom_C,Ziya He-Interior,relative-cost-logit
China,water_td_irr_ZiyaHe_C,Ziya He-Interior,relative-cost-logit
China,water_td_an_W,China Coast,relative-cost-logit
China,water_td_ind_C,China Coast,relative-cost-logit
China,water_td_pri_W,China Coast,relative-cost-logit
China,water_td_elec_C,China Coast,relative-cost-logit
China,water_td_irr_ChinaCst_C,China Coast,relative-cost-logit
China,water_td_an_C,China Coast,relative-cost-logit
China,water_td_irr_ChinaCst_W,China Coast,relative-cost-logit
China,water_td_dom_W,China Coast,relative-cost-logit
China,water_td_ind_W,China Coast,relative-cost-logit
China,water_td_elec_W,China Coast,relative-cost-logit
China,water_td_dom_C,China Coast,relative-cost-logit
China,water_td_pri_C,China Coast,relative-cost-logit
China,water_td_an_C,Huang He,relative-cost-logit
China,water_td_irr_HuangHeR_W,Huang He,relative-cost-logit
China,water_td_elec_C,Huang He,relative-cost-logit
China,water_td_ind_W,Huang He,relative-cost-logit
China,water_td_pri_C,Huang He,relative-cost-logit
China,water_td_dom_W,Huang He,relative-cost-logit
China,water_td_an_W,Huang He,relative-cost-logit
China,water_td_irr_HuangHeR_C,Huang He,relative-cost-logit
China,water_td_ind_C,Huang He,relative-cost-logit
China,water_td_elec_W,Huang He,relative-cost-logit
China,water_td_pri_W,Huang He,relative-cost-logit
China,water_td_dom_C,Huang He,relative-cost-logit
China,water_td_irr_Tarim_C,Tarim Interior,relative-cost-logit
China,water_td_irr_Tarim_W,Tarim Interior,relative-cost-logit
China,water_td_an_C,Tarim Interior,relative-cost-logit
China,water_td_elec_C,Tarim Interior,relative-cost-logit
China,water_td_dom_C,Tarim Interior,relative-cost-logit
China,water_td_dom_W,Tarim Interior,relative-cost-logit
China,water_td_an_W,Tarim Interior,relative-cost-logit
China,water_td_ind_W,Tarim Interior,relative-cost-logit
China,water_td_ind_C,Tarim Interior,relative-cost-logit
China,water_td_pri_C,Tarim Interior,relative-cost-logit
China,water_td_elec_W,Tarim Interior,relative-cost-logit
China,water_td_pri_W,Tarim Interior,relative-cost-logit
China,water_td_elec_W,Indus,relative-cost-logit
China,water_td_an_W,Indus,relative-cost-logit
China,water_td_dom_W,Indus,relative-cost-logit
China,water_td_irr_IndusR_C,Indus,relative-cost-logit
China,water_td_dom_C,Indus,relative-cost-logit
China,water_td_pri_W,Indus,relative-cost-logit
China,water_td_pri_C,Indus,relative-cost-logit
China,water_td_elec_C,Indus,relative-cost-logit
China,water_td_ind_W,Indus,relative-cost-logit
China,water_td_ind_C,Indus,relative-cost-logit
China,water_td_irr_IndusR_W,Indus,relative-cost-logit
China,water_td_an_C,Indus,relative-cost-logit
China,water_td_ind_W,Plateau of Tibet Interior,relative-cost-logit
China,water_td_dom_W,Plateau of Tibet Interior,relative-cost-logit
China,water_td_elec_C,Plateau of Tibet Interior,relative-cost-logit
China,water_td_irr_Tibet_W,Plateau of Tibet Interior,relative-cost-logit
China,water_td_pri_W,Plateau of Tibet Interior,relative-cost-logit
China,water_td_an_C,Plateau of Tibet Interior,relative-cost-logit
China,water_td_dom_C,Plateau of Tibet Interior,relative-cost-logit
China,water_td_elec_W,Plateau of Tibet Interior,relative-cost-logit
China,water_td_an_W,Plateau of Tibet Interior,relative-cost-logit
China,water_td_ind_C,Plateau of Tibet Interior,relative-cost-logit
China,water_td_pri_C,Plateau of Tibet Interior,relative-cost-logit
China,water_td_irr_Tibet_C,Plateau of Tibet Interior,relative-cost-logit
China,water_td_irr_Taiwan_C,Taiwan,relative-cost-logit
China,water_td_irr_Taiwan_W,Taiwan,relative-cost-logit
China,water_td_irr_Yangtze_W,Yangtze,relative-cost-logit
China,water_td_ind_W,Yangtze,relative-cost-logit
China,water_td_pri_C,Yangtze,relative-cost-logit
China,water_td_dom_W,Yangtze,relative-cost-logit
China,water_td_an_W,Yangtze,relative-cost-logit
China,water_td_irr_Yangtze_C,Yangtze,relative-cost-logit
China,water_td_elec_W,Yangtze,relative-cost-logit
China,water_td_elec_C,Yangtze,relative-cost-logit
China,water_td_ind_C,Yangtze,relative-cost-logit
China,water_td_pri_W,Yangtze,relative-cost-logit
China,water_td_an_C,Yangtze,relative-cost-logit
China,water_td_dom_C,Yangtze,relative-cost-logit
China,water_td_dom_C,Xun Jiang,relative-cost-logit
China,water_td_dom_W,Xun Jiang,relative-cost-logit
China,water_td_pri_C,Xun Jiang,relative-cost-logit
China,water_td_irr_XunJiang_C,Xun Jiang,relative-cost-logit
China,water_td_an_C,Xun Jiang,relative-cost-logit
China,water_td_elec_W,Xun Jiang,relative-cost-logit
China,water_td_irr_XunJiang_W,Xun Jiang,relative-cost-logit
China,water_td_pri_W,Xun Jiang,relative-cost-logit
China,water_td_elec_C,Xun Jiang,relative-cost-logit
China,water_td_an_W,Xun Jiang,relative-cost-logit
China,water_td_ind_W,Xun Jiang,relative-cost-logit
China,water_td_ind_C,Xun Jiang,relative-cost-logit
China,water_td_an_W,Hong-Red River,relative-cost-logit
China,water_td_dom_C,Hong-Red River,relative-cost-logit
China,water_td_pri_C,Hong-Red River,relative-cost-logit
China,water_td_dom_W,Hong-Red River,relative-cost-logit
China,water_td_irr_Hong_C,Hong-Red River,relative-cost-logit
China,water_td_elec_C,Hong-Red River,relative-cost-logit
China,water_td_elec_W,Hong-Red River,relative-cost-logit
China,water_td_an_C,Hong-Red River,relative-cost-logit
China,water_td_ind_C,Hong-Red River,relative-cost-logit
China,water_td_irr_Hong_W,Hong-Red River,relative-cost-logit
China,water_td_ind_W,Hong-Red River,relative-cost-logit
China,water_td_pri_W,Hong-Red River,relative-cost-logit
China,water_td_dom_W,Ganges-Bramaputra,relative-cost-logit
China,water_td_elec_W,Ganges-Bramaputra,relative-cost-logit
China,water_td_an_C,Ganges-Bramaputra,relative-cost-logit
China,water_td_pri_C,Ganges-Bramaputra,relative-cost-logit
China,water_td_elec_C,Ganges-Bramaputra,relative-cost-logit
China,water_td_an_W,Ganges-Bramaputra,relative-cost-logit
China,water_td_irr_GangesR_C,Ganges-Bramaputra,relative-cost-logit
China,water_td_dom_C,Ganges-Bramaputra,relative-cost-logit
China,water_td_irr_GangesR_W,Ganges-Bramaputra,relative-cost-logit
China,water_td_ind_C,Ganges-Bramaputra,relative-cost-logit
China,water_td_ind_W,Ganges-Bramaputra,relative-cost-logit
China,water_td_pri_W,Ganges-Bramaputra,relative-cost-logit
China,water_td_an_W,South China Sea Coast,relative-cost-logit
China,water_td_an_C,South China Sea Coast,relative-cost-logit
China,water_td_dom_C,South China Sea Coast,relative-cost-logit
China,water_td_elec_C,South China Sea Coast,relative-cost-logit
China,water_td_irr_SChinaSea_C,South China Sea Coast,relative-cost-logit
China,water_td_elec_W,South China Sea Coast,relative-cost-logit
China,water_td_pri_C,South China Sea Coast,relative-cost-logit
China,water_td_pri_W,South China Sea Coast,relative-cost-logit
China,water_td_irr_SChinaSea_W,South China Sea Coast,relative-cost-logit
China,water_td_ind_W,South China Sea Coast,relative-cost-logit
China,water_td_ind_C,South China Sea Coast,relative-cost-logit
China,water_td_dom_W,South China Sea Coast,relative-cost-logit
China,water_td_ind_C,Hainan,relative-cost-logit
China,water_td_dom_W,Hainan,relative-cost-logit
China,water_td_ind_W,Hainan,relative-cost-logit
China,water_td_elec_W,Hainan,relative-cost-logit
China,water_td_irr_Hainan_W,Hainan,relative-cost-logit
China,water_td_an_W,Hainan,relative-cost-logit
China,water_td_pri_W,Hainan,relative-cost-logit
China,water_td_an_C,Hainan,relative-cost-logit
China,water_td_elec_C,Hainan,relative-cost-logit
China,water_td_irr_Hainan_C,Hainan,relative-cost-logit
China,water_td_pri_C,Hainan,relative-cost-logit
China,water_td_dom_C,Hainan,relative-cost-logit
China,water_td_dom_W,Mekong,relative-cost-logit
China,water_td_dom_C,Mekong,relative-cost-logit
China,water_td_ind_C,Mekong,relative-cost-logit
China,water_td_an_C,Mekong,relative-cost-logit
China,water_td_elec_C,Mekong,relative-cost-logit
China,water_td_pri_C,Mekong,relative-cost-logit
China,water_td_pri_W,Mekong,relative-cost-logit
China,water_td_an_W,Mekong,relative-cost-logit
China,water_td_elec_W,Mekong,relative-cost-logit
China,water_td_irr_Mekong_C,Mekong,relative-cost-logit
China,water_td_irr_Mekong_W,Mekong,relative-cost-logit
China,water_td_ind_W,Mekong,relative-cost-logit
China,water_td_elec_C,Salween,relative-cost-logit
China,water_td_dom_C,Salween,relative-cost-logit
China,water_td_pri_W,Salween,relative-cost-logit
China,water_td_irr_Salween_C,Salween,relative-cost-logit
China,water_td_irr_Salween_W,Salween,relative-cost-logit
China,water_td_elec_W,Salween,relative-cost-logit
China,water_td_dom_W,Salween,relative-cost-logit
China,water_td_pri_C,Salween,relative-cost-logit
China,water_td_an_W,Salween,relative-cost-logit
China,water_td_an_C,Salween,relative-cost-logit
China,water_td_ind_C,Salween,relative-cost-logit
China,water_td_ind_W,Salween,relative-cost-logit
China,water_td_an_W,Irrawaddy,relative-cost-logit
China,water_td_ind_W,Irrawaddy,relative-cost-logit
China,water_td_elec_W,Irrawaddy,relative-cost-logit
China,water_td_pri_C,Irrawaddy,relative-cost-logit
China,water_td_ind_C,Irrawaddy,relative-cost-logit
China,water_td_dom_W,Irrawaddy,relative-cost-logit
China,water_td_pri_W,Irrawaddy,relative-cost-logit
China,water_td_irr_IrrawaddyR_C,Irrawaddy,relative-cost-logit
China,water_td_irr_IrrawaddyR_W,Irrawaddy,relative-cost-logit
