INPUT_TABLE
Variable ID
UnlimitRsrcPrice

region,unlimited.resource,year,price
Brazil,seawater,2095,0
Brazil,seawater,2100,0
Brazil,desalination,2065,0
Brazil,desalination,2075,0
Brazil,seawater,2025,0
Brazil,seawater,2030,0
Brazil,seawater,2075,0
Brazil,seawater,2040,0
Brazil,desalination,2090,0
Brazil,seawater,2045,0
Brazil,biophysical water consumption,2035,0
Brazil,biophysical water consumption,2070,0
Brazil,seawater,2085,0
Brazil,desalination,2025,0
Brazil,desalination,2060,0
Brazil,biophysical water consumption,2045,0
Brazil,seawater,2060,0
Brazil,biophysical water consumption,2005,0
Brazil,biophysical water consumption,2085,0
Brazil,desalination,2080,0
Brazil,biophysical water consumption,2100,0
Brazil,seawater,2070,0
Brazil,desalination,2015,0
Brazil,desalination,2050,0
Brazil,seawater,2020,0
Brazil,seawater,2055,0
Brazil,biophysical water consumption,2055,0
Brazil,desalination,2005,0
Brazil,desalination,2085,0
Brazil,desalination,2045,0
Brazil,biophysical water consumption,2020,0
Brazil,biophysical water consumption,2060,0
Canada,seawater,2050,0
Canada,seawater,2010,0
Canada,biophysical water consumption,2015,0
Canada,desalination,2030,0
Canada,seawater,2015,0
Canada,desalination,2095,0
Canada,desalination,2100,0
Canada,biophysical water consumption,2010,0
Canada,seawater,2065,0
Canada,desalination,2070,0
Canada,biophysical water consumption,1990,0
Canada,desalination,2020,0
Canada,biophysical water consumption,2040,0
Canada,biophysical water consumption,2005,0
Canada,seawater,2035,0
Canada,desalination,2075,0
Canada,seawater,2025,0
Canada,desalination,2015,0
Canada,desalination,2010,0
Canada,desalination,2055,0
Canada,biophysical water consumption,2035,0
Canada,biophysical water consumption,2075,0
Canada,biophysical water consumption,2080,0
Canada,biophysical water consumption,2045,0
Canada,seawater,2100,0
Canada,desalination,2035,0
Canada,biophysical water consumption,2050,0
Canada,desalination,2040,0
Canada,seawater,2075,0
Canada,desalination,1990,0
Canada,seawater,2080,0
Canada,biophysical water consumption,2025,0
Canada,biophysical water consumption,2065,0
Canada,biophysical water consumption,2070,0
Canada,seawater,2090,0
Canada,seawater,2005,0
Canada,seawater,2020,0
Canada,seawater,2055,0
Canada,seawater,2060,0
Canada,biophysical water consumption,2085,0
Canada,biophysical water consumption,2090,0
Canada,desalination,2045,0
Canada,biophysical water consumption,2055,0
Canada,seawater,1975,0
Canada,desalination,2005,0
Canada,desalination,2050,0
Canada,seawater,2045,0
Canada,biophysical water consumption,2030,0
Canada,biophysical water consumption,2100,0
Canada,biophysical water consumption,1975,0
Canada,desalination,2025,0
Canada,desalination,2065,0
Canada,seawater,2085,0
Canada,biophysical water consumption,2060,0
Canada,desalination,2080,0
Canada,biophysical water consumption,2020,0
Canada,seawater,2095,0
Canada,seawater,2030,0
Canada,desalination,2085,0
Canada,desalination,2090,0
Canada,biophysical water consumption,2095,0
Canada,seawater,1990,0
Canada,seawater,2040,0
Canada,desalination,2060,0
Canada,desalination,1975,0
Canada,seawater,2070,0
Central America and Caribbean,seawater,2090,0
Central America and Caribbean,desalination,2055,0
Central America and Caribbean,seawater,2100,0
Central America and Caribbean,desalination,2030,0
Central America and Caribbean,desalination,2075,0
Central America and Caribbean,biophysical water consumption,2090,0
Central America and Caribbean,desalination,2095,0
Central America and Caribbean,desalination,2100,0
Central America and Caribbean,biophysical water consumption,2025,0
Central America and Caribbean,seawater,2080,0
Central America and Caribbean,biophysical water consumption,2080,0
Central America and Caribbean,biophysical water consumption,2040,0
Central America and Caribbean,seawater,2015,0
Central America and Caribbean,desalination,2015,0
Central America and Caribbean,biophysical water consumption,2045,0
Central America and Caribbean,desalination,2070,0
Central America and Caribbean,desalination,2080,0
Central America and Caribbean,desalination,2060,0
Central America and Caribbean,biophysical water consumption,2100,0
Central America and Caribbean,seawater,2035,0
Central America and Caribbean,biophysical water consumption,2065,0
Central America and Caribbean,biophysical water consumption,2070,0
Central America and Caribbean,desalination,2005,0
Central America and Caribbean,biophysical water consumption,2075,0
Central America and Caribbean,seawater,2010,0
Central America and Caribbean,biophysical water consumption,2035,0
Central America and Caribbean,desalination,2065,0
Central America and Caribbean,desalination,2025,0
Central America and Caribbean,seawater,2060,0
Central America and Caribbean,biophysical water consumption,2095,0
Central America and Caribbean,seawater,2075,0
Central America and Caribbean,desalination,2040,0
Central America and Caribbean,desalination,2045,0
Central America and Caribbean,desalination,2090,0
Central America and Caribbean,biophysical water consumption,2060,0
Central America and Caribbean,seawater,2085,0
Central America and Caribbean,desalination,2010,0
Central America and Caribbean,seawater,1990,0
Central America and Caribbean,seawater,2050,0
Central America and Caribbean,seawater,2095,0
Central America and Caribbean,biophysical water consumption,1975,0
Central America and Caribbean,seawater,2020,0
Central America and Caribbean,biophysical water consumption,1990,0
Central America and Caribbean,biophysical water consumption,2010,0
Central America and Caribbean,biophysical water consumption,2015,0
Central America and Caribbean,seawater,2070,0
Central America and Caribbean,desalination,2085,0
Central America and Caribbean,seawater,1975,0
Central America and Caribbean,seawater,2040,0
Central America and Caribbean,desalination,2020,0
Central America and Caribbean,seawater,2045,0
Central America and Caribbean,biophysical water consumption,2030,0
Central America and Caribbean,biophysical water consumption,2020,0
Central America and Caribbean,desalination,2035,0
Central America and Caribbean,biophysical water consumption,2085,0
Central America and Caribbean,seawater,2055,0
Central America and Caribbean,desalination,1975,0
Central America and Caribbean,desalination,1990,0
Central America and Caribbean,seawater,2065,0
Central America and Caribbean,seawater,2030,0
Central America and Caribbean,biophysical water consumption,2055,0
Central America and Caribbean,biophysical water consumption,2050,0
Central America and Caribbean,desalination,2050,0
Central America and Caribbean,seawater,2025,0
Central America and Caribbean,biophysical water consumption,2005,0
Central America and Caribbean,seawater,2005,0
Central Asia,biophysical water consumption,2040,0
Central Asia,biophysical water consumption,1990,0
Central Asia,desalination,2070,0
Central Asia,seawater,2090,0
Central Asia,desalination,2095,0
Central Asia,desalination,2040,0
Central Asia,biophysical water consumption,2090,0
Central Asia,seawater,2050,0
Central Asia,biophysical water consumption,2080,0
Central Asia,biophysical water consumption,2070,0
Central Asia,biophysical water consumption,2075,0
Central Asia,desalination,2075,0
Central Asia,biophysical water consumption,2065,0
Central Asia,seawater,2015,0
Central Asia,desalination,2065,0
Central Asia,seawater,2045,0
Central Asia,desalination,2055,0
Central Asia,seawater,2075,0
Central Asia,biophysical water consumption,2015,0
Central Asia,biophysical water consumption,2045,0
Central Asia,seawater,2020,0
Central Asia,desalination,2090,0
Central Asia,desalination,1990,0
Central Asia,desalination,2015,0
Central Asia,desalination,2005,0
Central Asia,desalination,2100,0
Central Asia,desalination,2010,0
Central Asia,seawater,2010,0
Central Asia,seawater,2100,0
Central Asia,desalination,2030,0
Central Asia,biophysical water consumption,2085,0
Central Asia,biophysical water consumption,2050,0
Central Asia,desalination,2080,0
Central Asia,desalination,2045,0
Central Asia,biophysical water consumption,2055,0
Central Asia,seawater,2080,0
Central Asia,biophysical water consumption,2025,0
Central Asia,desalination,2050,0
Central Asia,seawater,2085,0
Central Asia,biophysical water consumption,1975,0
Central Asia,seawater,2095,0
Central Asia,seawater,2005,0
Central Asia,seawater,2055,0
Central Asia,biophysical water consumption,2100,0
Central Asia,seawater,2060,0
Central Asia,biophysical water consumption,2095,0
Central Asia,seawater,2070,0
Central Asia,desalination,2025,0
Central Asia,biophysical water consumption,2020,0
Central Asia,seawater,2040,0
Central Asia,seawater,1975,0
Central Asia,biophysical water consumption,2010,0
Central Asia,seawater,2065,0
Central Asia,biophysical water consumption,2030,0
Central Asia,desalination,2020,0
Central Asia,biophysical water consumption,2060,0
Central Asia,desalination,2060,0
Central Asia,seawater,2035,0
Central Asia,desalination,2085,0
Central Asia,biophysical water consumption,2035,0
Central Asia,seawater,2025,0
Central Asia,biophysical water consumption,2005,0
Central Asia,seawater,2030,0
Central Asia,desalination,1975,0
Central Asia,seawater,1990,0
Central Asia,desalination,2035,0
China,desalination,2075,0
China,desalination,2070,0
China,seawater,2090,0
China,seawater,2045,0
China,seawater,2075,0
China,biophysical water consumption,2075,0
China,desalination,2030,0
China,seawater,2100,0
China,biophysical water consumption,2040,0
China,biophysical water consumption,2090,0
China,biophysical water consumption,2065,0
China,biophysical water consumption,2070,0
China,desalination,2060,0
China,desalination,2015,0
China,desalination,2095,0
China,seawater,2010,0
China,biophysical water consumption,2025,0
China,desalination,2065,0
China,biophysical water consumption,2045,0
China,desalination,2040,0
China,seawater,2015,0
China,biophysical water consumption,2015,0
China,seawater,2035,0
China,seawater,2080,0
China,desalination,2090,0
China,desalination,2005,0
China,seawater,2085,0
China,biophysical water consumption,2080,0
China,biophysical water consumption,2035,0
China,seawater,2050,0
China,seawater,2095,0
China,desalination,2025,0
China,seawater,2020,0
China,desalination,2080,0
China,biophysical water consumption,2010,0
China,biophysical water consumption,2100,0
China,seawater,2070,0
China,desalination,1990,0
China,seawater,1975,0
China,biophysical water consumption,2060,0
China,desalination,2055,0
China,desalination,2100,0
China,biophysical water consumption,2030,0
China,seawater,2005,0
China,biophysical water consumption,1975,0
China,biophysical water consumption,1990,0
China,seawater,2060,0
China,biophysical water consumption,2095,0
China,seawater,2065,0
China,seawater,2025,0
China,desalination,2045,0
China,seawater,2040,0
China,biophysical water consumption,2055,0
China,desalination,2010,0
China,desalination,2050,0
China,seawater,1990,0
China,desalination,2035,0
China,desalination,2020,0
China,biophysical water consumption,2085,0
China,seawater,2055,0
China,biophysical water consumption,2020,0
China,biophysical water consumption,2050,0
China,biophysical water consumption,2005,0
China,seawater,2030,0
China,desalination,1975,0
China,desalination,2085,0
EU-12,desalination,2095,0
EU-12,seawater,2090,0
EU-12,desalination,2070,0
EU-12,biophysical water consumption,2065,0
EU-12,biophysical water consumption,2080,0
EU-12,desalination,2065,0
EU-12,biophysical water consumption,2040,0
EU-12,seawater,2010,0
EU-12,desalination,2040,0
EU-12,seawater,2075,0
EU-12,desalination,2030,0
EU-12,biophysical water consumption,2090,0
EU-12,seawater,2040,0
EU-12,seawater,2080,0
EU-12,seawater,2045,0
EU-12,biophysical water consumption,2075,0
EU-12,desalination,2055,0
EU-12,seawater,2015,0
EU-12,seawater,2095,0
EU-12,seawater,2100,0
EU-12,biophysical water consumption,2045,0
EU-12,biophysical water consumption,1990,0
EU-12,biophysical water consumption,2015,0
EU-12,desalination,2080,0
EU-12,seawater,2035,0
EU-12,desalination,1990,0
EU-12,desalination,2090,0
EU-12,biophysical water consumption,2025,0
EU-12,desalination,2015,0
EU-12,desalination,2100,0
EU-12,seawater,2050,0
EU-12,seawater,2005,0
EU-12,desalination,2020,0
EU-12,desalination,2025,0
EU-12,desalination,2075,0
EU-12,biophysical water consumption,2010,0
EU-12,seawater,2065,0
EU-12,seawater,2070,0
EU-12,desalination,2045,0
EU-12,biophysical water consumption,2055,0
EU-12,biophysical water consumption,2070,0
EU-12,desalination,2010,0
EU-12,seawater,2085,0
EU-12,biophysical water consumption,2035,0
EU-12,biophysical water consumption,2030,0
EU-12,seawater,1990,0
EU-12,desalination,2060,0
EU-12,seawater,2020,0
EU-12,seawater,2060,0
EU-12,biophysical water consumption,2050,0
EU-12,seawater,2025,0
EU-12,biophysical water consumption,2100,0
EU-12,seawater,2030,0
EU-12,desalination,2085,0
EU-12,seawater,1975,0
EU-12,desalination,2050,0
EU-12,seawater,2055,0
EU-12,biophysical water consumption,2085,0
EU-12,biophysical water consumption,2095,0
EU-12,biophysical water consumption,2005,0
EU-12,biophysical water consumption,2060,0
EU-12,biophysical water consumption,1975,0
EU-12,biophysical water consumption,2020,0
EU-12,desalination,2005,0
EU-12,desalination,2035,0
EU-12,desalination,1975,0
EU-15,biophysical water consumption,2065,0
EU-15,seawater,2010,0
EU-15,seawater,2090,0
EU-15,biophysical water consumption,2090,0
EU-15,seawater,2075,0
EU-15,desalination,2095,0
EU-15,seawater,1975,0
EU-15,seawater,2040,0
EU-15,desalination,2070,0
EU-15,biophysical water consumption,2040,0
EU-15,seawater,2005,0
EU-15,desalination,2075,0
EU-15,desalination,2040,0
EU-15,biophysical water consumption,2075,0
EU-15,biophysical water consumption,2010,0
EU-15,desalination,2005,0
EU-15,desalination,2010,0
EU-15,desalination,2090,0
EU-15,desalination,2015,0
EU-15,seawater,1990,0
EU-15,seawater,2050,0
EU-15,biophysical water consumption,1975,0
EU-15,desalination,2065,0
EU-15,seawater,2100,0
EU-15,seawater,2020,0
EU-15,biophysical water consumption,2005,0
EU-15,desalination,1990,0
EU-15,desalination,2080,0
EU-15,seawater,2035,0
EU-15,desalination,2045,0
EU-15,seawater,2080,0
EU-15,seawater,2045,0
EU-15,desalination,2050,0
EU-15,desalination,2100,0
