# ../water-data/level1//L103.water_mapping_R_B_W_Ws_share.csv
# Written by L103.water.basin_mapping.R
# Wed Mar 28 06:29:51 2018
# " water mapping by region / water type / water sector to basin "
# " Unit = share "
"GCAM_region_ID","basin.id","water_type","water.sector","share"
14,53,"water consumption","Livestock",0.045584470459573
14,54,"water consumption","Livestock",0.0507792110953695
14,39,"water consumption","Livestock",0.564238311833569
14,30,"water consumption","Livestock",0.0441014424311718
14,47,"water consumption","Livestock",0.122585936917456
14,25,"water consumption","Manufacturing",0.0199845892033772
14,49,"water consumption","Manufacturing",0.090950483544648
14,35,"water consumption","Manufacturing",0.0238990963669253
14,53,"water consumption","Manufacturing",0.12129409486293
14,54,"water consumption","Manufacturing",0.047824976203917
14,39,"water consumption","Manufacturing",0.514669100528664
14,30,"water consumption","Manufacturing",0.0289858954126097
14,47,"water consumption","Manufacturing",0.152391763876928
14,25,"water consumption","Mining",0.0203844582865312
14,49,"water consumption","Mining",0.0927916198645291
14,35,"water consumption","Mining",0.0243796589400592
14,53,"water consumption","Mining",0.123744851764866
14,54,"water consumption","Mining",0.0296342625685013
14,39,"water consumption","Mining",0.525077436263998
14,30,"water consumption","Mining",0.0285067565267708
14,47,"water consumption","Mining",0.155480955784744
14,25,"water consumption","Municipal",0.0198039563284023
14,49,"water consumption","Municipal",0.0901399231643685
14,35,"water consumption","Municipal",0.0236792093789554
14,53,"water consumption","Municipal",0.120199787518115
14,54,"water consumption","Municipal",0.0559023227964302
14,39,"water consumption","Municipal",0.510047021224635
14,30,"water consumption","Municipal",0.0292106806238587
14,47,"water consumption","Municipal",0.151017098965236
14,25,"water withdrawals","Electricity",0.0198961016916944
14,49,"water withdrawals","Electricity",0.0905498231951352
14,35,"water withdrawals","Electricity",0.0237886805737825
14,53,"water withdrawals","Electricity",0.120749385730078
14,54,"water withdrawals","Electricity",0.0518400665013183
14,39,"water withdrawals","Electricity",0.51237119691657
14,30,"water withdrawals","Electricity",0.0290998989992655
14,47,"water withdrawals","Electricity",0.151704846392156
14,25,"water withdrawals","Livestock",0.0182934407078766
14,49,"water withdrawals","Livestock",0.0836792351220805
14,35,"water withdrawals","Livestock",0.0707379514329033
14,53,"water withdrawals","Livestock",0.045584470459573
14,54,"water withdrawals","Livestock",0.0507792110953695
14,39,"water withdrawals","Livestock",0.564238311833569
14,30,"water withdrawals","Livestock",0.0441014424311718
14,47,"water withdrawals","Livestock",0.122585936917456
14,25,"water withdrawals","Manufacturing",0.0199857177731338
14,49,"water withdrawals","Manufacturing",0.0909569949044575
14,35,"water withdrawals","Manufacturing",0.0238952216468353
14,53,"water withdrawals","Manufacturing",0.121291383139397
14,54,"water withdrawals","Manufacturing",0.0478197486759358
14,39,"water withdrawals","Manufacturing",0.514672734908212
14,30,"water withdrawals","Manufacturing",0.0289913170364075
14,47,"water withdrawals","Manufacturing",0.152386881915621
14,25,"water withdrawals","Mining",0.0203879782483294
14,49,"water withdrawals","Mining",0.0927958933675553
14,35,"water withdrawals","Mining",0.0243805375695943
14,53,"water withdrawals","Mining",0.12374211696384
14,54,"water withdrawals","Mining",0.029629197534465
14,39,"water withdrawals","Mining",0.525098031590478
14,30,"water withdrawals","Mining",0.0285001328692631
14,47,"water withdrawals","Mining",0.155466111856475
14,25,"water withdrawals","Municipal",0.0198806086426597
14,49,"water withdrawals","Municipal",0.0904796610408617
14,35,"water withdrawals","Municipal",0.0237705659837175
14,53,"water withdrawals","Municipal",0.120655090219688
14,54,"water withdrawals","Municipal",0.0525336080683451
14,39,"water withdrawals","Municipal",0.511974578752839
14,30,"water withdrawals","Municipal",0.0291185045936561
14,47,"water withdrawals","Municipal",0.151587382698232
15,72,"water consumption","Electricity",0.0195978519487772
15,75,"water consumption","Electricity",0.311636815954842
15,54,"water consumption","Electricity",0.113030233797883
15,84,"water consumption","Electricity",0.106765161323078
15,70,"water consumption","Electricity",0.349914959510573
15,55,"water consumption","Electricity",0.0990549774648472
15,72,"water consumption","Livestock",0.0449411469245055
15,75,"water consumption","Livestock",0.207291040189282
15,54,"water consumption","Livestock",0.162026052647232
15,84,"water consumption","Livestock",0.168278159263494
15,70,"water consumption","Livestock",0.303365959724802
15,55,"water consumption","Livestock",0.114097641250686
15,72,"water consumption","Manufacturing",0.019760738659173
15,75,"water consumption","Manufacturing",0.300883179446006
15,54,"water consumption","Manufacturing",0.126508229626656
15,84,"water consumption","Manufacturing",0.109750301083902
15,70,"water consumption","Manufacturing",0.337835407466881
15,55,"water consumption","Manufacturing",0.105262143717383
15,72,"water consumption","Mining",0.0223098620311164
15,75,"water consumption","Mining",0.33386938264987
15,54,"water consumption","Mining",0.0675422138836773
15,84,"water consumption","Mining",0.124912253832114
15,70,"water consumption","Mining",0.374902681522891
15,55,"water consumption","Mining",0.0764636060803308
15,72,"water consumption","Municipal",0.019402757442655
15,75,"water consumption","Municipal",0.293788890922401
15,54,"water consumption","Municipal",0.13805133601757
15,84,"water consumption","Municipal",0.108048895802831
15,70,"water consumption","Municipal",0.329873566373841
15,55,"water consumption","Municipal",0.110834553440703
15,72,"water withdrawals","Electricity",0.0173307845523153
15,75,"water withdrawals","Electricity",0.278250840601917
15,54,"water withdrawals","Electricity",0.170817573198765
15,84,"water withdrawals","Electricity",0.0939983533771401
15,70,"water withdrawals","Electricity",0.312425686432352
15,55,"water withdrawals","Electricity",0.12717676183751
15,72,"water withdrawals","Livestock",0.0449411469245055
15,75,"water withdrawals","Livestock",0.207291040189282
15,54,"water withdrawals","Livestock",0.162026052647232
15,84,"water withdrawals","Livestock",0.168278159263494
15,70,"water withdrawals","Livestock",0.303365959724802
15,55,"water withdrawals","Livestock",0.114097641250686
15,72,"water withdrawals","Manufacturing",0.0197576497246431
15,75,"water withdrawals","Manufacturing",0.30088220223466
15,54,"water withdrawals","Manufacturing",0.126503215118837
15,84,"water withdrawals","Manufacturing",0.109755981939655
15,70,"water withdrawals","Manufacturing",0.337836352799875
15,55,"water withdrawals","Manufacturing",0.10526459818233
15,72,"water withdrawals","Mining",0.0223149527294788
15,75,"water withdrawals","Mining",0.333915383628183
15,54,"water withdrawals","Mining",0.0675320937865807
15,84,"water withdrawals","Mining",0.124886733531153
15,70,"water withdrawals","Mining",0.374909095151612
15,55,"water withdrawals","Mining",0.0764417411729934
15,72,"water withdrawals","Municipal",0.0195421194707571
15,75,"water withdrawals","Municipal",0.293346811041559
15,54,"water withdrawals","Municipal",0.137839947994076
15,84,"water withdrawals","Municipal",0.109229641943227
15,70,"water withdrawals","Municipal",0.329375630274386
15,55,"water withdrawals","Municipal",0.110665849275995
16,12,"water consumption","Electricity",0.00549582374976408
16,54,"water consumption","Electricity",0.0133492855109229
16,32,"water consumption","Electricity",0.503536457017092
16,57,"water consumption","Electricity",0.035450942255463
16,62,"water consumption","Electricity",0.107402087645273
16,11,"water consumption","Electricity",0.0211355689841043
16,8,"water consumption","Electricity",0.313629834837381
16,12,"water consumption","Livestock",0.0245283018867925
16,54,"water consumption","Livestock",0.00911949685534591
16,32,"water consumption","Livestock",0.535220125786164
16,57,"water consumption","Livestock",0.0216194968553459
16,62,"water consumption","Livestock",0.0711477987421384
16,11,"water consumption","Livestock",0.00188679245283019
16,8,"water consumption","Livestock",0.336477987421384
16,12,"water consumption","Manufacturing",0.0054984323127997
16,54,"water consumption","Manufacturing",0.0133483954260421
16,32,"water consumption","Manufacturing",0.503527296200664
16,57,"water consumption","Manufacturing",0.0354458686831428
16,62,"water consumption","Manufacturing",0.107398100331981
16,11,"water consumption","Manufacturing",0.02114072298045
16,8,"water consumption","Manufacturing",0.313641184064921
16,12,"water consumption","Mining",0.00544644330747648
16,54,"water consumption","Mining",0.0133685426638059
16,32,"water consumption","Mining",0.503383396600099
16,57,"water consumption","Mining",0.0354018814985971
16,62,"water consumption","Mining",0.107360950651923
16,11,"water consumption","Mining",0.02104307641525
16,8,"water consumption","Mining",0.313995708862849
16,12,"water consumption","Municipal",0.00548859113079554
16,54,"water consumption","Municipal",0.013348657285418
16,32,"water consumption","Municipal",0.50353198407804
16,57,"water consumption","Municipal",0.0354543925548018
16,62,"water consumption","Municipal",0.107400347592084
16,11,"water consumption","Municipal",0.0211526602007064
16,8,"water consumption","Municipal",0.313623367158154
16,12,"water withdrawals","Electricity",0.00549212951659259
16,54,"water withdrawals","Electricity",0.0133479044893084
16,32,"water withdrawals","Electricity",0.503523650672715
16,57,"water withdrawals","Electricity",0.0354502693114393
16,62,"water withdrawals","Electricity",0.107397558203728
16,11,"water withdrawals","Electricity",0.0211423943174453
16,8,"water withdrawals","Electricity",0.313646093488772
16,12,"water withdrawals","Livestock",0.0245283018867925
16,54,"water withdrawals","Livestock",0.00911949685534591
16,32,"water withdrawals","Livestock",0.535220125786164
16,57,"water withdrawals","Livestock",0.0216194968553459
16,62,"water withdrawals","Livestock",0.0711477987421384
16,11,"water withdrawals","Livestock",0.00188679245283019
16,8,"water withdrawals","Livestock",0.336477987421384
16,12,"water withdrawals","Manufacturing",0.00548961860375905
16,54,"water withdrawals","Manufacturing",0.0133473989664235
16,32,"water withdrawals","Manufacturing",0.503532134145304
16,57,"water withdrawals","Manufacturing",0.0354512732543121
16,62,"water withdrawals","Manufacturing",0.10739791459459
16,11,"water withdrawals","Manufacturing",0.0211402134284517
16,8,"water withdrawals","Manufacturing",0.31364144700716
16,12,"water withdrawals","Mining",0.00548358697019243
16,54,"water withdrawals","Mining",0.0133568104640926
16,32,"water withdrawals","Mining",0.50353414664822
16,57,"water withdrawals","Mining",0.0354420827568859
16,62,"water withdrawals","Mining",0.107382719154823
16,11,"water withdrawals","Mining",0.0211797258206515
16,8,"water withdrawals","Mining",0.313620928185134
16,12,"water withdrawals","Municipal",0.00549183788347875
16,54,"water withdrawals","Municipal",0.0133478750351815
16,32,"water withdrawals","Municipal",0.503526949057135
16,57,"water withdrawals","Municipal",0.0354515550239234
16,62,"water withdrawals","Municipal",0.107397797635801
16,11,"water withdrawals","Municipal",0.0211432240360259
16,8,"water withdrawals","Municipal",0.313640761328455
17,107,"water consumption","Electricity",0.101998243387404
17,140,"water consumption","Electricity",0.0905439550974595
17,123,"water consumption","Electricity",0.107275033467564
17,129,"water consumption","Electricity",0.0437330103349692
17,122,"water consumption","Electricity",0.052512597167945
17,89,"water consumption","Electricity",0.0596263374472881
17,235,"water consumption","Electricity",0.0220495822058388
17,116,"water consumption","Electricity",0.00194007587268653
17,118,"water consumption","Electricity",0.0312934276888185
17,113,"water consumption","Electricity",0.00657339264926379
17,110,"water consumption","Electricity",0.329650678196143
17,117,"water consumption","Electricity",0.0198669485692568
17,128,"water consumption","Electricity",0.0136824980668764
17,147,"water consumption","Electricity",0.0173992709362498
17,120,"water consumption","Electricity",0.0179782424140832
17,145,"water consumption","Electricity",0.0252213725834024
17,155,"water consumption","Electricity",0.0198128751824011
17,137,"water consumption","Electricity",0.00190338321732017
17,153,"water consumption","Electricity",0.0369390755150297
17,107,"water consumption","Livestock",0.0972095238920117
17,140,"water consumption","Livestock",0.0715317390890115
17,123,"water consumption","Livestock",0.0895547260018881
17,129,"water consumption","Livestock",0.0203369219709502
17,122,"water consumption","Livestock",0.0478959266220324
17,89,"water consumption","Livestock",0.0352830924066969
17,235,"water consumption","Livestock",0.0265865213889154
17,116,"water consumption","Livestock",0.000426132672769949
17,118,"water consumption","Livestock",0.035611179919797
17,113,"water consumption","Livestock",0.0121056323999411
17,110,"water consumption","Livestock",0.433047801345956
17,117,"water consumption","Livestock",0.0246225001515716
17,128,"water consumption","Livestock",0.0100307473778117
17,147,"water consumption","Livestock",0.020168547597807
17,120,"water consumption","Livestock",0.0176110586625324
17,145,"water consumption","Livestock",0.0219780524351057
17,155,"water consumption","Livestock",0.0135905142174143
17,137,"water consumption","Livestock",0.00191240028755294
17,153,"water consumption","Livestock",0.0204969815602345
17,107,"water consumption","Manufacturing",0.101879846871581
17,140,"water consumption","Manufacturing",0.0897666068222621
17,123,"water consumption","Manufacturing",0.106359289429841
17,129,"water consumption","Manufacturing",0.0433578366813342
17,122,"water consumption","Manufacturing",0.0520662479174309
17,89,"water consumption","Manufacturing",0.0591182996217036
17,235,"water consumption","Manufacturing",0.0218623298595569
17,116,"water consumption","Manufacturing",0.0019229930174346
17,118,"water consumption","Manufacturing",0.0310248260014511
17,113,"water consumption","Manufacturing",0.0065187847330514
17,110,"water consumption","Manufacturing",0.334618560599327
17,117,"water consumption","Manufacturing",0.0196969427642944
17,128,"water consumption","Manufacturing",0.0135643725952488
17,147,"water consumption","Manufacturing",0.0172519944992704
17,120,"water consumption","Manufacturing",0.0178224285624254
17,145,"water consumption","Manufacturing",0.0250118369108006
17,155,"water consumption","Manufacturing",0.0196452320276911
17,137,"water consumption","Manufacturing",0.00188582592550099
17,153,"water consumption","Manufacturing",0.0366257451597943
17,107,"water consumption","Mining",0.101926498246327
17,140,"water consumption","Mining",0.0898388654501093
17,123,"water consumption","Mining",0.106450465104458
17,129,"water consumption","Mining",0.043399583185076
17,122,"water consumption","Mining",0.0521018655009404
17,89,"water consumption","Mining",0.0591877192090683
17,235,"water consumption","Mining",0.0218675341839069
17,116,"water consumption","Mining",0.00192141513749809
17,118,"water consumption","Mining",0.0310577949473898
17,113,"water consumption","Mining",0.00651654551923957
17,110,"water consumption","Mining",0.33415340822447
17,117,"water consumption","Mining",0.0197224622579169
17,128,"water consumption","Mining",0.0135719005743913
17,147,"water consumption","Mining",0.017252071366848
17,120,"water consumption","Mining",0.017831545773395
17,145,"water consumption","Mining",0.0250088954404514
17,155,"water consumption","Mining",0.0196512987343059
17,137,"water consumption","Mining",0.00189091648452193
17,153,"water consumption","Mining",0.0366492146596859
17,107,"water consumption","Municipal",0.102058208177993
17,140,"water consumption","Municipal",0.0909104734166832
17,123,"water consumption","Municipal",0.107708747125536
17,129,"water consumption","Municipal",0.0439097084291488
17,122,"water consumption","Municipal",0.0527249224643659
17,89,"water consumption","Municipal",0.0598688000294935
17,235,"water consumption","Municipal",0.0221385549108974
17,116,"water consumption","Municipal",0.00194795319750964
17,118,"water consumption","Municipal",0.0314193283778117
17,113,"water consumption","Municipal",0.00660020645446711
17,110,"water consumption","Municipal",0.327290239035563
17,117,"water consumption","Municipal",0.0199478564219782
17,128,"water consumption","Municipal",0.0137378627354295
17,147,"water consumption","Municipal",0.0174698267717987
17,120,"water consumption","Municipal",0.0180516320502127
17,145,"water consumption","Municipal",0.0253233915676254
17,155,"water consumption","Municipal",0.0198926713272534
17,137,"water consumption","Municipal",0.0019109711194164
17,153,"water consumption","Municipal",0.0370886463868164
17,107,"water withdrawals","Electricity",0.102092942913744
17,140,"water withdrawals","Electricity",0.0911331764312671
17,123,"water withdrawals","Electricity",0.107972156287075
17,129,"water withdrawals","Electricity",0.0440169188458822
17,122,"water withdrawals","Electricity",0.052853859769016
17,89,"water withdrawals","Electricity",0.0600142852804397
17,235,"water withdrawals","Electricity",0.0221929566553987
17,116,"water withdrawals","Electricity",0.00195272434593332
17,118,"water withdrawals","Electricity",0.0314962749042321
17,113,"water withdrawals","Electricity",0.00661639693146673
17,110,"water withdrawals","Electricity",0.325860099218437
17,117,"water withdrawals","Electricity",0.0199967416003507
17,128,"water withdrawals","Electricity",0.0137715204125651
17,147,"water withdrawals","Electricity",0.0175124719357327
17,120,"water withdrawals","Electricity",0.0180958966144355
17,145,"water withdrawals","Electricity",0.0253852487113633
17,155,"water withdrawals","Electricity",0.0199413051820132
17,137,"water withdrawals","Electricity",0.00191571080511834
17,153,"water withdrawals","Electricity",0.0371793131555285
17,107,"water withdrawals","Livestock",0.0972095238920117
17,140,"water withdrawals","Livestock",0.0715317390890115
17,123,"water withdrawals","Livestock",0.0895547260018881
17,129,"water withdrawals","Livestock",0.0203369219709502
17,122,"water withdrawals","Livestock",0.0478959266220324
17,89,"water withdrawals","Livestock",0.0352830924066969
17,235,"water withdrawals","Livestock",0.0265865213889154
17,116,"water withdrawals","Livestock",0.000426132672769949
17,118,"water withdrawals","Livestock",0.035611179919797
17,113,"water withdrawals","Livestock",0.0121056323999411
17,110,"water withdrawals","Livestock",0.433047801345956
17,117,"water withdrawals","Livestock",0.0246225001515716
17,128,"water withdrawals","Livestock",0.0100307473778117
17,147,"water withdrawals","Livestock",0.020168547597807
17,120,"water withdrawals","Livestock",0.0176110586625324
17,145,"water withdrawals","Livestock",0.0219780524351057
17,155,"water withdrawals","Livestock",0.0135905142174143
17,137,"water withdrawals","Livestock",0.00191240028755294
17,153,"water withdrawals","Livestock",0.0204969815602345
17,107,"water withdrawals","Manufacturing",0.101988823347155
17,140,"water withdrawals","Manufacturing",0.0904763851294711
17,123,"water withdrawals","Manufacturing",0.107194681463024
17,129,"water withdrawals","Manufacturing",0.0436996107188283
17,122,"water withdrawals","Manufacturing",0.0524730403090552
17,89,"water withdrawals","Manufacturing",0.0595824720983564
17,235,"water withdrawals","Manufacturing",0.0220329233173557
17,116,"water withdrawals","Manufacturing",0.0019386451166866
17,118,"water withdrawals","Manufacturing",0.0312695092308394
17,113,"water withdrawals","Manufacturing",0.00656866804938201
17,110,"water withdrawals","Manufacturing",0.330086262717101
17,117,"water withdrawals","Manufacturing",0.0198525696052626
17,128,"water withdrawals","Manufacturing",0.0136722940930092
17,147,"water withdrawals","Manufacturing",0.0173861940552719
17,120,"water withdrawals","Manufacturing",0.0179653468074027
17,145,"water withdrawals","Manufacturing",0.0252021495477146
17,155,"water withdrawals","Manufacturing",0.0197974742636626
17,137,"water withdrawals","Manufacturing",0.00190191488895327
17,153,"water withdrawals","Manufacturing",0.0369110352414687
17,107,"water withdrawals","Mining",0.101893502856364
17,140,"water withdrawals","Mining",0.0898391513934843
17,123,"water withdrawals","Mining",0.106432085455469
17,129,"water withdrawals","Mining",0.0433969044698068
17,122,"water withdrawals","Mining",0.0521147006704091
17,89,"water withdrawals","Mining",0.0591440821839721
17,235,"water withdrawals","Mining",0.0218750387251075
17,116,"water withdrawals","Mining",0.00192696134924471
17,118,"water withdrawals","Mining",0.0310513401985204
17,113,"water withdrawals","Mining",0.00652130810315129
17,110,"water withdrawals","Mining",0.334203873749954
17,117,"water withdrawals","Mining",0.0197126287222573
17,128,"water withdrawals","Mining",0.0135723756769149
17,147,"water withdrawals","Mining",0.0172559079024003
17,120,"water withdrawals","Mining",0.0178352355106138
17,145,"water withdrawals","Mining",0.0250319094885807
17,155,"water withdrawals","Mining",0.0196599625760561
17,137,"water withdrawals","Mining",0.00188978524604384
17,153,"water withdrawals","Mining",0.0366432457216501
17,107,"water withdrawals","Municipal",0.102057553489498
17,140,"water withdrawals","Municipal",0.0909108532710132
17,123,"water withdrawals","Municipal",0.107708957261526
17,129,"water withdrawals","Municipal",0.0439094862327914
17,122,"water withdrawals","Municipal",0.0527250899182178
17,89,"water withdrawals","Municipal",0.0598684337017684
17,235,"water withdrawals","Municipal",0.0221387267501037
17,116,"water withdrawals","Municipal",0.00194796455401579
17,118,"water withdrawals","Municipal",0.0314194665484541
17,113,"water withdrawals","Municipal",0.00660020179579814
17,110,"water withdrawals","Municipal",0.327290158581627
17,117,"water withdrawals","Municipal",0.0199479675168691
17,128,"water withdrawals","Municipal",0.0137379225297645
17,147,"water withdrawals","Municipal",0.0174698433700335
17,120,"water withdrawals","Municipal",0.0180517413907567
17,145,"water withdrawals","Municipal",0.0253233161917401
17,155,"water withdrawals","Municipal",0.019892692780162
17,137,"water withdrawals","Municipal",0.00191107225136057
17,153,"water withdrawals","Municipal",0.0370885518645005
18,159,"water consumption","Electricity",0.00114895529550116
18,175,"water consumption","Electricity",0.248601822783784
18,158,"water consumption","Electricity",0.0208180561703968
18,167,"water consumption","Electricity",0.197936273532463
18,164,"water consumption","Electricity",0.0965629340263111
18,163,"water consumption","Electricity",0.248902578728782
18,165,"water consumption","Electricity",0.185654279351584
18,181,"water consumption","Electricity",0.000375100111178321
18,159,"water consumption","Livestock",0.000711845102505695
18,175,"water consumption","Livestock",0.292592065299924
18,158,"water consumption","Livestock",0.0142210832700582
18,167,"water consumption","Livestock",0.0622864464692483
18,164,"water consumption","Livestock",0.311772336117439
18,163,"water consumption","Livestock",0.221344279929132
18,165,"water consumption","Livestock",0.096834662110858
18,181,"water consumption","Livestock",0.000237281700835232
18,159,"water consumption","Manufacturing",0.00114823623094123
18,175,"water consumption","Manufacturing",0.24858781163238
18,158,"water consumption","Manufacturing",0.0208175584160739
18,167,"water consumption","Manufacturing",0.197933885766492
18,164,"water consumption","Manufacturing",0.0965620456379465
18,163,"water consumption","Manufacturing",0.248897088883438
18,165,"water consumption","Manufacturing",0.185676552873968
18,181,"water consumption","Manufacturing",0.0003768205587609
18,159,"water consumption","Mining",0.00114507384557861
18,175,"water consumption","Mining",0.24850439334455
18,158,"water consumption","Mining",0.0207749111983548
18,167,"water consumption","Mining",0.198004299869134
18,164,"water consumption","Mining",0.0965367358384745
18,163,"water consumption","Mining",0.248948401570387
18,165,"water consumption","Mining",0.185712282669658
18,181,"water consumption","Mining",0.000373901663862404
18,159,"water consumption","Municipal",0.00114896033333143
18,175,"water consumption","Municipal",0.24859228620317
18,158,"water consumption","Municipal",0.0208151731131887
18,167,"water consumption","Municipal",0.197933580597193
18,164,"water consumption","Municipal",0.0965553979295925
18,163,"water consumption","Municipal",0.248907538129341
18,165,"water consumption","Municipal",0.18567198986636
18,181,"water consumption","Municipal",0.000375073827823072
18,159,"water withdrawals","Electricity",0.00114908585159765
18,175,"water withdrawals","Electricity",0.248593709439651
18,158,"water withdrawals","Electricity",0.0208169107332954
18,167,"water withdrawals","Electricity",0.197938075584843
18,164,"water withdrawals","Electricity",0.096561911316769
18,163,"water withdrawals","Electricity",0.248899735412564
18,165,"water withdrawals","Electricity",0.185664886079748
18,181,"water withdrawals","Electricity",0.000375685581532702
18,159,"water withdrawals","Livestock",0.000711845102505695
18,175,"water withdrawals","Livestock",0.292592065299924
18,158,"water withdrawals","Livestock",0.0142210832700582
18,167,"water withdrawals","Livestock",0.0622864464692483
18,164,"water withdrawals","Livestock",0.311772336117439
18,163,"water withdrawals","Livestock",0.221344279929132
18,165,"water withdrawals","Livestock",0.096834662110858
18,181,"water withdrawals","Livestock",0.000237281700835232
18,159,"water withdrawals","Manufacturing",0.00114867246758983
18,175,"water withdrawals","Manufacturing",0.24859456966045
18,158,"water withdrawals","Manufacturing",0.0208163493109158
18,167,"water withdrawals","Manufacturing",0.197936110341248
18,164,"water withdrawals","Manufacturing",0.0965619488888454
18,163,"water withdrawals","Manufacturing",0.248902726809147
18,165,"water withdrawals","Manufacturing",0.185664205066657
18,181,"water withdrawals","Manufacturing",0.000375417455146678
18,159,"water withdrawals","Mining",0.00114651132981072
18,175,"water withdrawals","Mining",0.248607807670944
18,158,"water withdrawals","Mining",0.0208152336461909
18,167,"water withdrawals","Mining",0.197912067565835
18,164,"water withdrawals","Mining",0.0965561932975375
18,163,"water withdrawals","Mining",0.248906897583069
18,165,"water withdrawals","Mining",0.185677865922265
18,181,"water withdrawals","Mining",0.000377422984347628
18,159,"water withdrawals","Municipal",0.00114891944329857
18,175,"water withdrawals","Municipal",0.248593817655417
18,158,"water withdrawals","Municipal",0.0208163039165667
18,167,"water withdrawals","Municipal",0.197935542350108
18,164,"water withdrawals","Municipal",0.0965610928165686
18,163,"water withdrawals","Municipal",0.2489036622316
18,165,"water withdrawals","Municipal",0.18566517197293
18,181,"water withdrawals","Municipal",0.000375489613510904
19,51,"water consumption","Electricity",1
19,51,"water consumption","Livestock",1
19,51,"water consumption","Manufacturing",1
19,51,"water consumption","Mining",1
19,51,"water consumption","Municipal",1
19,51,"water withdrawals","Electricity",1
19,51,"water withdrawals","Livestock",1
19,51,"water withdrawals","Manufacturing",1
19,51,"water withdrawals","Mining",1
19,51,"water withdrawals","Municipal",1
1,230,"water consumption","Electricity",0.0110275034235542
1,23,"water consumption","Electricity",0.0100591198638371
1,96,"water consumption","Electricity",0.000103205549151405
1,224,"water consumption","Electricity",0.0494458166115318
1,7,"water consumption","Electricity",0.0160409553070555
1,231,"water consumption","Electricity",0.0161479621655679
1,232,"water consumption","Electricity",0.0404832794656119
1,234,"water consumption","Electricity",0.00456736822998682
1,225,"water consumption","Electricity",0.0630786424383879
1,27,"water consumption","Electricity",0.000967338199642867
1,217,"water consumption","Electricity",0.127190860892034
1,222,"water consumption","Electricity",0.0118253032256961
1,221,"water consumption","Electricity",0.0227532123439919
1,228,"water consumption","Electricity",0.059256520908627
1,219,"water consumption","Electricity",0.0327480900796279
1,233,"water consumption","Electricity",0.139069002317848
1,223,"water consumption","Electricity",0.0698777593942233
1,218,"water consumption","Electricity",0.0736113104158728
1,226,"water consumption","Electricity",0.103721576897162
1,229,"water consumption","Electricity",0.041210469946373
1,220,"water consumption","Electricity",0.00783963036067774
1,227,"water consumption","Electricity",0.0846256993221315
1,101,"water consumption","Electricity",0.0143493726414063
1,230,"water consumption","Livestock",0.0153382567497045
1,23,"water consumption","Livestock",0.0103133372089089
1,96,"water consumption","Livestock",0.00022556259926036
1,224,"water consumption","Livestock",0.161686347003452
1,7,"water consumption","Livestock",0.00149794071599721
1,231,"water consumption","Livestock",0.0154735943092607
1,232,"water consumption","Livestock",0.00275801541822894
1,225,"water consumption","Livestock",0.0910432167687338
1,27,"water consumption","Livestock",0.00074948300026965
1,217,"water consumption","Livestock",0.0485677287589238
1,222,"water consumption","Livestock",0.0111807279315192
1,221,"water consumption","Livestock",0.0103399946070033
1,228,"water consumption","Livestock",0.0621445466653133
1,219,"water consumption","Livestock",0.0186796590723841
1,233,"water consumption","Livestock",0.029879867410203
1,223,"water consumption","Livestock",0.229250547758267
1,218,"water consumption","Livestock",0.114973357981174
1,226,"water consumption","Livestock",0.0810241362234054
1,229,"water consumption","Livestock",0.042686696625481
1,220,"water consumption","Livestock",0.0109162045196593
1,227,"water consumption","Livestock",0.0383825521177765
1,101,"water consumption","Livestock",0.0028882265550747
1,230,"water consumption","Manufacturing",0.0294457591579221
1,23,"water consumption","Manufacturing",0.000959921644109903
1,96,"water consumption","Manufacturing",5.2691856473582e-06
1,224,"water consumption","Manufacturing",0.0363874463201712
1,7,"water consumption","Manufacturing",0.0152753691916914
1,231,"water consumption","Manufacturing",0.00308898259773952
1,232,"water consumption","Manufacturing",0.0203505248263881
1,234,"water consumption","Manufacturing",0.00437683356037324
1,225,"water consumption","Manufacturing",0.0707493556870786
1,27,"water consumption","Manufacturing",3.13051617872458e-05
1,217,"water consumption","Manufacturing",0.00332516609557993
1,222,"water consumption","Manufacturing",0.00204258431859356
1,221,"water consumption","Manufacturing",0.00161330066438232
1,228,"water consumption","Manufacturing",0.207325097906119
1,219,"water consumption","Manufacturing",0.165940293927574
1,233,"water consumption","Manufacturing",0.0796062368560939
1,223,"water consumption","Manufacturing",0.0157784214449657
1,218,"water consumption","Manufacturing",0.0801728292892333
1,226,"water consumption","Manufacturing",0.126745301513651
1,229,"water consumption","Manufacturing",0.0388816308439531
1,220,"water consumption","Manufacturing",0.00132845468732807
1,227,"water consumption","Manufacturing",0.0828195102446917
1,101,"water consumption","Manufacturing",0.0137504048749266
1,230,"water consumption","Mining",0.0109937447565456
1,23,"water consumption","Mining",0.010026765151983
1,96,"water consumption","Mining",0.000140076484773084
1,224,"water consumption","Mining",0.0492662552735784
1,7,"water consumption","Mining",0.0158798535372325
1,231,"water consumption","Mining",0.01676399220994
1,232,"water consumption","Mining",0.0403495586084531
1,234,"water consumption","Mining",0.00455173265574472
1,225,"water consumption","Mining",0.0628807858742655
1,27,"water consumption","Mining",0.000963967207040575
1,217,"water consumption","Mining",0.12926649626538
1,222,"water consumption","Mining",0.011772449515983
1,221,"water consumption","Mining",0.0229288637387167
1,228,"water consumption","Mining",0.0590505224250402
1,219,"water consumption","Mining",0.0326408333496505
1,233,"water consumption","Mining",0.138613965776152
