# ../water-data/level1//L101.groundwater_grades_constrained_bm3.csv
# Written by L101.water.supply.groundwater.R
# Wed Mar 28 06:29:49 2018
# " graded ground water supply curve (constrained) by basin ID "
# " Unit = billion m^3 "
"basin.id","price","avail","grade"
97,0.05175,121,"grade7"
97,0.054,65.932,"grade8"
97,10,0,"grade9"
98,0.03275,1.16662832762,"grade hist"
98,0.04275,0.421105404,"grade1"
98,0.045,2.050566268,"grade2"
98,0.04725,4.285596222,"grade3"
98,0.0495,10.338856548,"grade4"
98,0.05175,12.945556279,"grade5"
98,0.054,9.462981479,"grade6"
98,0.05625,14.772122917,"grade7"
98,0.0585,10.140343183,"grade8"
98,0.06075,4.542204104,"grade9"
98,0.063,5.321348093,"grade10"
98,0.06525,0.483758917,"grade11"
98,10,0,"grade12"
99,0.08225,62.0603059812439,"grade hist"
99,0.09225,17.131,"grade1"
99,0.0945,68.251,"grade2"
99,0.09675,136,"grade3"
99,0.099,146,"grade4"
99,0.10125,179,"grade5"
99,0.1035,102,"grade6"
99,10,0,"grade7"
100,0.008,0,"grade hist"
100,0.018,0.0193218467,"grade1"
100,0.02025,0.08888999977,"grade2"
100,0.0225,0.2904758419,"grade3"
100,0.02475,0.1071334338,"grade4"
100,0.05625,315,"grade5"
100,0.0585,1050,"grade6"
100,0.06075,945,"grade7"
100,0.06525,501,"grade8"
100,0.0675,167,"grade9"
100,10,0,"grade10"
101,0.0755,0,"grade hist"
101,0.0855,17.191,"grade1"
101,0.08775,50.820639746,"grade2"
101,0.09,118,"grade3"
101,0.09225,202,"grade4"
101,0.0945,207,"grade5"
101,0.09675,74.003,"grade6"
101,10,0,"grade7"
102,0.017,25.356493730229,"grade hist"
102,0.027,9.944,"grade1"
102,0.02925,97.114,"grade2"
102,0.0315,308,"grade3"
102,0.03375,230,"grade4"
102,0.036,99.785987259,"grade5"
102,10,0,"grade6"
103,0.12275,0,"grade hist"
103,0.13275,9.127781242,"grade1"
103,0.135,31.947234345,"grade2"
103,0.13725,17.877976411,"grade3"
103,0.1395,33.223915116,"grade4"
103,0.14175,15.102,"grade5"
103,0.144,25.891,"grade6"
103,0.153,2.027004644,"grade7"
103,0.15525,16.216037154,"grade8"
103,0.1575,22.297051088,"grade9"
103,10,0,"grade10"
104,0.04625,1.4252145753956,"grade hist"
104,0.05625,12.001,"grade1"
104,0.0585,47.659,"grade2"
104,0.06075,201,"grade3"
104,0.063,280,"grade4"
104,0.06525,159,"grade5"
104,0.06975,19.732413402,"grade6"
104,0.072,59.197240209,"grade7"
104,0.07425,118,"grade8"
104,10,0,"grade9"
105,0.026,0,"grade hist"
105,0.036,4.310886253,"grade1"
105,0.03825,37.977825619,"grade2"
105,0.0405,105,"grade3"
105,0.04275,148,"grade4"
105,0.045,35.465529656,"grade5"
105,10,0,"grade6"
106,0.08,0,"grade hist"
106,0.09,1300,"grade1"
106,0.09225,1190,"grade2"
106,0.0945,1350,"grade3"
106,0.09675,1580,"grade4"
106,0.11025,78.540876036,"grade5"
106,0.1125,1490,"grade6"
106,10,0,"grade7"
107,0.0575,3381.12,"grade hist"
107,0.0675,30.174,"grade1"
107,0.06975,149,"grade2"
107,0.072,357,"grade3"
107,0.07425,800,"grade4"
107,0.0765,673,"grade5"
107,0.07875,352,"grade6"
107,10,0,"grade7"
108,0.0395,0,"grade hist"
108,0.0495,45.611,"grade1"
108,0.05175,362,"grade2"
108,0.054,420,"grade3"
108,0.05625,57.08,"grade4"
108,0.0585,38.191548073,"grade5"
108,0.06075,216,"grade6"
108,10,0,"grade7"
109,0.089,0,"grade hist"
109,0.099,16.606,"grade1"
109,0.10125,41.261,"grade2"
109,0.1035,98.874,"grade3"
109,0.10575,122,"grade4"
109,0.108,111,"grade5"
109,0.11025,93.654,"grade6"
109,0.126,19.823143896,"grade7"
109,0.12825,46.254002425,"grade8"
109,0.1305,66.076853679,"grade9"
109,10,0,"grade10"
110,0.16775,0,"grade hist"
110,0.17775,168,"grade1"
110,0.18,420,"grade2"
110,0.18225,841,"grade3"
110,0.1845,498,"grade4"
110,0.18675,491,"grade5"
110,0.189,979,"grade6"
110,0.19125,239,"grade7"
110,0.1935,637,"grade8"
110,0.19575,637,"grade9"
110,0.20025,232,"grade10"
110,0.2025,542,"grade11"
110,0.20475,774,"grade12"
110,10,0,"grade13"
111,0.01925,0,"grade hist"
111,0.02925,10.786,"grade1"
111,0.0315,73.954095234,"grade2"
111,0.03375,212,"grade3"
111,0.036,465,"grade4"
111,0.03825,84.598,"grade5"
111,10,0,"grade6"
112,0.053,0,"grade hist"
112,0.063,16.963216553,"grade1"
112,0.06525,54.992174492,"grade2"
112,0.0675,53.413780448,"grade3"
112,0.06975,48.459145821,"grade4"
112,0.072,13.912682686,"grade5"
112,10,0,"grade6"
113,0.10475,0,"grade hist"
113,0.11475,1.86544248,"grade1"
113,0.117,7.461769924,"grade2"
113,0.11925,12.04336547,"grade3"
113,0.1215,9.053843555,"grade4"
113,0.12375,9.852953303,"grade5"
113,0.126,10.545788435,"grade6"
113,0.12825,7.066981766,"grade7"
113,0.1305,11.543086605,"grade8"
113,0.13275,2.663789217,"grade9"
113,10,0,"grade10"
114,0.01025,114.99356590295,"grade hist"
114,0.02025,47.052,"grade1"
114,0.0225,165,"grade2"
114,0.02475,449,"grade3"
114,0.027,54.07,"grade4"
114,10,0,"grade5"
115,0.0125,0,"grade hist"
115,0.0225,5.860967139,"grade1"
115,0.02475,19.12076429,"grade2"
115,0.027,47.680266952,"grade3"
115,0.02925,78.988001619,"grade4"
115,10,0,"grade5"
116,0.09125,0,"grade hist"
116,0.10125,5.677327232,"grade1"
116,0.1035,16.865,"grade2"
116,0.10575,28.221,"grade3"
116,0.108,55.94,"grade4"
116,0.11025,88.835,"grade5"
116,0.1125,76.31,"grade6"
116,0.11475,48.107,"grade7"
116,0.117,10.69,"grade8"
116,0.11925,4.971083638,"grade9"
116,0.1215,4.971083639,"grade10"
116,0.12375,19.884334553,"grade11"
116,0.126,34.797585469,"grade12"
116,0.12825,34.797585469,"grade13"
116,10,0,"grade14"
117,0.02375,0,"grade hist"
117,0.03375,15.128877777,"grade1"
117,0.036,64.858280271,"grade2"
117,0.03825,115,"grade3"
117,0.0405,2.387980738,"grade4"
117,10,0,"grade5"
118,0.11825,0,"grade hist"
118,0.12825,2.652158947,"grade1"
118,0.1305,10.608635791,"grade2"
118,0.13275,34.404907379,"grade3"
118,0.135,31.401846767,"grade4"
118,0.13725,64.987906944,"grade5"
118,0.1395,30.871544172,"grade6"
118,0.14175,32.599,"grade7"
118,10,0,"grade8"
119,0.89,0,"grade hist"
119,0.9,761,"grade1"
119,1.125,246,"grade2"
119,10,0,"grade3"
120,0.08,0,"grade hist"
120,0.09,1.639283938,"grade1"
120,0.09225,4.917851816,"grade2"
120,0.0945,19.536369879,"grade3"
120,0.09675,27.329879907,"grade4"
120,0.099,23.650947644,"grade5"
120,0.10125,24.789733363,"grade6"
120,0.1035,17.010766749,"grade7"
120,0.10575,7.732166704,"grade8"
120,10,0,"grade9"
122,0.17,0,"grade hist"
122,0.18,4.116475724,"grade1"
122,0.18225,20.58269531,"grade2"
122,0.1845,53.514,"grade3"
122,0.18675,16.1,"grade4"
122,0.189,39.911741448,"grade5"
122,0.19125,55.644707243,"grade6"
122,0.1935,70.980380275,"grade7"
122,0.19575,50.38,"grade8"
122,0.198,7.751,"grade9"
122,10,0,"grade10"
123,0.07325,0,"grade hist"
123,0.08325,18.455,"grade1"
123,0.0855,101,"grade2"
123,0.08775,190,"grade3"
123,0.09,211,"grade4"
123,0.09225,191,"grade5"
123,10,0,"grade6"
124,0.02825,0,"grade hist"
124,0.03825,14.500671018,"grade1"
124,0.0405,45.311929269,"grade2"
124,0.04275,20.623120324,"grade3"
124,10,0,"grade4"
125,0.0665,0,"grade hist"
125,0.0765,44.517,"grade1"
125,0.07875,177,"grade2"
125,0.081,571,"grade3"
125,0.08325,870,"grade4"
125,0.0855,681,"grade5"
125,0.08775,252,"grade6"
125,0.09,40.044066843,"grade7"
125,0.09225,120,"grade8"
125,0.0945,320,"grade9"
125,0.09675,320,"grade10"
125,10,0,"grade11"
126,0.035,0,"grade hist"
126,0.045,28.664,"grade1"
126,0.04725,42.445537943,"grade2"
126,0.0495,99.396537942,"grade3"
126,0.05175,184,"grade4"
126,0.054,160,"grade5"
126,0.05625,46.652006745,"grade6"
126,10,0,"grade7"
127,0.06875,0,"grade hist"
127,0.07875,45.311,"grade1"
127,0.081,135,"grade2"
127,0.08325,221,"grade3"
127,0.0855,183,"grade4"
127,0.08775,74.238,"grade5"
127,0.10125,52.955927109,"grade6"
127,0.1035,124,"grade7"
127,10,0,"grade8"
128,0.0665,12.813114587,"grade hist"
128,0.0765,1.227703536,"grade1"
128,0.07875,6.087275141,"grade2"
128,0.081,12.670087027,"grade3"
128,0.08325,11.188672595,"grade4"
128,0.0855,4.640856345,"grade5"
128,0.08775,1.093011721,"grade6"
128,0.09,3.825541025,"grade7"
128,0.09225,6.011564468,"grade8"
128,10,0,"grade9"
129,0.05075,0,"grade hist"
129,0.06075,7.330965016,"grade1"
129,0.063,27.374193253,"grade2"
129,0.06525,53.697701319,"grade3"
129,0.0675,30.975465393,"grade4"
129,0.06975,21.810675019,"grade5"
129,10,0,"grade6"
130,0.035,0,"grade hist"
130,0.045,5.541629161,"grade1"
130,0.04725,21.790258331,"grade2"
130,0.0495,73.234774981,"grade3"
130,0.05175,63.673105711,"grade4"
130,0.054,12.450324162,"grade5"
130,0.05625,34.860907654,"grade6"
130,10,0,"grade7"
131,0.0125,200.46532297489,"grade hist"
131,0.0225,38.661,"grade1"
131,0.02475,130,"grade2"
131,0.027,335,"grade3"
131,0.02925,84.114544106,"grade4"
131,10,0,"grade5"
132,0.035,21.041504145487,"grade hist"
132,0.045,4.765490159,"grade1"
132,0.04725,37.45839328,"grade2"
132,0.0495,107,"grade3"
132,0.05175,123,"grade4"
132,0.054,25.233223313,"grade5"
132,0.05625,60.86333742,"grade6"
132,10,0,"grade7"
133,0.02375,0,"grade hist"
133,0.03375,13.351,"grade1"
133,0.036,66.401,"grade2"
133,0.03825,217,"grade3"
133,0.0405,179,"grade4"
133,0.04275,43.321913058,"grade5"
133,10,0,"grade6"
134,0.0215,0,"grade hist"
134,0.0315,17.674336082,"grade1"
134,0.03375,69.666,"grade2"
134,0.036,197,"grade3"
134,0.03825,86.230415979,"grade4"
134,0.0405,71.650247939,"grade5"
134,10,0,"grade6"
135,0.02375,0,"grade hist"
135,0.03375,14.064,"grade1"
135,0.036,81.975606417,"grade2"
135,0.03825,274,"grade3"
135,0.0405,570,"grade4"
135,0.04275,144,"grade5"
135,10,0,"grade6"
136,0.02825,0,"grade hist"
136,0.03825,18.601128487,"grade1"
136,0.0405,44.32275006,"grade2"
136,0.04275,110,"grade3"
136,0.045,100,"grade4"
136,0.04725,17.092144188,"grade5"
136,10,0,"grade6"
137,0.08225,0,"grade hist"
137,0.09225,18.32,"grade1"
137,0.0945,72.742,"grade2"
137,0.09675,163,"grade3"
137,0.099,306,"grade4"
137,0.10125,247,"grade5"
137,0.1035,191,"grade6"
137,0.10575,69.01,"grade7"
137,0.108,33.345656294,"grade8"
137,0.11025,83.364343706,"grade9"
137,0.1125,167,"grade10"
137,0.11475,50.019,"grade11"
137,10,0,"grade12"
138,0.071,0,"grade hist"
138,0.081,2.409111767,"grade1"
138,0.08325,9.465765578,"grade2"
138,0.0855,14.171798963,"grade3"
138,0.08775,28.402890117,"grade4"
138,0.09,37.809001883,"grade5"
138,0.09225,53.998775272,"grade6"
138,0.0945,34.907659494,"grade7"
138,0.09675,7.066996926,"grade8"
138,10,0,"grade9"
139,0.05075,0,"grade hist"
139,0.06075,28.679,"grade1"
139,0.063,85.17713047,"grade2"
139,0.06525,225,"grade3"
139,0.0675,287,"grade4"
139,0.06975,118,"grade5"
139,10,0,"grade6"
140,0.09575,79.591504834745,"grade hist"
140,0.10575,6.478,"grade1"
140,0.108,25.914,"grade2"
140,0.11025,96.792,"grade3"
140,0.1125,81.914,"grade4"
140,0.11475,86.797192966,"grade5"
140,0.117,121,"grade6"
140,0.11925,78.236649237,"grade7"
140,10,0,"grade8"
142,0.0395,0,"grade hist"
142,0.0495,430,"grade1"
142,0.05175,1000,"grade2"
142,0.054,176,"grade3"
142,10,0,"grade4"
143,0.08225,0,"grade hist"
143,0.09225,30,"grade1"
143,0.0945,90,"grade2"
143,0.09675,253,"grade3"
143,0.099,204,"grade4"
143,0.10125,168,"grade5"
143,0.1035,130,"grade6"
143,0.108,41.189336546,"grade7"
143,0.11025,124,"grade8"
143,0.1125,110,"grade9"
143,0.16875,1.208068156,"grade10"
143,0.171,3.212772855,"grade11"
143,0.17325,10.039943915,"grade12"
143,0.1755,3.183354061,"grade13"
143,0.17775,3.16054942,"grade14"
143,0.18,3.546024825,"grade15"
143,0.18225,2.312852426,"grade16"
143,0.1845,5.011180256,"grade17"
143,10,0,"grade18"
144,0.04175,0,"grade hist"
144,0.05175,2140,"grade1"
144,0.054,9890,"grade2"
144,0.05625,8940,"grade3"
144,0.063,934,"grade4"
144,0.06525,5290,"grade5"
144,10,0,"grade6"
145,0.12725,3.3003726919,"grade hist"
145,0.13725,2.505437062,"grade1"
145,0.1395,5.010874126,"grade2"
145,0.14175,17.473619648,"grade3"
145,0.144,11.048927502,"grade4"
145,0.14625,16.992448019,"grade5"
145,0.1485,14.41879101,"grade6"
145,0.15075,19.426306489,"grade7"
145,0.153,11.15370569,"grade8"
145,10,0,"grade9"
146,0.03725,0,"grade hist"
146,0.04725,7.317,"grade1"
146,0.0495,28.904,"grade2"
146,0.05175,101,"grade3"
146,0.054,214,"grade4"
146,0.05625,104,"grade5"
146,0.0585,60.810309129,"grade6"
146,0.06075,47.296886813,"grade7"
146,10,0,"grade8"
147,0.19925,113.0794550197,"grade hist"
147,0.20925,5.794979061,"grade1"
147,0.2115,11.58995812,"grade2"
147,0.21375,21.248256553,"grade3"
147,0.216,5.616425642,"grade4"
147,0.21825,11.232851281,"grade5"
147,0.2205,20.593192391,"grade6"
147,0.22275,3.628,"grade7"
147,0.225,12.697,"grade8"
147,0.45,55.175336952,"grade9"
147,10,0,"grade10"
148,0.0305,0,"grade hist"
148,0.0405,2.384075186,"grade1"
148,0.04275,16.290403015,"grade2"
148,0.045,39.612082701,"grade3"
148,0.04725,90.625407077,"grade4"
148,0.0495,36.623032021,"grade5"
148,10,0,"grade6"
149,0.07325,0,"grade hist"
149,0.08325,212,"grade1"
149,0.0855,2020,"grade2"
149,0.08775,1960,"grade3"
149,0.09,4000,"grade4"
149,10,0,"grade5"
151,0.02825,0,"grade hist"
151,0.03825,3650,"grade1"
151,0.0405,5330,"grade2"
151,0.04275,288,"grade3"
151,0.045,2590,"grade4"
151,10,0,"grade5"
152,0.044,0,"grade hist"
152,0.054,531,"grade1"
152,0.05625,892,"grade2"
152,0.0585,376,"grade3"
152,10,0,"grade4"
153,0.14975,0,"grade hist"
153,0.15975,1.249188127,"grade1"
153,0.162,8.744316878,"grade2"
153,0.16425,16.204787784,"grade3"
153,0.1665,6.072651395,"grade4"
153,0.16875,17.003423904,"grade5"
153,0.171,3.541973635,"grade6"
153,0.17325,14.167894544,"grade7"
153,0.1755,5.903289393,"grade8"
153,0.17775,1.19139717,"grade9"
153,0.18,5.95698585,"grade10"
153,0.18225,16.67956038,"grade11"
153,10,0,"grade12"
154,0.02375,0,"grade hist"
154,0.03375,1.936754585,"grade1"
154,0.036,13.174371517,"grade2"
154,0.03825,35.776117327,"grade3"
154,0.0405,80.750492391,"grade4"
154,0.04275,18.44926418,"grade5"
154,10,0,"grade6"
155,0.11375,0,"grade hist"
155,0.12375,2.955627103,"grade1"
155,0.126,8.827000787,"grade2"
155,0.12825,19.131815127,"grade3"
155,0.1305,15.85806946,"grade4"
155,0.13275,22.876760498,"grade5"
155,0.135,25.513891071,"grade6"
155,0.13725,20.060835954,"grade7"
155,10,0,"grade8"
156,0.053,0,"grade hist"
156,0.063,160,"grade1"
156,0.06525,750,"grade2"
156,0.0675,1270,"grade3"
156,0.06975,980,"grade4"
156,0.072,52.609190846,"grade5"
156,0.07425,210,"grade6"
156,0.0765,787,"grade7"
156,10,0,"grade8"
157,0.02825,0,"grade hist"
157,0.03825,4.297150101,"grade1"
157,0.0405,9.419571596,"grade2"
157,0.04275,18.83401903,"grade3"
157,0.045,33.319048162,"grade4"
157,0.04725,2.523298855,"grade5"
157,0.675,537,"grade6"
157,10,0,"grade7"
158,0.0485,0,"grade hist"
158,0.0585,2.254043811,"grade1"
158,0.06075,17.768149955,"grade2"
158,0.063,70.283697445,"grade3"
158,0.06525,72.870108789,"grade4"
158,0.0675,10.663,"grade5"
158,10,0,"grade6"
159,0.44,0,"grade hist"
159,0.45,844,"grade1"
159,10,0,"grade2"
160,0.035,0,"grade hist"
160,0.045,6.86,"grade1"
160,0.04725,237,"grade2"
160,0.0495,291,"grade3"
160,10,0,"grade4"
161,0.0305,0,"grade hist"
161,0.0405,22.109774233,"grade1"
161,0.04275,178,"grade2"
161,0.045,536,"grade3"
161,0.04725,138,"grade4"
161,10,0,"grade5"
162,0.02375,0,"grade hist"
162,0.03375,504,"grade1"
162,0.036,327,"grade2"
162,10,0,"grade3"
163,0.107,0,"grade hist"
163,0.117,73.03,"grade1"
163,0.11925,241,"grade2"
163,0.1215,529,"grade3"
163,0.12375,545,"grade4"
163,0.126,256,"grade5"
163,0.12825,253,"grade6"
163,10,0,"grade7"
164,0.04175,0,"grade hist"
164,0.05175,7.856,"grade1"
164,0.054,31.212,"grade2"
164,0.05625,146,"grade3"
164,0.0585,264,"grade4"
164,0.06075,152,"grade5"
164,10,0,"grade6"
165,0.107,0,"grade hist"
165,0.117,49.06,"grade1"
165,0.11925,172,"grade2"
165,0.1215,341,"grade3"
165,0.12375,238,"grade4"
165,0.126,261,"grade5"
165,0.12825,256,"grade6"
165,0.1305,116,"grade7"
165,0.13275,46.939078731,"grade8"
165,0.135,164,"grade9"
165,0.13725,258,"grade10"
165,10,0,"grade11"
166,0.1385,0,"grade hist"
166,0.1485,22,"grade1"
166,0.15075,77,"grade2"
166,0.153,143,"grade3"
166,0.15525,64,"grade4"
166,0.1575,138,"grade5"
166,0.15975,52,"grade6"
166,0.162,135,"grade7"
166,0.16425,10,"grade8"
166,0.18225,29.169750414,"grade9"
166,0.1845,87.830249586,"grade10"
166,0.18675,77,"grade11"
166,10,0,"grade12"
167,0.14525,0,"grade hist"
167,0.15525,63.463,"grade1"
167,0.1575,148,"grade2"
167,0.15975,253,"grade3"
167,0.162,124,"grade4"
167,0.16425,267,"grade5"
167,0.1665,80.3,"grade6"
167,0.16875,241,"grade7"
167,0.171,60.22,"grade8"
167,0.1755,20.220160444,"grade9"
167,0.17775,101,"grade10"
167,0.18,263,"grade11"
167,0.18225,20.22,"grade12"
167,10,0,"grade13"
168,0.05525,0,"grade hist"
168,0.06525,620,"grade1"
168,0.0675,2170,"grade2"
168,0.06975,7440,"grade3"
168,0.072,5700,"grade4"
168,0.07425,3210,"grade5"
168,0.0765,2730,"grade6"
168,0.07875,2430,"grade7"
168,10,0,"grade8"
169,0.0665,0,"grade hist"
169,0.0765,20,"grade1"
169,0.07875,39,"grade2"
169,0.081,38.213610494,"grade3"
169,0.08325,60,"grade4"
169,0.0855,98.213610494,"grade5"
169,0.08775,127,"grade6"
169,0.09,176,"grade7"
169,0.09225,234,"grade8"
169,0.0945,292,"grade9"
169,0.09675,344,"grade10"
169,0.099,111,"grade11"
169,10,0,"grade12"
170,0.0215,0,"grade hist"
170,0.0315,814,"grade1"
170,0.03375,1100,"grade2"
170,0.036,599,"grade3"
170,10,0,"grade4"
171,0.0305,0,"grade hist"
171,0.0405,100,"grade1"
171,0.04275,1220,"grade2"
171,0.045,912,"grade3"
171,0.04725,342,"grade4"
171,10,0,"grade5"
172,0.098,0,"grade hist"
172,0.108,31,"grade1"
172,0.11025,182,"grade2"
172,0.1125,149,"grade3"
172,0.11475,236,"grade4"
172,0.117,129,"grade5"
172,0.11925,443,"grade6"
172,10,0,"grade7"
173,0.0215,0,"grade hist"
173,0.0315,14.39947491,"grade1"
173,0.03375,22.541650418,"grade2"
173,0.036,48.779295079,"grade3"
173,0.03825,78.279579593,"grade4"
173,0.045,8.158,"grade5"
173,0.04725,23.865,"grade6"
173,0.0495,79.463757722,"grade7"
173,0.05175,135,"grade8"
173,0.054,252,"grade9"
173,0.05625,90.718695942,"grade10"
173,0.0585,37.314,"grade11"
173,10,0,"grade12"
174,0.02375,0,"grade hist"
174,0.03375,157,"grade1"
174,0.036,1330,"grade2"
174,0.03825,1540,"grade3"
174,10,0,"grade4"
175,0.026,0,"grade hist"
175,0.036,9.402,"grade1"
175,0.03825,64.188692892,"grade2"
175,0.0405,174,"grade3"
175,0.04275,393,"grade4"
175,0.045,90.239,"grade5"
175,10,0,"grade6"
176,0.0215,0,"grade hist"
176,0.0315,0.649922158,"grade1"
176,0.03375,6.353892624,"grade2"
176,0.036,15.232582892,"grade3"
176,0.03825,28.445527786,"grade4"
176,10,0,"grade5"
177,0.0845,0,"grade hist"
177,0.0945,50.704,"grade1"
177,0.09675,287,"grade2"
177,0.099,328,"grade3"
177,0.10125,15.87,"grade4"
177,0.1035,302,"grade5"
177,0.108,154,"grade6"
177,0.11025,154,"grade7"
177,10,0,"grade8"
178,0.16775,0,"grade hist"
178,0.17775,2.737560692,"grade1"
178,0.18,5.475121384,"grade2"
178,0.18225,16.425364148,"grade3"
178,0.1845,32.775829287,"grade4"
178,0.18675,10.653,"grade5"
178,0.189,21.305,"grade6"
178,0.19125,23.823,"grade7"
178,0.1935,12.952,"grade8"
178,0.19575,25.905,"grade9"
178,0.198,7.772,"grade10"
178,0.216,2.502906224,"grade11"
178,0.21825,7.508718674,"grade12"
178,0.2205,17.520343572,"grade13"
178,0.22275,22.526156019,"grade14"
178,10,0,"grade15"
179,0.02825,0,"grade hist"
179,0.03825,519,"grade1"
179,0.0405,1090,"grade2"
179,0.045,220,"grade3"
179,0.04725,269,"grade4"
179,10,0,"grade5"
180,0.0665,0,"grade hist"
180,0.0765,15,"grade1"
180,0.07875,42,"grade2"
180,0.081,29,"grade3"
180,0.08325,84,"grade4"
180,0.0855,86,"grade5"
180,0.08775,157,"grade6"
180,0.09,184,"grade7"
180,0.09225,207,"grade8"
180,0.0945,61.820630494,"grade9"
180,0.09675,11.820630494,"grade10"
180,0.099,23.641260988,"grade11"
180,0.10125,35.461891482,"grade12"
180,0.1035,59.255586542,"grade13"
180,0.10575,83,"grade14"
180,0.108,11,"grade15"
180,10,0,"grade16"
181,0.026,0,"grade hist"
181,0.036,3.753652613,"grade1"
181,0.03825,22.148957856,"grade2"
181,0.0405,66.158951636,"grade3"
181,0.04275,136,"grade4"
181,0.045,65.912625266,"grade5"
181,10,0,"grade6"
182,0.017,0,"grade hist"
182,0.027,14.229,"grade1"
182,0.02925,545,"grade2"
182,0.0315,268,"grade3"
182,0.03375,198,"grade4"
182,0.036,49.422,"grade5"
182,10,0,"grade6"
183,0.026,0,"grade hist"
183,0.036,2490,"grade1"
183,0.03825,4950,"grade2"
183,0.0405,3860,"grade3"
183,10,0,"grade4"
184,0.02825,0,"grade hist"
184,0.03825,50,"grade1"
184,0.0405,537,"grade2"
184,0.04275,1670,"grade3"
184,0.045,2330,"grade4"
184,10,0,"grade5"
185,0.044,0,"grade hist"
185,0.054,7.052260621,"grade1"
185,0.05625,6.722512743,"grade2"
185,0.0585,11.942510015,"grade3"
185,0.06075,25.167538228,"grade4"
185,0.063,34.890050967,"grade5"
185,0.06525,56.33507646,"grade6"
185,0.0675,44.890050966,"grade7"
185,10,0,"grade8"
186,0.02375,0,"grade hist"
186,0.03375,7,"grade1"
186,0.036,126,"grade2"
186,0.03825,266,"grade3"
186,0.0405,95.949914504,"grade4"
186,10,0,"grade5"
187,0.05075,0,"grade hist"
187,0.06075,116,"grade1"
187,0.063,344,"grade2"
187,0.06525,328,"grade3"
187,0.0675,214,"grade4"
187,0.06975,248,"grade5"
187,10,0,"grade6"
188,0.026,0,"grade hist"
188,0.036,1100,"grade1"
188,0.03825,2420,"grade2"
188,0.0405,288,"grade3"
188,0.04275,920,"grade4"
188,10,0,"grade5"
189,0.07325,0,"grade hist"
189,0.08325,24,"grade1"
189,0.0855,138,"grade2"
189,0.08775,435,"grade3"
189,0.09,497,"grade4"
189,0.09225,409,"grade5"
189,0.0945,277,"grade6"
189,10,0,"grade7"
190,0.008,0,"grade hist"
190,0.018,26.155,"grade1"
190,0.02025,488,"grade2"
190,10,0,"grade3"
191,0.02375,0,"grade hist"
191,0.03375,82,"grade1"
191,0.036,324,"grade2"
191,0.03825,903,"grade3"
191,0.0405,291,"grade4"
191,10,0,"grade5"
192,0.01475,0,"grade hist"
192,0.02475,28,"grade1"
192,0.027,398,"grade2"
192,0.02925,1310,"grade3"
192,0.0315,351,"grade4"
192,10,0,"grade5"
193,0.0395,0,"grade hist"
193,0.0495,110,"grade1"
193,0.05175,660,"grade2"
193,0.054,1970,"grade3"
193,0.05625,4020,"grade4"
193,0.0585,1920,"grade5"
193,10,0,"grade6"
194,0.11825,0,"grade hist"
194,0.12825,283,"grade1"
194,0.1305,661,"grade2"
194,0.13275,459,"grade3"
194,0.135,459,"grade4"
194,0.13725,535,"grade5"
194,0.1395,357,"grade6"
194,0.1575,805,"grade7"
194,10,0,"grade8"
195,0.02375,0,"grade hist"
195,0.03375,101,"grade1"
195,0.036,582,"grade2"
195,0.03825,986,"grade3"
195,0.0405,351,"grade4"
195,10,0,"grade5"
196,0.017,0,"grade hist"
196,0.027,40.119920513,"grade1"
196,0.02925,327,"grade2"
196,0.0315,25.408,"grade3"
196,0.03825,88.797079487,"grade4"
196,10,0,"grade5"
197,0.03725,0,"grade hist"
197,0.04725,311,"grade1"
197,0.0495,2750,"grade2"
197,0.05175,998,"grade3"
197,10,0,"grade4"
198,0.11825,0,"grade hist"
198,0.12825,225,"grade1"
198,0.1305,225,"grade2"
198,0.13275,153,"grade3"
198,0.135,283,"grade4"
198,0.13725,84.67,"grade5"
198,0.1395,339,"grade6"
198,0.18,252,"grade7"
198,0.18225,108,"grade8"
198,10,0,"grade9"
199,0.0665,0,"grade hist"
199,0.0765,224,"grade1"
199,0.07875,238,"grade2"
199,0.081,250,"grade3"
199,0.08325,293,"grade4"
199,0.09675,301,"grade5"
199,10,0,"grade6"
200,0.107,0,"grade hist"
200,0.117,26,"grade1"
200,0.11925,55,"grade2"
200,0.1215,65,"grade3"
200,0.12375,56,"grade4"
200,0.126,102,"grade5"
200,0.12825,177,"grade6"
200,0.1305,207,"grade7"
200,0.13275,244,"grade8"
200,0.135,326,"grade9"
200,0.13725,210,"grade10"
200,0.1395,93.254374019,"grade11"
200,0.14175,46.508748038,"grade12"
200,0.144,46.982503923,"grade13"
200,0.14625,69,"grade14"
200,0.1485,117,"grade15"
200,0.15075,116,"grade16"
200,0.153,23,"grade17"
200,10,0,"grade18"
201,0.053,0,"grade hist"
201,0.063,18,"grade1"
201,0.06525,35,"grade2"
201,0.0675,93.417001625,"grade3"
201,0.06975,188,"grade4"
201,0.072,244,"grade5"
201,0.07425,442,"grade6"
201,0.0765,338,"grade7"
201,0.07875,32,"grade8"
201,10,0,"grade9"
202,0.04175,0,"grade hist"
202,0.05175,16,"grade1"
202,0.054,95,"grade2"
202,0.05625,294,"grade3"
202,0.0585,527,"grade4"
202,0.06075,254,"grade5"
202,0.063,44,"grade6"
202,10,0,"grade7"
203,0.665,0,"grade hist"
203,0.675,567,"grade1"
203,10,0,"grade2"
204,0.44,37.1675707976813,"grade hist"
204,0.45,317,"grade1"
204,10,0,"grade2"
205,0.053,0,"grade hist"
205,0.063,10,"grade1"
